Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
-,1074480192,17181686,SenTedCruz,ChristianaMayer,,824,2024-05-22 16:25:25,2024-05-20 12:37:54
-,1074480192,160066352,SenTedCruz,bbgahman,,386,2024-05-22 16:25:25,2024-05-20 12:37:54
-,592730371,530850623,JackPosobiec,MikieDaPoet,Premium,46059,2024-05-22 15:58:47,2024-05-20 12:11:44
-,592730371,1046906136866279424,JackPosobiec,AtlantaLiberal,,2088,2024-05-22 15:58:47,2024-05-20 12:11:44
+,592730371,6160792,JackPosobiec,Nero,Premium,323887,2024-05-22 15:58:47,2024-05-20 12:11:44
+,592730371,1178839081222115328,JackPosobiec,MysteryGrove,Premium,97559,2024-05-22 15:58:47,2024-05-20 12:11:44
+,592730371,1300288075851952129,JackPosobiec,Stoneybawloney,,967,2024-05-22 15:58:47,2024-05-20 12:11:44
+,337808606,212310318,RobertKennedyJr,stevenrinella,Premium,106932,2024-05-22 14:57:04,2024-05-20 11:10:56
-,216881337,120844282,RandPaul,barbbowersmd,,232,2024-05-22 14:26:31,2024-05-20 10:40:39
-,1137701,18809624,DavidSacks,jennifer,,31792,2024-05-22 05:38:58,2024-05-20 07:52:55
+,1137701,929464603439923201,DavidSacks,OfficialBBrooks,Premium,33664,2024-05-22 05:38:58,2024-05-20 07:52:55
+,1589986640587640834,1400915708259696640,Riley_Gaines_,KatieBrittforAL,Premium,91010,2024-05-21 10:47:32,2024-05-19 21:42:27
+,1344356576786866176,6160792,RepMTG,Nero,Premium,323887,2024-05-20 18:39:40,2024-05-19 18:47:54
-,1326229737551912960,83148331,libsoftiktok,littlemissjacob,Premium,43664,2024-05-20 18:26:31,2024-05-19 18:35:07
+,1542228578,1419316942901555201,JDVance,AFPopulist,Premium,3005,2024-05-20 12:52:23,2024-05-19 13:01:48
-,1074480192,622638812,SenTedCruz,Votegoat1,,879,2024-05-20 12:37:54,2024-05-19 12:47:20
-,1074480192,749748420,SenTedCruz,RantReaper,,18297,2024-05-20 12:37:54,2024-05-19 12:47:20
+,592730371,21839417,JackPosobiec,NateAFischer,Premium,25518,2024-05-20 12:11:44,2024-05-19 12:21:13
+,337808606,208155240,RobertKennedyJr,MariaBartiromo,Premium,1509481,2024-05-20 11:10:56,2024-05-19 11:20:33
+,1344356576786866176,2162812627,RepMTG,nicksortor,Premium,906196,2024-05-19 18:47:54,2024-05-16 18:00:58
+,1326229737551912960,2871659160,libsoftiktok,IsabellaIsMoody,Premium,160046,2024-05-19 18:35:07,2024-05-16 17:48:09
+,1542228578,261689780,JDVance,davidpgoldman,,29306,2024-05-19 13:01:48,2024-05-18 10:25:44
+,592730371,2871659160,JackPosobiec,IsabellaIsMoody,Premium,160046,2024-05-19 12:21:13,2024-05-18 09:44:36
+,1137701,24506246,DavidSacks,haaretzcom,Premium,546590,2024-05-19 05:41:47,2024-05-18 05:23:05
+,1137701,885386329,DavidSacks,AlonPinkas,,26510,2024-05-19 05:41:47,2024-05-18 05:23:05
+,1137701,2241150253,DavidSacks,RationalEtienne,Premium,50336,2024-05-19 05:41:47,2024-05-18 05:23:05
+,337808606,14401098,RobertKennedyJr,kiwifoto,Premium,1738,2024-05-18 08:42:46,2024-05-17 11:34:46
+,26637348,222162171,TulsiGabbard,NewHampJournal,Premium,15563,2024-05-18 06:25:44,2024-05-17 06:45:42
+,26637348,2470147507,TulsiGabbard,antiwarmisfit,Premium,15710,2024-05-18 06:25:44,2024-05-17 06:45:42
+,1137701,29167981,DavidSacks,mirafiq,,92,2024-05-18 05:23:05,2024-05-17 05:42:56
+,1137701,1378021172219146242,DavidSacks,KitKlarenberg,,61256,2024-05-18 05:23:05,2024-05-17 05:42:56
+,1137701,1791198201883787266,DavidSacks,ragieai,Premium,646,2024-05-18 05:23:05,2024-05-17 05:42:56
+,1074480192,19338927,SenTedCruz,MorganOrtagus,Premium,186891,2024-05-17 13:05:16,2024-05-16 12:00:09
+,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-05-17 13:05:16,2024-05-16 12:00:09
+,592730371,15994387,JackPosobiec,IanCrossland,Premium,133250,2024-05-17 12:38:04,2024-05-16 11:34:22
-,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-05-16 12:00:09,2024-05-15 13:43:01
-,592730371,1480188349,JackPosobiec,PoliticalJewess,,324,2024-05-16 11:34:22,2024-05-15 13:16:52
-,592730371,2194243029,JackPosobiec,idrissaberkane,Premium,426109,2024-05-16 11:34:22,2024-05-15 13:16:52
-,592730371,2950675283,JackPosobiec,camkerkes_,,486,2024-05-16 11:34:22,2024-05-15 13:16:52
-,592730371,1178839081222115328,JackPosobiec,MysteryGrove,Premium,97559,2024-05-16 11:34:22,2024-05-15 13:16:52
+,592730371,1743350129841582080,JackPosobiec,gabbycuccia,Premium,24013,2024-05-16 11:34:22,2024-05-15 13:16:52
+,1137701,2887911,DavidSacks,stevegraham,Premium,12532,2024-05-16 05:17:59,2024-05-15 05:36:25
+,1589986640587640834,1165966981914353664,Riley_Gaines_,WTSmith17,Premium,79546,2024-05-15 22:37:46,2024-05-14 19:02:40
+,1344356576786866176,462419883,RepMTG,Terrisalin,Premium,3765,2024-05-15 19:43:29,2024-05-14 16:10:53
+,2352629311,375961475,HawleyMO,mojeanevans,,3175,2024-05-15 14:20:35,2024-05-14 10:50:17
-,1542228578,20456465,JDVance,REStrause,,668,2024-05-15 13:57:22,2024-05-14 10:27:28
-,592730371,6160792,JackPosobiec,Nero,Premium,323887,2024-05-15 13:16:52,2024-05-14 09:47:32
+,592730371,1178839081222115328,JackPosobiec,MysteryGrove,Premium,97559,2024-05-15 13:16:52,2024-05-14 09:47:32
+,1137701,353350745,DavidSacks,DanaDiefendorf,Premium,227,2024-05-15 05:36:25,2024-05-14 05:32:18
+,1589986640587640834,2750127259,Riley_Gaines_,LeeMZeldin,Premium,632871,2024-05-14 19:02:40,2024-05-13 04:06:57
+,1201670995435646976,1350856648391335940,laurenboebert,carolina_bonita,Premium,61851,2024-05-14 15:04:25,2024-05-13 00:06:49
+,1201670995435646976,1595240938695180291,laurenboebert,Damn_Yankee1776,,156,2024-05-14 15:04:25,2024-05-13 00:06:49
-,592730371,6782762,JackPosobiec,ali,Premium,168127,2024-05-14 09:47:32,2024-05-12 10:10:39
-,1137701,929464603439923201,DavidSacks,OfficialBBrooks,Premium,33664,2024-05-14 05:32:18,2024-05-12 05:54:45
+,1344356576786866176,194272236,RepMTG,OldRowOfficial,Business,262261,2024-05-13 01:14:21,2024-05-11 16:44:18
+,878247600096509952,863538430575353858,RealCandaceO,ThugnastyMMA,Premium,254200,2024-05-12 22:19:26,2024-05-11 13:51:59
-,592730371,272107377,JackPosobiec,PizzaPartyBen,,34430,2024-05-12 10:10:39,2024-05-11 10:23:01
-,1326229737551912960,1181680423652532225,libsoftiktok,realChrisBrunet,Premium,55041,2024-05-11 16:31:17,2024-05-10 10:25:34
-,1074480192,133767110,SenTedCruz,angiequips,,959,2024-05-11 10:48:44,2024-05-09 14:14:10
-,592730371,2463407360,JackPosobiec,SinePari318,,214,2024-05-11 10:23:01,2024-05-09 13:47:19
+,592730371,6160792,JackPosobiec,Nero,Premium,323887,2024-05-11 10:23:01,2024-05-09 13:47:19
+,592730371,6782762,JackPosobiec,ali,Premium,168127,2024-05-11 10:23:01,2024-05-09 13:47:19
+,592730371,272107377,JackPosobiec,PizzaPartyBen,,34430,2024-05-11 10:23:01,2024-05-09 13:47:19
+,592730371,488998711,JackPosobiec,JoeySalads,Premium,199883,2024-05-11 10:23:01,2024-05-09 13:47:19
+,592730371,598601483,JackPosobiec,Communism_Kills,,32123,2024-05-11 10:23:01,2024-05-09 13:47:19
+,592730371,870785290553700352,JackPosobiec,AndrewHGiuliani,Premium,107883,2024-05-11 10:23:01,2024-05-09 13:47:19
+,592730371,1589986640587640834,JackPosobiec,Riley_Gaines_,Premium,1517214,2024-05-11 10:23:01,2024-05-09 13:47:19
+,216881337,16434865,RandPaul,WKYT,Business,176832,2024-05-11 08:53:27,2024-05-09 09:05:28
-,1137701,2241150253,DavidSacks,RationalEtienne,Premium,50336,2024-05-11 06:05:48,2024-05-09 06:15:39
-,878247600096509952,1559650033686953990,RealCandaceO,CatchUpFeed,Premium,134805,2024-05-10 13:07:14,2024-05-07 00:54:37
-,1201670995435646976,22663306,laurenboebert,my3monkees,Premium,71375,2024-05-10 11:19:18,2024-05-06 23:08:07
-,1201670995435646976,1350856648391335940,laurenboebert,carolina_bonita,Premium,61851,2024-05-10 11:19:18,2024-05-06 23:08:07
+,1201670995435646976,14622946,laurenboebert,heidiganahl,Premium,21851,2024-05-10 11:19:18,2024-05-06 23:08:07
+,1201670995435646976,22435261,laurenboebert,DougCOGOP,Premium,4576,2024-05-10 11:19:18,2024-05-06 23:08:07
+,1201670995435646976,28234150,laurenboebert,LoraThomasCO,Premium,2202,2024-05-10 11:19:18,2024-05-06 23:08:07
+,1201670995435646976,969396626,laurenboebert,DrRickBecker,Premium,2877,2024-05-10 11:19:18,2024-05-06 23:08:07
+,1201670995435646976,1092037021432897537,laurenboebert,ErrolWebber,Premium,239388,2024-05-10 11:19:18,2024-05-06 23:08:07
+,1227799690579718144,16638965,VivekGRamaswamy,calleymeans,Premium,279356,2024-05-10 11:05:19,2024-05-06 22:54:28
+,1326229737551912960,608827037,libsoftiktok,MaxNordau,Premium,53075,2024-05-10 10:25:34,2024-05-06 22:15:01
+,1326229737551912960,838998277710303232,libsoftiktok,L__G__B,Premium,47079,2024-05-10 10:25:34,2024-05-06 22:15:01
+,1326229737551912960,1092037021432897537,libsoftiktok,ErrolWebber,Premium,239388,2024-05-10 10:25:34,2024-05-06 22:15:01
+,1344356576786866176,599289113,RepMTG,WaltonNJohnson,,29779,2024-05-10 10:12:55,2024-05-06 22:02:44
-,2352629311,375961475,HawleyMO,mojeanevans,,3175,2024-05-09 14:52:52,2024-05-08 10:57:55
+,1542228578,2750127259,JDVance,LeeMZeldin,Premium,632871,2024-05-09 14:29:02,2024-05-08 10:34:16
-,1074480192,337709927,SenTedCruz,mjmohr24,,163,2024-05-09 14:14:10,2024-05-08 10:20:03
-,1074480192,792854598,SenTedCruz,FernandoAQuezad,Premium,8323,2024-05-09 14:14:10,2024-05-08 10:20:03
+,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-05-09 14:14:10,2024-05-08 10:20:03
+,26637348,44385628,TulsiGabbard,gregkellyusa,Premium,953904,2024-05-09 07:15:51,2024-05-08 06:37:41
+,1542228578,3745781,JDVance,TuckerMax,Premium,263467,2024-05-08 10:34:16,2024-05-07 07:36:17
+,592730371,2463407360,JackPosobiec,SinePari318,,214,2024-05-08 09:54:20,2024-05-07 08:18:18
+,26637348,620571475,TulsiGabbard,DanScavino,,2153704,2024-05-08 06:37:41,2024-05-05 07:59:39
+,26637348,1297188161332736001,TulsiGabbard,LibertyValkyrie,Premium,169086,2024-05-08 06:37:41,2024-05-05 07:59:39
+,26637348,1655355981629456384,TulsiGabbard,DougAMacgregor,Premium,520061,2024-05-08 06:37:41,2024-05-05 07:59:39
+,26637348,1728619686391111680,TulsiGabbard,AnnaRMatson,Premium,55972,2024-05-08 06:37:41,2024-05-05 07:59:39
+,1137701,19377516,DavidSacks,swool,Premium,48,2024-05-08 05:37:34,2024-05-05 06:58:25
+,1137701,1387842624996794376,DavidSacks,heyequals,Premium,3698,2024-05-08 05:37:34,2024-05-05 06:58:25
-,337808606,3387821728,RobertKennedyJr,GLAN_LAW,,10747,2024-05-07 09:18:44,2024-05-04 15:34:22
-,592730371,971921107992350720,JackPosobiec,iansmithfitness,Premium,154945,2024-05-07 08:18:18,2024-05-04 16:35:24
-,1074480192,26257638,SenTedCruz,walkerkpt,,9604,2024-05-07 07:54:14,2024-05-04 17:01:36
-,1074480192,31570570,SenTedCruz,48yardline,,12442,2024-05-07 07:54:14,2024-05-04 17:01:36
-,1074480192,54176721,SenTedCruz,TimONeil12,,324,2024-05-07 07:54:14,2024-05-04 17:01:36
-,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-05-07 07:54:14,2024-05-04 17:01:36
+,1074480192,491437484,SenTedCruz,suarez1116,,1202,2024-05-07 07:54:14,2024-05-04 17:01:36
-,1201670995435646976,1092037021432897537,laurenboebert,ErrolWebber,Premium,239388,2024-05-06 23:08:07,2024-05-04 21:57:00
+,1227799690579718144,195271137,VivekGRamaswamy,larryelder,Premium,1770938,2024-05-06 22:54:28,2024-05-04 22:09:16
-,1326229737551912960,116363549,libsoftiktok,SameeraKhan,Premium,235036,2024-05-06 22:15:01,2024-05-04 22:50:28
-,1326229737551912960,608827037,libsoftiktok,MaxNordau,Premium,53075,2024-05-06 22:15:01,2024-05-04 22:50:28
-,1326229737551912960,1092037021432897537,libsoftiktok,ErrolWebber,Premium,239388,2024-05-06 22:15:01,2024-05-04 22:50:28
+,1326229737551912960,1429400366819512323,libsoftiktok,RadioGenoa,Premium,1306790,2024-05-06 22:15:01,2024-05-04 22:50:28
+,1589986640587640834,814515112077836288,Riley_Gaines_,Deta132,,11181,2024-05-06 06:57:24,2024-05-05 02:19:29
+,1137701,22149757,DavidSacks,ces921,Premium,26485,2024-05-05 06:58:25,2024-05-04 12:14:00
+,1137701,2916305152,DavidSacks,Snowden,Premium,5816019,2024-05-05 06:58:25,2024-05-04 12:14:00
+,1137701,1246440482760085504,DavidSacks,Stella_Assange,Premium,278983,2024-05-05 06:58:25,2024-05-04 12:14:00
+,1344356576786866176,1503177960316194817,RepMTG,realTeamMTG,,13920,2024-05-04 23:03:08,2024-05-02 11:41:32
+,1326229737551912960,2442888666,libsoftiktok,NickJFuentes,,513429,2024-05-04 22:50:28,2024-05-02 11:54:11
+,878247600096509952,1287873728622272513,RealCandaceO,ChristianEmerg1,Premium,30934,2024-05-04 20:11:32,2024-05-03 16:22:10
+,2352629311,27943436,HawleyMO,approject,Business,74388,2024-05-04 17:40:48,2024-05-01 18:02:31
-,1542228578,1364663430825865218,JDVance,pruett_collin,,9282,2024-05-04 17:16:05,2024-05-01 17:37:15
+,1542228578,143134601,JDVance,shaunmmaguire,Premium,230965,2024-05-04 17:16:05,2024-05-01 17:37:15
+,1074480192,24480203,SenTedCruz,abubenahem,,596,2024-05-04 17:01:36,2024-05-01 17:22:29
-,592730371,1178839081222115328,JackPosobiec,MysteryGrove,Premium,97559,2024-05-04 16:35:24,2024-05-01 16:55:45
+,592730371,1240107944,JackPosobiec,RogerMarshallMD,Government,72512,2024-05-04 16:35:24,2024-05-01 16:55:45
+,216881337,19338246,RandPaul,ChurchillDowns,Premium,102271,2024-05-04 15:03:06,2024-05-01 15:23:12
+,216881337,1323723698,RandPaul,JustinTLogan,,5818,2024-05-04 15:03:06,2024-05-01 15:23:12
+,26637348,1084104711593168898,TulsiGabbard,itslinklauren,Premium,103433,2024-05-04 13:15:37,2024-05-01 13:35:32
-,1137701,1387842624996794376,DavidSacks,heyequals,Premium,3698,2024-05-04 12:14:00,2024-05-01 12:33:49
+,1137701,69186303,DavidSacks,wilsongoldengod,,41,2024-05-04 12:14:00,2024-05-01 12:33:49
+,1344356576786866176,843904157081845762,RepMTG,USMarshalsHQ,Government,181934,2024-05-02 11:41:32,2024-04-26 08:27:52
+,1589986640587640834,90651198,Riley_Gaines_,GregAbbott_TX,Government,1417286,2024-05-02 07:43:17,2024-04-25 19:22:36
+,1589986640587640834,292972175,Riley_Gaines_,GOPHELP,Government,10467,2024-05-02 07:43:17,2024-04-25 19:22:36
+,1589986640587640834,937832288,Riley_Gaines_,GodlyTeachings,Premium,766676,2024-05-02 07:43:17,2024-04-25 19:22:36
+,1589986640587640834,1009237507429556224,Riley_Gaines_,a_jones331,,6195,2024-05-02 07:43:17,2024-04-25 19:22:36
+,1589986640587640834,1237207585918418946,Riley_Gaines_,estradguillermo,,9327,2024-05-02 07:43:17,2024-04-25 19:22:36
+,1589986640587640834,1295440194565361664,Riley_Gaines_,mellow_vello,,1457,2024-05-02 07:43:17,2024-04-25 19:22:36
+,1074480192,117501995,SenTedCruz,SenatorCantwell,Government,241776,2024-05-01 17:22:29,2024-05-01 01:50:34
+,337808606,95898218,RobertKennedyJr,Monsaquick,,662,2024-05-01 15:54:06,2024-04-23 15:30:19
+,26637348,36079741,TulsiGabbard,skyhorsepub,,13918,2024-05-01 13:35:32,2024-04-23 13:01:36
+,26637348,117082566,TulsiGabbard,DBrodyReports,,38617,2024-05-01 13:35:32,2024-04-23 13:01:36
+,26637348,1074457475485712384,TulsiGabbard,QuiverQuant,Premium,304044,2024-05-01 13:35:32,2024-04-23 13:01:36
+,26637348,1157468315750559744,TulsiGabbard,PERK_GROUP,Premium,3429,2024-05-01 13:35:32,2024-04-23 13:01:36
+,26637348,1445135240268288001,TulsiGabbard,QuiverCongress,Premium,40221,2024-05-01 13:35:32,2024-04-23 13:01:36
+,26637348,1540038673810350080,TulsiGabbard,PelosiTracker_,Premium,1163458,2024-05-01 13:35:32,2024-04-23 13:01:36
+,26637348,1719029058002968576,TulsiGabbard,RubinReportShow,Premium,27542,2024-05-01 13:35:32,2024-04-23 13:01:36
-,1137701,169686021,DavidSacks,kanyewest,Business,33352786,2024-05-01 12:33:49,2024-04-23 11:58:56
+,1137701,2214369276,DavidSacks,RodneyNoRespect,Premium,41638,2024-05-01 12:33:49,2024-04-23 11:58:56
+,1137701,1146509923683131398,DavidSacks,KeithWoodsYT,Premium,229268,2024-05-01 12:33:49,2024-04-23 11:58:56
-,592730371,224097503,JackPosobiec,dougstafford,Premium,20695,2024-05-01 02:15:27,2024-04-19 18:33:03
-,592730371,877985300466745344,JackPosobiec,JosephJFlynn1,Premium,464562,2024-05-01 02:15:27,2024-04-19 18:33:03
+,592730371,755425,JackPosobiec,isamuel,,13211,2024-05-01 02:15:27,2024-04-19 18:33:03
+,592730371,19908848,JackPosobiec,MancowMuller,Premium,56213,2024-05-01 02:15:27,2024-04-19 18:33:03
+,592730371,260788584,JackPosobiec,Santi_ABASCAL,Business,918652,2024-05-01 02:15:27,2024-04-19 18:33:03
+,592730371,316966364,JackPosobiec,MarkIvanyo,Premium,4482,2024-05-01 02:15:27,2024-04-19 18:33:03
+,592730371,4525423215,JackPosobiec,MeerRocio,Premium,99426,2024-05-01 02:15:27,2024-04-19 18:33:03
-,1074480192,24480203,SenTedCruz,abubenahem,,596,2024-05-01 01:50:34,2024-04-19 18:59:04
+,1074480192,1337672047,SenTedCruz,Campain4America,,730,2024-05-01 01:50:34,2024-04-19 18:59:04
-,1542228578,169686021,JDVance,kanyewest,Business,33352786,2024-05-01 01:32:20,2024-04-19 19:13:21
-,1542228578,1419316942901555201,JDVance,AFPopulist,Premium,3005,2024-05-01 01:32:20,2024-04-19 19:13:21
+,1542228578,2475878778,JDVance,dandcaldwell,Premium,8679,2024-05-01 01:32:20,2024-04-19 19:13:21
-,2352629311,605076156,HawleyMO,HurstBlake,,1143,2024-05-01 00:52:56,2024-04-19 19:37:42
+,2352629311,25558890,HawleyMO,russellbjohnson,Premium,3573,2024-05-01 00:52:56,2024-04-19 19:37:42
