Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,1589986640587640834,460766115,Riley_Gaines_,RepAdamMorgan,Premium,40320,2024-03-26 16:20:07,2024-03-04 12:40:52
+,1589986640587640834,1250129528,Riley_Gaines_,juicyj_erosa,,2979,2024-03-26 16:20:07,2024-03-04 12:40:52
+,1589986640587640834,2474749586,Riley_Gaines_,shellenberger,Premium,1373062,2024-03-26 16:20:07,2024-03-04 12:40:52
+,1589986640587640834,1218325118084157442,Riley_Gaines_,AinsleyErzen,,4095,2024-03-26 16:20:07,2024-03-04 12:40:52
+,1589986640587640834,1361540720251658241,Riley_Gaines_,sarahbeth345,Premium,78886,2024-03-26 16:20:07,2024-03-04 12:40:52
+,1589986640587640834,1426657716571971590,Riley_Gaines_,XVanFleet,Premium,172254,2024-03-26 16:20:07,2024-03-04 12:40:52
+,1589986640587640834,1767190650644987905,Riley_Gaines_,HannahBarron96_,Premium,215543,2024-03-26 16:20:07,2024-03-04 12:40:52
+,1589986640587640834,1767733715525111808,Riley_Gaines_,Gyorgy_Official,Premium,188,2024-03-26 16:20:07,2024-03-04 12:40:52
+,1344356576786866176,23578274,RepMTG,kyledcheney,Premium,290940,2024-03-26 07:48:11,2024-03-04 01:49:29
+,1344356576786866176,36519114,RepMTG,daviddaleiden,Premium,38604,2024-03-26 07:48:11,2024-03-04 01:49:29
+,1344356576786866176,76452765,RepMTG,Robert_Aderholt,Government,37251,2024-03-26 07:48:11,2024-03-04 01:49:29
+,1344356576786866176,931286316,RepMTG,ScottPresler,Premium,2272919,2024-03-26 07:48:11,2024-03-04 01:49:29
+,1344356576786866176,1634986333721559041,RepMTG,MJTruthUltra,Premium,490249,2024-03-26 07:48:11,2024-03-04 01:49:29
-,1326229737551912960,194272236,libsoftiktok,OldRowOfficial,Business,262261,2024-03-26 07:36:04,2024-03-04 01:35:44
-,1326229737551912960,1257333586052689922,libsoftiktok,LiberalHivemind,Premium,143407,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,5509762,libsoftiktok,SarahHuckabee,Government,2032050,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,14184037,libsoftiktok,NJIT,,22567,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,17778689,libsoftiktok,sohotheatre,,122272,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,27869226,libsoftiktok,Hollyoaks,Premium,452974,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,60661887,libsoftiktok,chccs,,7272,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,219007963,libsoftiktok,ryanmwalters,Premium,6580,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,383903024,libsoftiktok,UnbiasedCrime,Premium,89206,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,541882699,libsoftiktok,andst7,Premium,121524,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,2162812627,libsoftiktok,nicksortor,Premium,906196,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,2410068528,libsoftiktok,aubrey_huff,Premium,229670,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,969221141347913734,libsoftiktok,ScooterCasterNY,Premium,79031,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,1178293200907313152,libsoftiktok,IsabellaMDeLuca,Premium,500272,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,1389913567671975937,libsoftiktok,cb_doge,Premium,1344910,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,1636760085539045379,libsoftiktok,OversightPR,Business,116906,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,1674861136498286605,libsoftiktok,WesternLensman,Premium,328393,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1326229737551912960,1765702520058384384,libsoftiktok,EUUSForum,Premium,3155,2024-03-26 07:36:04,2024-03-04 01:35:44
+,1227799690579718144,541882699,VivekGRamaswamy,andst7,Premium,121524,2024-03-26 06:57:58,2024-03-04 00:55:07
+,1227799690579718144,819729603635843072,VivekGRamaswamy,Addison_McD,Premium,2588,2024-03-26 06:57:58,2024-03-04 00:55:07
-,1201670995435646976,1572756147253252097,laurenboebert,ideaordie,Business,14639,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,26898573,laurenboebert,tommurphy8485,Premium,47212,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,48375550,laurenboebert,AndyOgles,Premium,23252,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,59486472,laurenboebert,WashingtonDCYRs,Premium,11332,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,263547117,laurenboebert,Jules31415,Premium,169208,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,499014804,laurenboebert,JesseAPaul,,15642,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,975229856,laurenboebert,daviemdennis,,137,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,2162812627,laurenboebert,nicksortor,Premium,906196,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,896466491587080194,laurenboebert,greg_price11,Premium,478605,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,1139029234163245056,laurenboebert,Brick_Suit,Premium,287276,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,1145866561271554048,laurenboebert,nataliegwinters,Premium,605329,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,1347365630601617410,laurenboebert,gc22gc,Premium,161592,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,1432026116420775940,laurenboebert,patriot_savvy,Premium,117875,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,1460714714128740352,laurenboebert,BerryRazi,Premium,122931,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,1524504457853030401,laurenboebert,TrashDiscourse,Premium,56134,2024-03-26 06:46:31,2024-03-04 00:42:41
+,1201670995435646976,1618046809519304704,laurenboebert,SirBylHolte,Premium,134485,2024-03-26 06:46:31,2024-03-04 00:42:41
-,2352629311,46154017,HawleyMO,charliekmox,,8317,2024-03-26 00:47:05,2024-03-03 20:19:14
-,2352629311,240544671,HawleyMO,raytwagner,,49,2024-03-26 00:47:05,2024-03-03 20:19:14
-,2352629311,474571974,HawleyMO,ZanderKelly30,,2615,2024-03-26 00:47:05,2024-03-03 20:19:14
+,2352629311,21252618,HawleyMO,JakeSherman,Premium,432854,2024-03-26 00:47:05,2024-03-03 20:19:14
+,2352629311,427630477,HawleyMO,AndrewDesiderio,Premium,92958,2024-03-26 00:47:05,2024-03-03 20:19:14
+,2352629311,581999965,HawleyMO,RealDeanCain,Premium,851466,2024-03-26 00:47:05,2024-03-03 20:19:14
+,2352629311,807291270,HawleyMO,coachbrucepearl,Premium,165188,2024-03-26 00:47:05,2024-03-03 20:19:14
+,2352629311,883233222,HawleyMO,Alex_agvg,Premium,4690,2024-03-26 00:47:05,2024-03-03 20:19:14
+,2352629311,2893594444,HawleyMO,DanielMKishi,Premium,1834,2024-03-26 00:47:05,2024-03-03 20:19:14
+,2352629311,733647469305864195,HawleyMO,Brad_Setser,Premium,119890,2024-03-26 00:47:05,2024-03-03 20:19:14
-,1542228578,30925378,JDVance,KaceyMusgraves,Premium,894333,2024-03-26 00:23:24,2024-03-03 19:54:43
+,1542228578,16282520,JDVance,thomasbsauer,Premium,36524,2024-03-26 00:23:24,2024-03-03 19:54:43
-,1074480192,24930343,SenTedCruz,DMacD11,,710,2024-03-26 00:09:52,2024-03-03 19:40:24
-,1074480192,298285243,SenTedCruz,Jaycusaf26,,273,2024-03-26 00:09:52,2024-03-03 19:40:24
-,1074480192,367366383,SenTedCruz,KurMudGin,,1592,2024-03-26 00:09:52,2024-03-03 19:40:24
-,1074480192,423823340,SenTedCruz,DicksTrash,Premium,5494,2024-03-26 00:09:52,2024-03-03 19:40:24
-,1074480192,703641320,SenTedCruz,GoodTrouble1619,,1255,2024-03-26 00:09:52,2024-03-03 19:40:24
-,1074480192,1056440384,SenTedCruz,Beckysue717,,800,2024-03-26 00:09:52,2024-03-03 19:40:24
-,1074480192,1362641252,SenTedCruz,Howieandnessa,,347,2024-03-26 00:09:52,2024-03-03 19:40:24
+,1074480192,4018573882,SenTedCruz,DaveVasquezFL,Premium,3005,2024-03-26 00:09:52,2024-03-03 19:40:24
-,592730371,7702542,JackPosobiec,DLoesch,Premium,1343144,2024-03-25 23:44:33,2024-03-03 19:11:54
-,592730371,15976268,JackPosobiec,CharlotteLaws,Premium,21116,2024-03-25 23:44:33,2024-03-03 19:11:54
-,592730371,471672239,JackPosobiec,KellyannePolls,Premium,3632078,2024-03-25 23:44:33,2024-03-03 19:11:54
-,592730371,3180247177,JackPosobiec,KevinKileyCA,Premium,167339,2024-03-25 23:44:33,2024-03-03 19:11:54
-,592730371,883581768716001280,JackPosobiec,omarqudrat1,Premium,4823,2024-03-25 23:44:33,2024-03-03 19:11:54
+,592730371,19399548,JackPosobiec,KatieS_1,,2417,2024-03-25 23:44:33,2024-03-03 19:11:54
+,592730371,20736511,JackPosobiec,nayibbukele,Government,7392237,2024-03-25 23:44:33,2024-03-03 19:11:54
+,592730371,22960774,JackPosobiec,LiaS814,Premium,3850,2024-03-25 23:44:33,2024-03-03 19:11:54
+,592730371,29215072,JackPosobiec,M3mph1sB,Premium,7835,2024-03-25 23:44:33,2024-03-03 19:11:54
+,592730371,176665423,JackPosobiec,alpharivelino,Premium,238664,2024-03-25 23:44:33,2024-03-03 19:11:54
+,592730371,209693451,JackPosobiec,Steve_Sailer,Premium,161973,2024-03-25 23:44:33,2024-03-03 19:11:54
+,592730371,410053879,JackPosobiec,berniemoreno,Government,73279,2024-03-25 23:44:33,2024-03-03 19:11:54
+,592730371,1421181866,JackPosobiec,ChrisLaCivita,Premium,74207,2024-03-25 23:44:33,2024-03-03 19:11:54
+,592730371,2410068528,JackPosobiec,aubrey_huff,Premium,229670,2024-03-25 23:44:33,2024-03-03 19:11:54
+,592730371,796803503658303488,JackPosobiec,TammieMcDonal17,Premium,38351,2024-03-25 23:44:33,2024-03-03 19:11:54
+,592730371,1199522589573554176,JackPosobiec,KarluskaP,Premium,327561,2024-03-25 23:44:33,2024-03-03 19:11:54
+,592730371,1258149995645210629,JackPosobiec,creation247,Premium,342135,2024-03-25 23:44:33,2024-03-03 19:11:54
+,592730371,1481110622079266817,JackPosobiec,realBrandonGill,Premium,45796,2024-03-25 23:44:33,2024-03-03 19:11:54
+,337808606,18812728,RobertKennedyJr,andrewschulz,Premium,651007,2024-03-25 22:43:38,2024-03-06 06:49:03
+,337808606,22799750,RobertKennedyJr,ChrisCuomo,Premium,1961262,2024-03-25 22:43:38,2024-03-06 06:49:03
+,337808606,37491797,RobertKennedyJr,stkirsch,Premium,588628,2024-03-25 22:43:38,2024-03-06 06:49:03
+,337808606,385723860,RobertKennedyJr,TheLexiCiccone,Premium,31736,2024-03-25 22:43:38,2024-03-06 06:49:03
+,337808606,982468364,RobertKennedyJr,KenDBerryMD,Premium,287906,2024-03-25 22:43:38,2024-03-06 06:49:03
+,337808606,1320236553243783170,RobertKennedyJr,itsjonhiller,Premium,2068,2024-03-25 22:43:38,2024-03-06 06:49:03
-,216881337,245548127,RandPaul,Bryan_W_Reed,,846,2024-03-25 22:13:35,2024-03-06 06:19:51
+,216881337,19211550,RandPaul,gatewaypundit,Business,906826,2024-03-25 22:13:35,2024-03-06 06:19:51
+,216881337,410053879,RandPaul,berniemoreno,Government,73279,2024-03-25 22:13:35,2024-03-06 06:19:51
+,216881337,1324709198,RandPaul,open_the_books,Premium,19802,2024-03-25 22:13:35,2024-03-06 06:19:51
+,216881337,1228092043479715841,RandPaul,seanspicershow,,2113,2024-03-25 22:13:35,2024-03-06 06:19:51
+,26637348,120295432,TulsiGabbard,CPAC,Business,241986,2024-03-25 15:53:05,2024-03-05 18:22:03
+,26637348,158414847,TulsiGabbard,TheDailyShow,Business,8978693,2024-03-25 15:53:05,2024-03-05 18:22:03
+,26637348,334131223,TulsiGabbard,NahidFattahi,,5866,2024-03-25 15:53:05,2024-03-05 18:22:03
+,26637348,390232813,TulsiGabbard,DavidJUrban,Premium,153165,2024-03-25 15:53:05,2024-03-05 18:22:03
+,26637348,742735530287304704,TulsiGabbard,WarrenDavidson,Premium,83247,2024-03-25 15:53:05,2024-03-05 18:22:03
+,26637348,899279158257360896,TulsiGabbard,T0daysTomSawyer,Premium,2254,2024-03-25 15:53:05,2024-03-05 18:22:03
+,26637348,930561624875945989,TulsiGabbard,RealPatrickWebb,Premium,140512,2024-03-25 15:53:05,2024-03-05 18:22:03
-,1137701,1475291,DavidSacks,DealmakerMedia,,3203,2024-03-24 09:15:17,2024-03-05 16:50:47
-,1137701,29476085,DavidSacks,schmangee,,25870,2024-03-24 09:15:17,2024-03-05 16:50:47
-,1137701,54682125,DavidSacks,BillCosby,Premium,3035944,2024-03-24 09:15:17,2024-03-05 16:50:47
-,1137701,76143865,DavidSacks,AshleyRindsberg,Premium,23237,2024-03-24 09:15:17,2024-03-05 16:50:47
+,1137701,16158055,DavidSacks,policytensor,Premium,10643,2024-03-24 09:15:17,2024-03-05 16:50:47
+,1137701,16282520,DavidSacks,thomasbsauer,Premium,36524,2024-03-24 09:15:17,2024-03-05 16:50:47
+,1137701,325925601,DavidSacks,KennethBaer,Premium,5134,2024-03-24 09:15:17,2024-03-05 16:50:47
+,1137701,2193502125,DavidSacks,PKurzin,Premium,52438,2024-03-24 09:15:17,2024-03-05 16:50:47
+,1137701,1056957124046143495,DavidSacks,BowesChay,Premium,213506,2024-03-24 09:15:17,2024-03-05 16:50:47
+,1137701,1387366965703061506,DavidSacks,America1stLegal,Business,344710,2024-03-24 09:15:17,2024-03-05 16:50:47
+,337808606,36540813,RobertKennedyJr,karl_talbot,Premium,506,2024-03-06 06:49:03,2024-03-03 18:06:23
+,337808606,62709474,RobertKennedyJr,DrummaBoyFRESH,Premium,216521,2024-03-06 06:49:03,2024-03-03 18:06:23
+,337808606,602884368,RobertKennedyJr,BOOSIEOFFICIAL,Premium,1351190,2024-03-06 06:49:03,2024-03-03 18:06:23
+,337808606,1298694747440128001,RobertKennedyJr,WriterPaulBond,Premium,5745,2024-03-06 06:49:03,2024-03-03 18:06:23
+,337808606,1751722068104654848,RobertKennedyJr,just_a_mom4rfk,Premium,16592,2024-03-06 06:49:03,2024-03-03 18:06:23
+,26637348,1636374238239277061,TulsiGabbard,CClemOfficial,Premium,2441,2024-03-05 18:22:03,2024-03-03 15:39:34
+,1137701,15484198,DavidSacks,georgegalloway,Premium,778472,2024-03-05 16:50:47,2024-03-03 14:34:45
-,1326229737551912960,49739695,libsoftiktok,Vermeullarmine,Premium,67682,2024-03-04 01:35:44,2024-02-28 20:00:31
-,1326229737551912960,167711509,libsoftiktok,MakingThisViral,,18232,2024-03-04 01:35:44,2024-02-28 20:00:31
-,1326229737551912960,743682048,libsoftiktok,TYEFofficial,,4767,2024-03-04 01:35:44,2024-02-28 20:00:31
+,1326229737551912960,221514083,libsoftiktok,PlanetTyrus,Premium,877548,2024-03-04 01:35:44,2024-02-28 20:00:31
+,1227799690579718144,17469289,VivekGRamaswamy,nypost,Business,3386463,2024-03-04 00:55:07,2024-02-28 19:16:28
+,1227799690579718144,1742725080600424448,VivekGRamaswamy,Brooke4Congress,Premium,548,2024-03-04 00:55:07,2024-02-28 19:16:28
-,1542228578,49739695,JDVance,Vermeullarmine,Premium,67682,2024-03-03 19:54:43,2024-02-28 14:04:21
+,1542228578,23965221,JDVance,NihaMasih,,49080,2024-03-03 19:54:43,2024-02-28 14:04:21
+,1074480192,206204467,SenTedCruz,ScottyNodak,,1656,2024-03-03 19:40:24,2024-02-28 13:49:36
+,1074480192,342543898,SenTedCruz,stevepic1,,429,2024-03-03 19:40:24,2024-02-28 13:49:36
-,592730371,49739695,JackPosobiec,Vermeullarmine,Premium,67682,2024-03-03 19:11:54,2024-02-28 13:17:41
-,592730371,1648108704569384965,JackPosobiec,aardvarkgothic,,131,2024-03-03 19:11:54,2024-02-28 13:17:41
+,592730371,487011623,JackPosobiec,paul_suda,Premium,5878,2024-03-03 19:11:54,2024-02-28 13:17:41
+,337808606,46681100,RobertKennedyJr,marthamaccallum,Premium,853117,2024-03-03 18:06:23,2024-02-28 12:08:57
+,337808606,167029779,RobertKennedyJr,SteveBakerUSA,Premium,112859,2024-03-03 18:06:23,2024-02-28 12:08:57
+,337808606,361289499,RobertKennedyJr,BitcoinMagazine,Business,3673379,2024-03-03 18:06:23,2024-02-28 12:08:57
+,337808606,711823909,RobertKennedyJr,zhenryaz,Premium,10161,2024-03-03 18:06:23,2024-02-28 12:08:57
+,337808606,2363561191,RobertKennedyJr,PallerJohn,Premium,6871,2024-03-03 18:06:23,2024-02-28 12:08:57
+,337808606,717926102614716417,RobertKennedyJr,CaitlinLong_,Premium,242558,2024-03-03 18:06:23,2024-02-28 12:08:57
+,337808606,1337780902680809474,RobertKennedyJr,DocumentingBTC,Premium,1045134,2024-03-03 18:06:23,2024-02-28 12:08:57
+,216881337,19562228,RandPaul,rustyrockets,Premium,11346571,2024-03-03 17:33:53,2024-02-28 11:36:56
-,26637348,334131223,TulsiGabbard,NahidFattahi,,5866,2024-03-03 15:39:34,2024-02-28 09:35:57
+,26637348,22088044,TulsiGabbard,JeffDye,Premium,83863,2024-03-03 15:39:34,2024-02-28 09:35:57
+,26637348,427089628,TulsiGabbard,lexfridman,Premium,4255699,2024-03-03 15:39:34,2024-02-28 09:35:57
+,26637348,2352629311,TulsiGabbard,HawleyMO,Premium,2250700,2024-03-03 15:39:34,2024-02-28 09:35:57
-,1137701,16158055,DavidSacks,policytensor,Premium,10643,2024-03-03 14:34:45,2024-02-28 08:30:19
