Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2025-06-29 03:36:12,2025-06-28 20:39:50
+,1060487274,40745276,RepDougCollins,keselowski,Premium,762758,2025-06-29 03:36:10,2025-06-28 20:39:48
+,166990746,1455993364529262601,MonicaCrowley,as400495,Premium,15583,2025-06-29 03:36:07,2025-06-28 20:39:46
-,58579942,21610240,mattgaetz,Crimsontider,Premium,28874,2025-06-29 03:36:03,2025-06-28 20:39:42
-,47253057,4239506297,RogerJStoneJr,monitteh,Premium,6581,2025-06-29 03:36:02,2025-06-28 20:39:41
-,47253057,1560747623258230784,RogerJStoneJr,RedNCPolitics,,1585,2025-06-29 03:36:02,2025-06-28 20:39:41
-,47253057,1611418470280740882,RogerJStoneJr,KelliKayK,Premium,82026,2025-06-29 03:36:02,2025-06-28 20:39:41
-,47253057,1690460688681205760,RogerJStoneJr,JonathanSantUSA,,176,2025-06-29 03:36:02,2025-06-28 20:39:41
+,47253057,1685409507864625153,RogerJStoneJr,aeigregore,,1331,2025-06-29 03:36:02,2025-06-28 20:39:41
+,39344374,94543804,DonaldJTrumpJr,TansuYegen,Premium,1557034,2025-06-29 03:36:01,2025-06-28 20:39:40
+,14171401,1263491240336769026,mayemusk,WholeMarsBlog,Premium,603304,2025-06-29 03:35:56,2025-06-28 20:39:36
+,1910742306820378624,201066140,DAGToddBlanche,pnjaban,Premium,1178841,2025-06-28 20:40:23,2025-06-28 05:47:13
+,1911884791911231489,6686432,AAGDhillon,drewmatich,Premium,2028,2025-06-28 20:40:23,2025-06-28 05:47:13
+,1911884791911231489,34082620,AAGDhillon,JesseKellyDC,Premium,816248,2025-06-28 20:40:23,2025-06-28 05:47:13
+,1911884791911231489,514924337,AAGDhillon,jeremiahcota,Premium,8133,2025-06-28 20:40:23,2025-06-28 05:47:13
+,1911884791911231489,2724663720,AAGDhillon,impholder,Premium,1330,2025-06-28 20:40:23,2025-06-28 05:47:13
+,1911884791911231489,894915734693924864,AAGDhillon,Badsaltydog,Premium,1206,2025-06-28 20:40:23,2025-06-28 05:47:13
+,1911884791911231489,1099579684981944320,AAGDhillon,WallStreetApes,Premium,880172,2025-06-28 20:40:23,2025-06-28 05:47:13
+,1911884791911231489,1139029234163245056,AAGDhillon,Brick_Suit,Premium,287276,2025-06-28 20:40:23,2025-06-28 05:47:13
+,1911884791911231489,1183146921398951936,AAGDhillon,kc95014,Premium,307,2025-06-28 20:40:23,2025-06-28 05:47:13
+,1911884791911231489,1426007779781844992,AAGDhillon,CreasonJana,Premium,165233,2025-06-28 20:40:23,2025-06-28 05:47:13
+,1911884791911231489,1519066340182568961,AAGDhillon,MonaVaden,,315,2025-06-28 20:40:23,2025-06-28 05:47:13
+,1911884791911231489,1545517555858788358,AAGDhillon,TheJeffersonC,Premium,3260,2025-06-28 20:40:23,2025-06-28 05:47:13
+,1911884791911231489,1586076428524834816,AAGDhillon,RevAdamTBarr,,1152,2025-06-28 20:40:23,2025-06-28 05:47:13
+,1881454038539018240,1879946117544128512,KushDesai47,DrOzCMS,Government,7033,2025-06-28 20:40:08,2025-06-28 05:46:57
-,1500867239674843143,1556077147068022785,JeffClarkUS,Rose20014345,,2613,2025-06-28 20:39:58,2025-06-28 05:46:52
+,1500867239674843143,1164225836196794369,JeffClarkUS,Montchelle66_2,Premium,12308,2025-06-28 20:39:58,2025-06-28 05:46:52
+,1500867239674843143,1506464373862277125,JeffClarkUS,hillbillythings,,17052,2025-06-28 20:39:58,2025-06-28 05:46:52
+,1500867239674843143,1511459021852602369,JeffClarkUS,hitgirl1970,Premium,1986,2025-06-28 20:39:58,2025-06-28 05:46:52
+,1500867239674843143,1678137813663899648,JeffClarkUS,DedConstitution,,4388,2025-06-28 20:39:58,2025-06-28 05:46:52
+,1500867239674843143,1885187363820711936,JeffClarkUS,Immysteryman2,Premium,1996,2025-06-28 20:39:58,2025-06-28 05:46:52
+,1344356576786866176,36134346,RepMTG,Chesschick01,Premium,134872,2025-06-28 20:39:57,2025-06-28 05:46:50
+,1393335583834091521,972178118977912832,howardlutnick,PDabbar,,1208,2025-06-28 20:39:57,2025-06-28 05:46:51
+,844732519966801921,800120875781500929,karolineleavitt,garnold92,,1277,2025-06-28 20:39:55,2025-06-28 05:46:48
-,1625493998,1435810249404043267,KingsleyCortes,wilderpatriot,Premium,62473,2025-06-28 20:39:50,2025-06-28 05:46:44
+,1625493998,906438260,KingsleyCortes,DoDCTO,,10796,2025-06-28 20:39:50,2025-06-28 05:46:44
+,1625493998,1587871546978320384,KingsleyCortes,13Revelation22,Premium,7381,2025-06-28 20:39:50,2025-06-28 05:46:44
-,1074480192,860669810,SenTedCruz,JDonovan12,,2413,2025-06-28 20:39:49,2025-06-28 05:46:43
+,523276626,217543151,BoHines,SenatorTimScott,Government,831762,2025-06-28 20:39:47,2025-06-28 05:46:41
-,232901331,1435810249404043267,dbongino,wilderpatriot,Premium,62473,2025-06-28 20:39:46,2025-06-28 05:46:40
-,47253057,2348172908,RogerJStoneJr,silentnixon,,376,2025-06-28 20:39:41,2025-06-28 05:46:34
-,47253057,1435810249404043267,RogerJStoneJr,wilderpatriot,Premium,62473,2025-06-28 20:39:41,2025-06-28 05:46:34
+,47253057,1553735476485296128,RogerJStoneJr,GenXNewsOnX,Premium,42917,2025-06-28 20:39:41,2025-06-28 05:46:34
+,47253057,1802753589083037696,RogerJStoneJr,bronxbear21,,329,2025-06-28 20:39:41,2025-06-28 05:46:34
+,47253057,1819749810255302656,RogerJStoneJr,CetraOriens,Premium,3489,2025-06-28 20:39:41,2025-06-28 05:46:34
+,39349894,94543804,EricTrump,TansuYegen,Premium,1557034,2025-06-28 20:39:40,2025-06-28 05:46:33
+,1137701,972178118977912832,DavidSacks,PDabbar,,1208,2025-06-28 20:39:35,2025-06-28 05:46:27
+,1924809676446670848,2167177693,LeoTerrellDOJ,JewsFightBack,Premium,56499,2025-06-28 05:47:15,2025-06-27 08:17:22
+,1924809676446670848,1711751680331599872,LeoTerrellDOJ,bringhomenow,Premium,35549,2025-06-28 05:47:15,2025-06-27 08:17:22
+,1924524488441430016,155471916,ATJackson47,nanditab1,Premium,26176,2025-06-28 05:47:14,2025-06-27 08:17:21
+,1910742306820378624,2209811271,DAGToddBlanche,GatesMcgavick,Premium,4700,2025-06-28 05:47:13,2025-06-27 08:17:20
+,1911884791911231489,44459525,AAGDhillon,4TiffanyJustice,Premium,60498,2025-06-28 05:47:13,2025-06-27 08:17:20
+,1911884791911231489,73566417,AAGDhillon,HamChuc,Premium,1384,2025-06-28 05:47:13,2025-06-27 08:17:20
+,1911884791911231489,222234178,AAGDhillon,gbechtle,Premium,579,2025-06-28 05:47:13,2025-06-27 08:17:20
+,1911884791911231489,353083517,AAGDhillon,BigSteve207,Premium,49162,2025-06-28 05:47:13,2025-06-27 08:17:20
+,1911884791911231489,936858992,AAGDhillon,billysandytodd,Premium,122748,2025-06-28 05:47:13,2025-06-27 08:17:20
+,1911884791911231489,3434662559,AAGDhillon,D1Overson,,870,2025-06-28 05:47:13,2025-06-27 08:17:20
+,1911884791911231489,4824267688,AAGDhillon,SophieMae1022,Premium,3216,2025-06-28 05:47:13,2025-06-27 08:17:20
+,1911884791911231489,912463666150236165,AAGDhillon,LoveOurRepublic,Premium,1116,2025-06-28 05:47:13,2025-06-27 08:17:20
+,1911884791911231489,1475479507041587202,AAGDhillon,scalice_paul,Premium,2572,2025-06-28 05:47:13,2025-06-27 08:17:20
+,1911884791911231489,1849600389798047744,AAGDhillon,SummerTime079,Premium,291,2025-06-28 05:47:13,2025-06-27 08:17:20
+,1892038693881270272,10615232,ChadMizelle47,ChuckGrassley,Government,968141,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,18005085,ChadMizelle47,MZHemingway,Premium,1427564,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,20394822,ChadMizelle47,mrddmia,Premium,380542,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,22508473,ChadMizelle47,GOPoversight,Government,349763,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,29458079,ChadMizelle47,JudgeJeanine,Premium,3962362,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,32201297,ChadMizelle47,mirandadevine,Premium,787402,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,36529101,ChadMizelle47,seanmdav,Premium,572497,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,50772918,ChadMizelle47,ClayTravis,Premium,1366283,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,94784682,ChadMizelle47,JonathanTurley,Premium,930884,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,121147627,ChadMizelle47,russvought,Government,136512,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,201066140,ChadMizelle47,pnjaban,Premium,1178841,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,232901331,ChadMizelle47,dbongino,Premium,6756474,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,259001548,ChadMizelle47,kayleighmcenany,Premium,3969046,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,292929271,ChadMizelle47,charliekirk11,Premium,4825147,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,296361085,ChadMizelle47,LeaderJohnThune,Government,312297,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,334715818,ChadMizelle47,BuckSexton,Premium,1253366,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1071585991,ChadMizelle47,BillMelugin_,Premium,547461,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1131917492,ChadMizelle47,JudiciaryGOP,Government,544623,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1542228578,ChadMizelle47,JDVance,Government,4044030,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,2847221717,ChadMizelle47,JohnRatcliffe,Government,644473,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,2852597261,ChadMizelle47,julie_kelly2,Premium,849055,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,827279765287559171,ChadMizelle47,SpeakerJohnson,Government,996794,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1011640329647394816,ChadMizelle47,SecVetAffairs,Government,107410,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1212806053907185664,ChadMizelle47,TheLeoTerrell,Premium,2508169,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1329891389430243330,ChadMizelle47,StephenM,Premium,1095400,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1393335583834091521,ChadMizelle47,howardlutnick,Government,173747,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1858947201709305856,ChadMizelle47,SecRubio,Government,824585,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1860407815925334016,ChadMizelle47,SecretaryLCD,Government,1035,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1863271160747610112,ChadMizelle47,Kash_Patel,Government,1418763,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1879585122175082496,ChadMizelle47,SecretaryBurgum,Government,70047,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1879644163769335808,ChadMizelle47,WhiteHouse,Government,1340071,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1882496976115404800,ChadMizelle47,EDSecMcMahon,Government,73797,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1882543731179495424,ChadMizelle47,epaleezeldin,Government,194700,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1883257372740591616,ChadMizelle47,SecDef,Government,547764,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1883283813276770304,ChadMizelle47,Sec_Noem,Government,545074,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1883853671148167168,ChadMizelle47,SecDuffy,Government,336255,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1886776365673803776,ChadMizelle47,SecRollins,Government,111175,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1886875846473879552,ChadMizelle47,SecKennedy,Government,887738,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1886906824219344896,ChadMizelle47,SecretaryWright,Government,55019,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1887168335160184832,ChadMizelle47,SecretaryTurner,Government,103521,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1889019333960998912,ChadMizelle47,SecScottBessent,Government,212585,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1889069367394193408,ChadMizelle47,SBA_Kelly,Government,92998,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1889464666885382144,ChadMizelle47,DNIGabbard,Government,465454,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1892594777075417088,ChadMizelle47,FBIDirectorKash,Government,1203762,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1901635213693784065,ChadMizelle47,FBIDDBongino,Government,106241,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1911884791911231489,ChadMizelle47,AAGDhillon,Government,41817,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892038693881270272,1922726332229648384,ChadMizelle47,USAttyPirro,Government,64814,2025-06-28 05:47:09,2025-06-27 08:17:15
+,1892594777075417088,1917997182327652352,FBIDirectorKash,USAttyHabba,Government,28153,2025-06-28 05:47:09,2025-06-27 08:17:15
-,1500867239674843143,60616855,JeffClarkUS,sarahsansoni,Premium,18707,2025-06-28 05:46:52,2025-06-27 08:17:00
+,1500867239674843143,42838857,JeffClarkUS,alex_c_lee,,16583,2025-06-28 05:46:52,2025-06-27 08:17:00
+,1500867239674843143,1861135642014453760,JeffClarkUS,CuriousAmerikan,Premium,1086,2025-06-28 05:46:52,2025-06-27 08:17:00
-,1393335583834091521,9964732,howardlutnick,earlkman,,13861,2025-06-28 05:46:51,2025-06-27 08:16:59
-,1393335583834091521,24222556,howardlutnick,tyler,Premium,1085422,2025-06-28 05:46:51,2025-06-27 08:16:59
-,1393335583834091521,79320096,howardlutnick,Citi,Business,886826,2025-06-28 05:46:51,2025-06-27 08:16:59
-,1393335583834091521,199531815,howardlutnick,Satellogic,Premium,19948,2025-06-28 05:46:51,2025-06-27 08:16:59
-,1393335583834091521,204881628,howardlutnick,BankofAmerica,Business,971680,2025-06-28 05:46:51,2025-06-27 08:16:59
-,1393335583834091521,250980843,howardlutnick,cameron,Premium,745780,2025-06-28 05:46:51,2025-06-27 08:16:59
-,1393335583834091521,332617373,howardlutnick,elerianm,Premium,725513,2025-06-28 05:46:51,2025-06-27 08:16:59
-,1393335583834091521,1155522630,howardlutnick,jpmorgan,Business,781719,2025-06-28 05:46:51,2025-06-27 08:16:59
+,1393335583834091521,8775672,howardlutnick,USArmy,Government,2055099,2025-06-28 05:46:51,2025-06-27 08:16:59
+,1393335583834091521,39384517,howardlutnick,ICEgov,Government,843515,2025-06-28 05:46:51,2025-06-27 08:16:59
+,1393335583834091521,1858947201709305856,howardlutnick,SecRubio,Government,824585,2025-06-28 05:46:51,2025-06-27 08:16:59
+,1393335583834091521,1878717459148230656,howardlutnick,davidsacks47,Government,229354,2025-06-28 05:46:51,2025-06-27 08:16:59
+,1393335583834091521,1881447582213550080,howardlutnick,Scavino47,Government,248437,2025-06-28 05:46:51,2025-06-27 08:16:59
+,1393335583834091521,1881450170065260544,howardlutnick,Taylor47,Government,27746,2025-06-28 05:46:51,2025-06-27 08:16:59
+,1393335583834091521,1881451105454002176,howardlutnick,RapidResponse47,Government,838180,2025-06-28 05:46:51,2025-06-27 08:16:59
+,1393335583834091521,1882496976115404800,howardlutnick,EDSecMcMahon,Government,73797,2025-06-28 05:46:51,2025-06-27 08:16:59
+,1393335583834091521,1889069367394193408,howardlutnick,SBA_Kelly,Government,92998,2025-06-28 05:46:51,2025-06-27 08:16:59
+,1393335583834091521,1892594777075417088,howardlutnick,FBIDirectorKash,Government,1203762,2025-06-28 05:46:51,2025-06-27 08:16:59
+,1393335583834091521,1894822897257943040,howardlutnick,SLOTUS,Government,56777,2025-06-28 05:46:51,2025-06-27 08:16:59
+,1393335583834091521,1929924941740421122,howardlutnick,FirstLadyOffice,Government,139,2025-06-28 05:46:51,2025-06-27 08:16:59
+,1344356576786866176,5509762,RepMTG,SarahHuckabee,Government,2032050,2025-06-28 05:46:50,2025-06-27 08:16:59
-,1201670995435646976,60616855,laurenboebert,sarahsansoni,Premium,18707,2025-06-28 05:46:49,2025-06-27 08:16:58
+,1201670995435646976,102455692,laurenboebert,ArlingtonNatl,,69110,2025-06-28 05:46:49,2025-06-27 08:16:58
-,844732519966801921,2512671896,karolineleavitt,KevinTober94,,7647,2025-06-28 05:46:48,2025-06-27 08:16:56
-,1625493998,2512671896,KingsleyCortes,KevinTober94,,7647,2025-06-28 05:46:44,2025-06-27 08:16:53
-,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2025-06-28 05:46:43,2025-06-27 08:16:53
+,592730371,982053225749729281,JackPosobiec,conservgrace,Premium,4089,2025-06-28 05:46:41,2025-06-27 08:16:50
-,232901331,2512671896,dbongino,KevinTober94,,7647,2025-06-28 05:46:40,2025-06-27 08:16:49
-,166990746,2512671896,MonicaCrowley,KevinTober94,,7647,2025-06-28 05:46:39,2025-06-27 08:16:49
+,93755660,82447359,PamBondi,ScottBaio,Premium,970927,2025-06-28 05:46:37,2025-06-27 08:16:46
+,109579534,341468490,EliseStefanik,joel_kaplan,Premium,1520,2025-06-28 05:46:37,2025-06-27 08:16:47
+,58579942,260026173,mattgaetz,lawler4ny,Premium,28813,2025-06-28 05:46:35,2025-06-27 08:16:45
+,58579942,1585321827706048512,mattgaetz,Pandaheart_1,Premium,446,2025-06-28 05:46:35,2025-06-27 08:16:45
+,58579942,1595346060519641093,mattgaetz,GaysForTrump24,Premium,38302,2025-06-28 05:46:35,2025-06-27 08:16:45
+,58579942,1770613347983249408,mattgaetz,AdamsWarRoom,,6588,2025-06-28 05:46:35,2025-06-27 08:16:45
+,65522706,2752601,Linda_McMahon,jaygatties,,37390,2025-06-28 05:46:35,2025-06-27 08:16:45
-,47253057,1248724333834444801,RogerJStoneJr,BelannF,Premium,119414,2025-06-28 05:46:34,2025-06-27 08:16:44
-,47253057,1566841843337281549,RogerJStoneJr,proproganda,Premium,5044,2025-06-28 05:46:34,2025-06-27 08:16:44
-,47253057,1802753589083037696,RogerJStoneJr,bronxbear21,,329,2025-06-28 05:46:34,2025-06-27 08:16:44
+,47253057,274274016,RogerJStoneJr,MikeGoodlander,Premium,11062,2025-06-28 05:46:34,2025-06-27 08:16:44
+,47253057,2348172908,RogerJStoneJr,silentnixon,,376,2025-06-28 05:46:34,2025-06-27 08:16:44
+,47253057,1243610589076873218,RogerJStoneJr,BuckeyeBitch,,16102,2025-06-28 05:46:34,2025-06-27 08:16:44
+,47253057,1748547795106045952,RogerJStoneJr,YankeeMagic_,,15468,2025-06-28 05:46:34,2025-06-27 08:16:44
+,39384517,69039429,ICEgov,FLHSMV,Government,32201,2025-06-28 05:46:33,2025-06-27 08:16:43
+,39384517,1074738925506314240,ICEgov,LosAngelesATF,Government,2980,2025-06-28 05:46:33,2025-06-27 08:16:43
+,39384517,1207054845141762048,ICEgov,USBPChiefELC,,20123,2025-06-28 05:46:33,2025-06-27 08:16:43
+,44196397,17929760,elonmusk,silviobrugada,Premium,73,2025-06-28 05:46:33,2025-06-27 08:16:44
-,25101996,440106910,kimguilfoyle,NwkBoysChorus,,304,2025-06-28 05:46:32,2025-06-27 08:16:42
+,26637348,1527003021686849539,TulsiGabbard,tmsilverman,Premium,132942,2025-06-28 05:46:32,2025-06-27 08:16:42
+,1518709627927633920,1636029719513559041,PeteHegseth,MikeRGlenn,Premium,2221,2025-06-27 08:17:00,2025-06-27 03:18:46
-,844732519966801921,800120875781500929,karolineleavitt,garnold92,,1277,2025-06-27 08:16:56,2025-06-27 03:18:42
+,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2025-06-27 08:16:53,2025-06-27 03:18:38
+,44196397,1455993364529262601,elonmusk,as400495,Premium,15583,2025-06-27 08:16:44,2025-06-27 03:18:28
+,50769180,1329170421900599298,IngrahamAngle,chrisboettcher9,Premium,249688,2025-06-27 08:16:44,2025-06-27 03:18:29
+,1924524488441430016,591973307,ATJackson47,PhilipWegmann,Premium,52758,2025-06-27 03:19:09,2025-06-26 20:11:45
+,1904151906802372608,22831059,BoHines47,SenLummis,Government,397162,2025-06-27 03:19:07,2025-06-26 20:11:42
+,1904151906802372608,217543151,BoHines47,SenatorTimScott,Government,831762,2025-06-27 03:19:07,2025-06-26 20:11:42
+,1904151906802372608,296361085,BoHines47,LeaderJohnThune,Government,312297,2025-06-27 03:19:07,2025-06-26 20:11:42
+,1904151906802372608,1209417007,BoHines47,SteveScalise,Government,701215,2025-06-27 03:19:07,2025-06-26 20:11:42
