Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
-,592730371,14945261,JackPosobiec,gehrig38,,321170,2024-01-12 12:55:10,2024-01-09 09:58:57
-,592730371,154547569,JackPosobiec,ZOA_National,Premium,11364,2024-01-12 12:55:10,2024-01-09 09:58:57
-,592730371,195394616,JackPosobiec,jesselittle97,Premium,14618,2024-01-12 12:55:10,2024-01-09 09:58:57
-,592730371,406290234,JackPosobiec,Raiklin,Premium,130397,2024-01-12 12:55:10,2024-01-09 09:58:57
-,592730371,704943112217608193,JackPosobiec,MattBraynard,Premium,148850,2024-01-12 12:55:10,2024-01-09 09:58:57
-,592730371,880602945632575488,JackPosobiec,TheQuartering,Premium,384812,2024-01-12 12:55:10,2024-01-09 09:58:57
-,592730371,890980517855866881,JackPosobiec,WarRoomShow,Premium,50000,2024-01-12 12:55:10,2024-01-09 09:58:57
+,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-01-12 12:30:15,2024-01-09 10:23:35
+,26637348,10498942,TulsiGabbard,shellypalmer,Premium,40882,2024-01-12 08:34:02,2024-01-08 14:10:36
+,26637348,16051471,TulsiGabbard,donlemon,Premium,1523119,2024-01-12 08:34:02,2024-01-08 14:10:36
+,26637348,1016827313022033921,TulsiGabbard,michaelrulli,Premium,113764,2024-01-12 08:34:02,2024-01-08 14:10:36
+,2352629311,607403748,HawleyMO,teamsters688,,1942,2024-01-11 20:04:55,2024-01-09 11:00:05
+,827279765287559171,16045956,SpeakerJohnson,GroverNorquist,Premium,73182,2024-01-11 18:00:13,2024-01-09 13:01:27
+,1201670995435646976,1537114890,laurenboebert,sabine_durden,,26028,2024-01-11 16:03:08,2024-01-09 15:28:24
+,1227799690579718144,15572998,VivekGRamaswamy,mwarner95,Premium,3379,2024-01-11 15:49:51,2024-01-09 15:41:13
+,1227799690579718144,818610876206956544,VivekGRamaswamy,shaneyyricch,Premium,218866,2024-01-11 15:49:51,2024-01-09 15:41:13
+,1227799690579718144,1031747223569227776,VivekGRamaswamy,DarrenJBeattie,Premium,363094,2024-01-11 15:49:51,2024-01-09 15:41:13
+,1227799690579718144,1702750026986921985,VivekGRamaswamy,OwenShroyer1776,Premium,318089,2024-01-11 15:49:51,2024-01-09 15:41:13
+,1326229737551912960,19017675,libsoftiktok,Nigel_Farage,Government,2251339,2024-01-11 15:09:38,2024-01-09 16:18:53
+,1326229737551912960,2396104526,libsoftiktok,JMHSBklyn,,719,2024-01-11 15:09:38,2024-01-09 16:18:53
-,1589986640587640834,1361540720251658241,Riley_Gaines_,sarahbeth345,Premium,78886,2024-01-11 11:50:38,2024-01-09 19:07:26
+,1589986640587640834,1366565625401909249,Riley_Gaines_,WallStreetMav,Business,1621142,2024-01-11 11:50:38,2024-01-09 19:07:26
+,1137701,790774,DavidSacks,paulbohm,Premium,10266,2024-01-11 09:37:55,2024-01-08 13:08:40
+,1137701,14266118,DavidSacks,AmiDar,Premium,31004,2024-01-11 09:37:55,2024-01-08 13:08:40
-,1542228578,1283120764204601345,JDVance,NotAnExpert___,,18208,2024-01-09 10:36:50,2024-01-07 20:26:17
+,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2024-01-09 10:36:50,2024-01-07 20:26:17
-,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-01-09 10:23:35,2024-01-07 20:13:18
+,592730371,22960774,JackPosobiec,LiaS814,Premium,3850,2024-01-09 09:58:57,2024-01-07 19:48:08
+,26637348,537709549,TulsiGabbard,LauraLoomer,Premium,1516834,2024-01-08 14:10:36,2024-01-07 16:34:44
+,1137701,24222232,DavidSacks,LibertyLockPod,Premium,238961,2024-01-08 13:08:40,2024-01-07 15:33:24
+,1326229737551912960,122514150,libsoftiktok,CedarsSinai,,33845,2024-01-08 01:40:04,2024-01-04 18:02:47
+,1326229737551912960,2410068528,libsoftiktok,aubrey_huff,Premium,229670,2024-01-08 01:40:04,2024-01-04 18:02:47
+,1326229737551912960,877985300466745344,libsoftiktok,JosephJFlynn1,Premium,464562,2024-01-08 01:40:04,2024-01-04 18:02:47
+,1326229737551912960,1696177284095389696,libsoftiktok,SageOps_,Premium,2009,2024-01-08 01:40:04,2024-01-04 18:02:47
+,1227799690579718144,31464977,VivekGRamaswamy,LPNational,Premium,386435,2024-01-08 01:02:59,2024-01-04 18:39:29
+,1227799690579718144,46302096,VivekGRamaswamy,JoeyMannarinoUS,Premium,606774,2024-01-08 01:02:59,2024-01-04 18:39:29
+,878247600096509952,1659023450793553920,RealCandaceO,wagieeacc,Premium,96409,2024-01-07 23:13:37,2024-01-04 20:29:23
-,1074480192,257131060,SenTedCruz,ReeseForRush,,28,2024-01-07 20:13:18,2024-01-05 08:41:57
-,592730371,22960774,JackPosobiec,LiaS814,Premium,3850,2024-01-07 19:48:08,2024-01-05 09:04:32
+,592730371,755425,JackPosobiec,isamuel,,13211,2024-01-07 19:48:08,2024-01-05 09:04:32
+,592730371,720249568504492032,JackPosobiec,MarkFusetti,Premium,39134,2024-01-07 19:48:08,2024-01-05 09:04:32
+,592730371,1534741885079756801,JackPosobiec,PhillyCrimeUpd,Premium,98177,2024-01-07 19:48:08,2024-01-05 09:04:32
+,337808606,804142477,RobertKennedyJr,asawadra,,101,2024-01-07 18:46:01,2024-01-05 10:02:35
+,216881337,1406055552879370240,RandPaul,brownstoneinst,Business,50878,2024-01-07 18:17:13,2024-01-05 14:49:41
+,26637348,25101996,TulsiGabbard,kimguilfoyle,Premium,2296851,2024-01-07 16:34:44,2024-01-05 16:30:45
+,26637348,47253057,TulsiGabbard,RogerJStoneJr,Premium,808675,2024-01-07 16:34:44,2024-01-05 16:30:45
+,26637348,298754479,TulsiGabbard,RobertMSterling,Premium,153204,2024-01-07 16:34:44,2024-01-05 16:30:45
+,26637348,880412538625810432,TulsiGabbard,BillAckman,Premium,1677531,2024-01-07 16:34:44,2024-01-05 16:30:45
+,26637348,1200616796295847936,TulsiGabbard,unusual_whales,Premium,2170244,2024-01-07 16:34:44,2024-01-05 16:30:45
+,1589986640587640834,17800215,Riley_Gaines_,jasoninthehouse,Premium,567394,2024-01-07 14:04:53,2024-01-04 14:59:21
+,1589986640587640834,880412538625810432,Riley_Gaines_,BillAckman,Premium,1677531,2024-01-07 14:04:53,2024-01-04 14:59:21
+,1589986640587640834,1361540720251658241,Riley_Gaines_,sarahbeth345,Premium,78886,2024-01-07 14:04:53,2024-01-04 14:59:21
+,1589986640587640834,1580932306956533761,Riley_Gaines_,MallymkunMousey,Premium,109713,2024-01-07 14:04:53,2024-01-04 14:59:21
+,26637348,3066800573,TulsiGabbard,realchrisrufo,Premium,817810,2024-01-05 16:30:45,2023-12-30 15:42:15
+,26637348,1297839315326836738,TulsiGabbard,wrong_speak,Premium,157066,2024-01-05 16:30:45,2023-12-30 15:42:15
-,337808606,17381225,RobertKennedyJr,sfeldstein,,1804,2024-01-05 10:02:35,2023-12-30 17:50:42
+,337808606,21023681,RobertKennedyJr,danabrams,Premium,361549,2024-01-05 10:02:35,2023-12-30 17:50:42
-,592730371,755425,JackPosobiec,isamuel,,13211,2024-01-05 09:04:32,2023-12-30 18:47:42
-,592730371,1178839081222115328,JackPosobiec,MysteryGrove,Premium,97559,2024-01-05 09:04:32,2023-12-30 18:47:42
+,592730371,18078366,JackPosobiec,ZaraBlueBarry,,6796,2024-01-05 09:04:32,2023-12-30 18:47:42
+,592730371,796803503658303488,JackPosobiec,TammieMcDonal17,Premium,38351,2024-01-05 09:04:32,2023-12-30 18:47:42
+,592730371,877985300466745344,JackPosobiec,JosephJFlynn1,Premium,464562,2024-01-05 09:04:32,2023-12-30 18:47:42
+,592730371,1009588379640528897,JackPosobiec,CityBureaucrat,Premium,119965,2024-01-05 09:04:32,2023-12-30 18:47:42
-,1074480192,221034430,SenTedCruz,robertthedeuce,,11875,2024-01-05 08:41:57,2023-12-30 19:11:36
-,1542228578,37674106,JDVance,jonathan_hursh,,675,2024-01-05 08:25:09,2023-12-30 19:24:09
+,1542228578,1009588379640528897,JDVance,CityBureaucrat,Premium,119965,2024-01-05 08:25:09,2023-12-30 19:24:09
+,1542228578,1283120764204601345,JDVance,NotAnExpert___,,18208,2024-01-05 08:25:09,2023-12-30 19:24:09
+,1201670995435646976,877985300466745344,laurenboebert,JosephJFlynn1,Premium,464562,2024-01-04 18:52:06,2024-01-01 10:27:53
+,1227799690579718144,48117116,VivekGRamaswamy,SteveKingIA,Premium,104723,2024-01-04 18:39:29,2024-01-01 10:15:45
+,1227799690579718144,187893156,VivekGRamaswamy,JurdBurk,,415,2024-01-04 18:39:29,2024-01-01 10:15:45
-,1326229737551912960,2410068528,libsoftiktok,aubrey_huff,Premium,229670,2024-01-04 18:02:47,2024-01-01 09:41:09
+,1326229737551912960,32804484,libsoftiktok,Bubblebathgirl,Premium,297959,2024-01-04 18:02:47,2024-01-01 09:41:09
+,1326229737551912960,828454426088050688,libsoftiktok,BenBergquam,Premium,262063,2024-01-04 18:02:47,2024-01-01 09:41:09
+,1344356576786866176,18279320,RepMTG,LizCrokin,Premium,492323,2024-01-04 17:51:31,2024-01-01 09:30:07
+,1344356576786866176,1099579684981944320,RepMTG,WallStreetApes,Premium,880172,2024-01-04 17:51:31,2024-01-01 09:30:07
+,1344356576786866176,1139217161275101184,RepMTG,MdBreathe,Premium,528071,2024-01-04 17:51:31,2024-01-01 09:30:07
+,1344356576786866176,1550512528089911296,RepMTG,lecternleader,Premium,104095,2024-01-04 17:51:31,2024-01-01 09:30:07
+,1344356576786866176,1593798606275870721,RepMTG,BradMiller1010,Premium,51395,2024-01-04 17:51:31,2024-01-01 09:30:07
-,1589986640587640834,264361128,Riley_Gaines_,Liz_Wheeler,Premium,1085123,2024-01-04 14:59:21,2023-12-31 08:35:19
+,1589986640587640834,35218566,Riley_Gaines_,AriFleischer,Premium,493906,2024-01-04 14:59:21,2023-12-31 08:35:19
+,1589986640587640834,381678556,Riley_Gaines_,Johnny_Joey,Premium,467195,2024-01-04 14:59:21,2023-12-31 08:35:19
+,1589986640587640834,1905483620,Riley_Gaines_,freyafirst,Premium,8415,2024-01-04 14:59:21,2023-12-31 08:35:19
+,1589986640587640834,2855602085,Riley_Gaines_,ToniaAntoniazzi,Government,24127,2024-01-04 14:59:21,2023-12-31 08:35:19
+,1589986640587640834,1252070635267747840,Riley_Gaines_,nosoup4knowles,Premium,28779,2024-01-04 14:59:21,2023-12-31 08:35:19
+,1589986640587640834,1719119799752519680,Riley_Gaines_,RayAlexWilliams,Premium,5564,2024-01-04 14:59:21,2023-12-31 08:35:19
+,827279765287559171,1071585991,SpeakerJohnson,BillMelugin_,Premium,547461,2024-01-01 12:16:09,2023-12-22 03:53:16
-,1201670995435646976,877985300466745344,laurenboebert,JosephJFlynn1,Premium,464562,2024-01-01 10:27:53,2023-12-22 01:45:00
+,1201670995435646976,38097395,laurenboebert,calebparke,Premium,10691,2024-01-01 10:27:53,2023-12-22 01:45:00
+,1201670995435646976,1174153996363345921,laurenboebert,MrSantosNY,Premium,196493,2024-01-01 10:27:53,2023-12-22 01:45:00
+,1227799690579718144,18584875,VivekGRamaswamy,hodgetwins,Premium,3320486,2024-01-01 10:15:45,2023-12-22 01:32:23
+,1227799690579718144,52338305,VivekGRamaswamy,BrandonStraka,Premium,955509,2024-01-01 10:15:45,2023-12-22 01:32:23
+,1227799690579718144,98821255,VivekGRamaswamy,NICKMERCS,Premium,2134421,2024-01-01 10:15:45,2023-12-22 01:32:23
+,1227799690579718144,130997057,VivekGRamaswamy,AaronRodgers12,Premium,4509441,2024-01-01 10:15:45,2023-12-22 01:32:23
+,1227799690579718144,146556805,VivekGRamaswamy,DrDisrespect,Premium,2456734,2024-01-01 10:15:45,2023-12-22 01:32:23
-,1326229737551912960,17824071,libsoftiktok,ANTHONYBLOGAN,Premium,71931,2024-01-01 09:41:09,2023-12-22 00:56:04
-,1326229737551912960,877985300466745344,libsoftiktok,JosephJFlynn1,Premium,464562,2024-01-01 09:41:09,2023-12-22 00:56:04
-,1326229737551912960,963227288409137153,libsoftiktok,AmieWohrer,Premium,13592,2024-01-01 09:41:09,2023-12-22 00:56:04
+,1326229737551912960,39844876,libsoftiktok,RWMaloneMD,Premium,1295065,2024-01-01 09:41:09,2023-12-22 00:56:04
+,1326229737551912960,50434933,libsoftiktok,LifeNewsHQ,Premium,371005,2024-01-01 09:41:09,2023-12-22 00:56:04
+,1326229737551912960,4020276615,libsoftiktok,JMilei,Government,3886187,2024-01-01 09:41:09,2023-12-22 00:56:04
+,1326229737551912960,930212715422998530,libsoftiktok,RealJessica05,Premium,509534,2024-01-01 09:41:09,2023-12-22 00:56:04
+,1326229737551912960,1276048330586537985,libsoftiktok,GlennYoungkin,Premium,266888,2024-01-01 09:41:09,2023-12-22 00:56:04
+,1326229737551912960,1446932149148344320,libsoftiktok,ClownWorld_,Premium,3007366,2024-01-01 09:41:09,2023-12-22 00:56:04
+,1344356576786866176,1528943647185678336,RepMTG,LeadingReport,Premium,818993,2024-01-01 09:30:07,2023-12-22 00:44:39
+,1344356576786866176,1566499424192368641,RepMTG,Rightanglenews,Premium,177993,2024-01-01 09:30:07,2023-12-22 00:44:39
+,1344356576786866176,1700028435597258752,RepMTG,J6TrueTimeline,,10553,2024-01-01 09:30:07,2023-12-22 00:44:39
