Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
-,47253057,1819749810255302656,RogerJStoneJr,CetraOriens,Premium,3489,2025-05-19 19:56:18,2025-05-19 11:37:32
+,47253057,95462111,RogerJStoneJr,jochigomez,Premium,16317,2025-05-19 19:56:18,2025-05-19 11:37:32
+,47253057,1574242876871016448,RogerJStoneJr,Kilroy_777,Premium,9915,2025-05-19 19:56:18,2025-05-19 11:37:32
+,47253057,1911822227714314240,RogerJStoneJr,Real_Joe_Biggs,Premium,1270,2025-05-19 19:56:18,2025-05-19 11:37:32
+,39344374,16477634,DonaldJTrumpJr,durov,Premium,2623454,2025-05-19 19:56:17,2025-05-19 11:37:31
+,18004872,23473293,SusieWiles,MattPalumbo,Premium,1137,2025-05-19 19:56:14,2025-05-19 11:37:28
+,1889069367394193408,3291691,SBA_Kelly,chamath,Premium,1850751,2025-05-19 11:37:58,2025-05-19 03:32:14
+,1890066488041873409,1922567634907791360,VPPressSec,Pontifex,Government,18630255,2025-05-19 11:37:58,2025-05-19 03:32:14
-,1500867239674843143,1443659831173435398,JeffClarkUS,MichaelologyJr,,1840,2025-05-19 11:37:49,2025-05-19 03:32:03
+,1074480192,809414239,SenTedCruz,TTabb1,,1226,2025-05-19 11:37:40,2025-05-19 03:31:55
+,58579942,119026558,mattgaetz,Bill_Cotterell,,2697,2025-05-19 11:37:33,2025-05-19 03:31:47
+,47253057,1146128999006912512,RogerJStoneJr,KeepCongressRed,Premium,54,2025-05-19 11:37:32,2025-05-19 03:31:46
+,47253057,1443390852890517506,RogerJStoneJr,italianicese,,7087,2025-05-19 11:37:32,2025-05-19 03:31:46
+,39344374,1397193602330251265,DonaldJTrumpJr,marinasmigielsk,Premium,34949,2025-05-19 11:37:31,2025-05-19 03:31:45
+,23022687,126012801,tedcruz,PhilipTortora,Premium,4579,2025-05-19 11:37:30,2025-05-19 03:31:43
+,18004872,119026558,SusieWiles,Bill_Cotterell,,2697,2025-05-19 11:37:28,2025-05-19 03:31:42
+,1904142400554995714,1393335583834091521,mkratsios47,howardlutnick,Government,173747,2025-05-19 03:32:24,2025-05-18 16:31:37
+,1883691197832572928,16187637,statedeptspox,ChadPergram,Premium,193060,2025-05-19 03:32:12,2025-05-18 16:31:26
+,1883691197832572928,18986695,statedeptspox,ScottJenningsKY,Premium,598231,2025-05-19 03:32:12,2025-05-18 16:31:26
+,1883691197832572928,526513037,statedeptspox,JohnAshbrook,Premium,23220,2025-05-19 03:32:12,2025-05-18 16:31:26
+,1883691197832572928,620571475,statedeptspox,DanScavino,,2153704,2025-05-19 03:32:12,2025-05-18 16:31:26
+,1883691197832572928,1169678321539567616,statedeptspox,SunshineSt8Sam,,13523,2025-05-19 03:32:12,2025-05-18 16:31:26
+,1879670389057474560,297948413,PressSec,TriciaOhio,Premium,21963,2025-05-19 03:32:08,2025-05-18 16:31:22
-,1500867239674843143,460711368,JeffClarkUS,RomComMystery,Premium,68677,2025-05-19 03:32:03,2025-05-18 16:31:16
-,1500867239674843143,1487196164655038465,JeffClarkUS,LarsonLukeD,,229,2025-05-19 03:32:03,2025-05-18 16:31:16
+,1500867239674843143,1443659831173435398,JeffClarkUS,MichaelologyJr,,1840,2025-05-19 03:32:03,2025-05-18 16:31:16
+,1500867239674843143,1556077147068022785,JeffClarkUS,Rose20014345,,2613,2025-05-19 03:32:03,2025-05-18 16:31:16
+,1201670995435646976,91390175,laurenboebert,jbmauney,,76904,2025-05-19 03:32:02,2025-05-18 16:31:13
+,1201670995435646976,577556892,laurenboebert,ParkerMcCollum,Premium,387620,2025-05-19 03:32:02,2025-05-18 16:31:13
+,1201670995435646976,1875541694063521792,laurenboebert,KidRockRNR,Premium,873,2025-05-19 03:32:02,2025-05-18 16:31:13
+,832978972602429440,1723024784781426688,GrahamAllen_1,WillCainShow_,Premium,19833,2025-05-19 03:32:00,2025-05-18 16:31:12
+,844732519966801921,1427755458127745030,karolineleavitt,ZFlawles1s,,3537,2025-05-19 03:32:00,2025-05-18 16:31:12
-,1074480192,67822771,SenTedCruz,opus_6,,3214,2025-05-19 03:31:55,2025-05-18 16:31:06
+,622310854,1201953403099893760,PaulIngrassia,RonnyJacksonTX,Premium,918092,2025-05-19 03:31:54,2025-05-18 16:31:05
+,1060487274,2964877294,RepDougCollins,RepBost,Government,22988,2025-05-19 03:31:54,2025-05-18 16:31:06
+,592730371,184136149,JackPosobiec,MarkHalperin,Premium,374475,2025-05-19 03:31:53,2025-05-18 16:31:05
+,166990746,1481864003601281028,MonicaCrowley,MattForVA,Premium,36880,2025-05-19 03:31:52,2025-05-18 16:31:03
-,232901331,880602945632575488,dbongino,TheQuartering,Premium,384812,2025-05-19 03:31:52,2025-05-18 16:31:04
+,232901331,1478195805555236871,dbongino,ChiefSund,Premium,38930,2025-05-19 03:31:52,2025-05-18 16:31:04
+,232901331,1914737178279862272,dbongino,USAttyEssayli,Government,7987,2025-05-19 03:31:52,2025-05-18 16:31:04
+,232901331,1922726332229648384,dbongino,USAttyPirro,Government,64814,2025-05-19 03:31:52,2025-05-18 16:31:04
+,90480218,1362197169663586305,RichardGrenell,Waller7J,Premium,492076,2025-05-19 03:31:49,2025-05-18 16:31:00
-,58579942,1641922748057530368,mattgaetz,BPetrovchich,Premium,519,2025-05-19 03:31:47,2025-05-18 16:30:58
+,58579942,179514607,mattgaetz,georgesimion,,43106,2025-05-19 03:31:47,2025-05-18 16:30:58
-,47253057,1748547795106045952,RogerJStoneJr,YankeeMagic_,,15468,2025-05-19 03:31:46,2025-05-18 16:30:57
+,47253057,1020412741994020865,RogerJStoneJr,Infowars_Army,Premium,3899,2025-05-19 03:31:46,2025-05-18 16:30:57
+,47253057,1229497063139876864,RogerJStoneJr,CEOElection,,2143,2025-05-19 03:31:46,2025-05-18 16:30:57
+,47253057,1654371393650163714,RogerJStoneJr,steveenglander,Premium,183,2025-05-19 03:31:46,2025-05-18 16:30:57
+,47253057,1731116016149676032,RogerJStoneJr,dmlongkxx,,36,2025-05-19 03:31:46,2025-05-18 16:30:57
-,39344374,1397193602330251265,DonaldJTrumpJr,marinasmigielsk,Premium,34949,2025-05-19 03:31:45,2025-05-18 16:30:56
+,25101996,1316995857242378240,kimguilfoyle,realMaalouf,Premium,218581,2025-05-19 03:31:44,2025-05-18 16:30:55
+,5509762,621357906,SarahHuckabee,RazorbackSB,,58605,2025-05-19 03:31:40,2025-05-18 16:30:51
+,1892594777075417088,208155240,FBIDirectorKash,MariaBartiromo,Premium,1509481,2025-05-18 16:31:35,2025-05-18 03:16:41
+,1883691197832572928,1599510806680535042,statedeptspox,MikeBenzCyber,Premium,995539,2025-05-18 16:31:26,2025-05-18 03:16:27
-,1500867239674843143,1556077147068022785,JeffClarkUS,Rose20014345,,2613,2025-05-18 16:31:16,2025-05-18 03:16:19
+,1500867239674843143,1400959121634041856,JeffClarkUS,HarmonizedGrace,Premium,24885,2025-05-18 16:31:16,2025-05-18 03:16:19
+,1500867239674843143,1469074531465711620,JeffClarkUS,CCrowley100,Premium,38606,2025-05-18 16:31:16,2025-05-18 03:16:19
+,832978972602429440,17050482,GrahamAllen_1,AdamLowisz,Premium,32966,2025-05-18 16:31:12,2025-05-18 03:16:15
+,844732519966801921,17050482,karolineleavitt,AdamLowisz,Premium,32966,2025-05-18 16:31:12,2025-05-18 03:16:16
+,818948638890217473,1835828353544183808,FmrRepMattGaetz,openmicladies,Premium,204,2025-05-18 16:31:10,2025-05-18 03:16:14
+,818948638890217473,1922567634907791360,FmrRepMattGaetz,Pontifex,Government,18630255,2025-05-18 16:31:10,2025-05-18 03:16:14
+,1625493998,17050482,KingsleyCortes,AdamLowisz,Premium,32966,2025-05-18 16:31:08,2025-05-18 03:16:12
-,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2025-05-18 16:31:07,2025-05-18 03:16:11
+,90480218,16477634,RichardGrenell,durov,Premium,2623454,2025-05-18 16:31:00,2025-05-18 03:16:05
+,50769180,1314814514924314624,IngrahamAngle,JustAdaugoijele,Premium,46282,2025-05-18 16:30:58,2025-05-18 03:16:03
-,58579942,4884762153,mattgaetz,GOPPollAnalyst,Premium,38493,2025-05-18 16:30:58,2025-05-18 03:16:03
+,58579942,882746427658575872,mattgaetz,annieka77,Premium,19939,2025-05-18 16:30:58,2025-05-18 03:16:03
+,58579942,1857445262828204032,mattgaetz,Aaron4fl6,Premium,1913,2025-05-18 16:30:58,2025-05-18 03:16:03
+,44196397,17050482,elonmusk,AdamLowisz,Premium,32966,2025-05-18 16:30:57,2025-05-18 03:16:02
-,47253057,1675055004393119745,RogerJStoneJr,ArnoldRhino,,446,2025-05-18 16:30:57,2025-05-18 03:16:02
+,47253057,1062923099123924992,RogerJStoneJr,BoardJfk,,5201,2025-05-18 16:30:57,2025-05-18 03:16:02
+,47253057,1522256158446211077,RogerJStoneJr,LBIRob1971,Premium,14741,2025-05-18 16:30:57,2025-05-18 03:16:02
+,47253057,1523494533824188416,RogerJStoneJr,QueenAnticommie,Premium,103603,2025-05-18 16:30:57,2025-05-18 03:16:02
+,47253057,1685225134909517824,RogerJStoneJr,thedailyrabbit_,Premium,54906,2025-05-18 16:30:57,2025-05-18 03:16:02
+,26637348,17050482,TulsiGabbard,AdamLowisz,Premium,32966,2025-05-18 16:30:55,2025-05-18 03:16:00
-,23022687,126012801,tedcruz,PhilipTortora,Premium,4579,2025-05-18 16:30:54,2025-05-18 03:15:59
-,18166778,15862556,Jim_Jordan,repjam,Premium,3210,2025-05-18 16:30:53,2025-05-18 03:15:58
+,15506669,23123634,JeffBezos,dr_obbs,Premium,27998,2025-05-18 16:30:52,2025-05-18 03:15:57
+,15506669,28138103,JeffBezos,peterrhague,Premium,50989,2025-05-18 16:30:52,2025-05-18 03:15:57
+,15506669,3167741358,JeffBezos,MCCCANM,Premium,30053,2025-05-18 16:30:52,2025-05-18 03:15:57
+,15506669,3337913081,JeffBezos,energybants,Premium,81778,2025-05-18 16:30:52,2025-05-18 03:15:57
+,15506669,1415328925958479873,JeffBezos,JohnLeePettim13,Premium,58579,2025-05-18 16:30:52,2025-05-18 03:15:57
+,15506669,1537078911171010561,JeffBezos,AeroPaleo,,8862,2025-05-18 16:30:52,2025-05-18 03:15:57
+,15506669,1587816802264006657,JeffBezos,itsolelehmann,Premium,124503,2025-05-18 16:30:52,2025-05-18 03:15:57
+,1137701,17050482,DavidSacks,AdamLowisz,Premium,32966,2025-05-18 16:30:50,2025-05-18 03:15:56
+,1500867239674843143,598353425,JeffClarkUS,MacandMaggie,,11229,2025-05-18 03:16:19,2025-05-17 14:54:41
+,1518709627927633920,1911754494679089152,PeteHegseth,USDPColby,,4,2025-05-18 03:16:19,2025-05-17 14:54:41
-,844732519966801921,1449140157903482882,karolineleavitt,BRICSinfo,Business,1323919,2025-05-18 03:16:16,2025-05-17 14:54:37
+,880412538625810432,15739974,BillAckman,MoreInnerPeace,,1662,2025-05-18 03:16:16,2025-05-17 14:54:38
-,1625493998,1449140157903482882,KingsleyCortes,BRICSinfo,Business,1323919,2025-05-18 03:16:12,2025-05-17 14:54:33
+,1625493998,1427310229994164225,KingsleyCortes,prowrstlngstrng,Premium,3817,2025-05-18 03:16:12,2025-05-17 14:54:33
+,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2025-05-18 03:16:11,2025-05-17 14:54:33
+,166990746,1179844973509906433,MonicaCrowley,CSinclairtv,Premium,109962,2025-05-18 03:16:07,2025-05-17 14:54:29
+,90480218,49960226,RichardGrenell,mdornic,,10372,2025-05-18 03:16:05,2025-05-17 14:54:26
+,90480218,1540742895203823616,RichardGrenell,DenionMeidani,Premium,1211,2025-05-18 03:16:05,2025-05-17 14:54:26
+,50769180,1443703292647940098,IngrahamAngle,StartupArchive_,Premium,87302,2025-05-18 03:16:03,2025-05-17 14:54:24
-,58579942,1449140157903482882,mattgaetz,BRICSinfo,Business,1323919,2025-05-18 03:16:03,2025-05-17 14:54:25
+,58579942,1303094302667669505,mattgaetz,maxescarpio,Premium,11840,2025-05-18 03:16:03,2025-05-17 14:54:25
+,44196397,790671643,elonmusk,suyanus,Premium,700,2025-05-18 03:16:02,2025-05-17 14:54:24
-,47253057,1226703159667679233,RogerJStoneJr,JosephPDaniel1,Premium,25392,2025-05-18 03:16:02,2025-05-17 14:54:24
-,47253057,1443390852890517506,RogerJStoneJr,italianicese,,7087,2025-05-18 03:16:02,2025-05-17 14:54:24
-,47253057,1608953924358385664,RogerJStoneJr,RichterAurelian,,178,2025-05-18 03:16:02,2025-05-17 14:54:24
-,47253057,1743661670495313920,RogerJStoneJr,FarrarN57854,Premium,105,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,20315501,RogerJStoneJr,aews,Premium,1846,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,30727894,RogerJStoneJr,AttyJ,,2618,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,45925585,RogerJStoneJr,thompsnet,,1348,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,301151933,RogerJStoneJr,trodello,,2512,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,311624270,RogerJStoneJr,amjadd1,,149,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,491067170,RogerJStoneJr,CheriWaller1,Premium,1118,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,497227966,RogerJStoneJr,Beckyroberts777,,875,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,521468284,RogerJStoneJr,chichapurito,,80,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1017234498,RogerJStoneJr,wwardss416,Premium,505,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,2528592062,RogerJStoneJr,MusickTeresa,Premium,1196,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,2733592788,RogerJStoneJr,paintedpetalO,Premium,336,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,2873822536,RogerJStoneJr,npphoto35,,561,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,3312236731,RogerJStoneJr,russell_aurora,,3295,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,4861028704,RogerJStoneJr,mskittyeastwood,,488,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,928319559291015169,RogerJStoneJr,HistorianUSA1,Premium,29858,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,957649955497312256,RogerJStoneJr,LoveTourGreg,Premium,2330,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1186425012166823936,RogerJStoneJr,StorlieJoe,,234,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1238862705219350528,RogerJStoneJr,general_209,Premium,5130,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1243519355570122752,RogerJStoneJr,5t0rmw4tch3r,,1157,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1259547357580050432,RogerJStoneJr,Agafiya6,,669,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1269100286892806145,RogerJStoneJr,Kathy42760402,,49,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1306719103990726656,RogerJStoneJr,LindaLungstrum,,84,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1335569586951950342,RogerJStoneJr,RealGeorgeWebb1,Premium,140128,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1342206847286181889,RogerJStoneJr,ginaginabobina8,Premium,526,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1355148211162329091,RogerJStoneJr,govols2473,Premium,387,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1402801772742201344,RogerJStoneJr,SteveCBernhardt,Premium,290,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1439724220351647747,RogerJStoneJr,Guiller66628642,,1112,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1464594584885989388,RogerJStoneJr,LifePoquott,,209,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1471996486934274051,RogerJStoneJr,sge889,,1605,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1489363865385115650,RogerJStoneJr,HisShadow3,Premium,352,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1491870930372542468,RogerJStoneJr,gpmc1964,,19,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1495563343616172032,RogerJStoneJr,JamesHi78375259,Premium,698,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1518740896283512832,RogerJStoneJr,fendlec,,85,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1519318802319790082,RogerJStoneJr,FreeLaw11,,526,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1519475760653811713,RogerJStoneJr,USPatriotrg,,1355,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1520152954791153666,RogerJStoneJr,Roadrat109,,343,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1585888360664539142,RogerJStoneJr,RodFessler,,1654,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1588344184234295302,RogerJStoneJr,alan_graveen,,242,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1590529454564167680,RogerJStoneJr,MichMtweets,,487,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1591173151572066315,RogerJStoneJr,saraandsage,Premium,3290,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1595079226092396552,RogerJStoneJr,frick_karl,,87,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1596992014909849602,RogerJStoneJr,kostovic_sarah,,789,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1601085913836101633,RogerJStoneJr,alexstones1776,,462,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1621170427908308992,RogerJStoneJr,bamajayt,Premium,52142,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1656399545935470593,RogerJStoneJr,LibertyQuest76,Premium,1163,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1657463826915241989,RogerJStoneJr,2023hec,,142,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1674542951219752960,RogerJStoneJr,PerfectPet4988,,1132,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1676934731970011136,RogerJStoneJr,DanParentiJr,,19,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1716999138401792000,RogerJStoneJr,7_bosslady29488,Premium,700,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1723183635551895552,RogerJStoneJr,LordLovaduck,Premium,0,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1729997197721399296,RogerJStoneJr,shirley62538,Premium,1189,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1744904665718808576,RogerJStoneJr,BrianLyste48546,,41,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1754959637663961088,RogerJStoneJr,SBunnyJumP,,150,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1781044595272327168,RogerJStoneJr,TomJMaira,Premium,111,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1807146599342354432,RogerJStoneJr,hhcnay,Premium,80,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1812597399052865537,RogerJStoneJr,brew82250,,32,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1827457733492146176,RogerJStoneJr,misterkay145,,2052,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1837578961830006784,RogerJStoneJr,DawnGolden65624,,1345,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1851660101729579008,RogerJStoneJr,JohnBouchi67929,,1158,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1852129359286427648,RogerJStoneJr,ClaudiaCl42514,,123,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1864770752840675328,RogerJStoneJr,occam101,Premium,230,2025-05-18 03:16:02,2025-05-17 14:54:24
+,47253057,1922726332229648384,RogerJStoneJr,USAttyPirro,Government,64814,2025-05-18 03:16:02,2025-05-17 14:54:24
+,25101996,49960226,kimguilfoyle,mdornic,,10372,2025-05-18 03:16:00,2025-05-17 14:54:22
-,26637348,1449140157903482882,TulsiGabbard,BRICSinfo,Business,1323919,2025-05-18 03:16:00,2025-05-17 14:54:22
+,14171401,2885754653,mayemusk,TheSonOfWalkley,Premium,38416,2025-05-18 03:15:57,2025-05-17 14:54:18
+,1137701,1380265270137257987,DavidSacks,DeputySecState,Government,125124,2025-05-18 03:15:56,2025-05-17 14:54:17
+,1878717459148230656,393563098,davidsacks47,TalalAlKaissi,Premium,263,2025-05-17 14:54:44,2025-05-17 09:35:24
-,1500867239674843143,1443659831173435398,JeffClarkUS,MichaelologyJr,,1840,2025-05-17 14:54:41,2025-05-17 09:35:22
+,1500867239674843143,1557829150802694145,JeffClarkUS,porterstansb,Premium,53341,2025-05-17 14:54:41,2025-05-17 09:35:22
+,65522706,17971747,Linda_McMahon,DanJoseph365,,45997,2025-05-17 14:54:25,2025-05-17 09:35:07
-,47253057,1401159413835177989,RogerJStoneJr,RootedIn1776,,681,2025-05-17 14:54:24,2025-05-17 09:35:06
-,47253057,1574242876871016448,RogerJStoneJr,Kilroy_777,Premium,9915,2025-05-17 14:54:24,2025-05-17 09:35:06
-,47253057,1815263919251865600,RogerJStoneJr,Mchandrakanthx,,37,2025-05-17 14:54:24,2025-05-17 09:35:06
+,47253057,1748547795106045952,RogerJStoneJr,YankeeMagic_,,15468,2025-05-17 14:54:24,2025-05-17 09:35:06
+,1883691197832572928,16113700,statedeptspox,charliespiering,Premium,74100,2025-05-17 09:35:29,2025-05-17 04:50:12
+,1883691197832572928,19570075,statedeptspox,grynbaum,,41046,2025-05-17 09:35:29,2025-05-17 04:50:12
+,1878717459148230656,1329891389430243330,davidsacks47,StephenM,Premium,1095400,2025-05-17 09:35:24,2025-05-17 04:50:06
-,1500867239674843143,1400959121634041856,JeffClarkUS,HarmonizedGrace,Premium,24885,2025-05-17 09:35:22,2025-05-17 04:50:03
+,1500867239674843143,719331925442301952,JeffClarkUS,AnnaMcGovernUK,Premium,45304,2025-05-17 09:35:22,2025-05-17 04:50:03
+,1500867239674843143,1771618048526397442,JeffClarkUS,cperezauthor,Premium,6131,2025-05-17 09:35:22,2025-05-17 04:50:03
-,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2025-05-17 09:35:14,2025-05-17 04:49:56
+,90480218,1922726332229648384,RichardGrenell,USAttyPirro,Government,64814,2025-05-17 09:35:08,2025-05-17 04:49:49
+,58579942,1922726332229648384,mattgaetz,USAttyPirro,Government,64814,2025-05-17 09:35:07,2025-05-17 04:49:48
+,1892594777075417088,14130366,FBIDirectorKash,sundarpichai,Premium,5529865,2025-05-17 04:50:22,2025-05-16 19:56:29
+,1882543731179495424,39344374,epaleezeldin,DonaldJTrumpJr,Premium,14730229,2025-05-17 04:50:11,2025-05-16 19:56:18
+,1518709627927633920,43433031,PeteHegseth,CLTMotorSpdwy,Premium,187566,2025-05-17 04:50:04,2025-05-16 19:56:11
