Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,1326229737551912960,374712154,libsoftiktok,TRobinsonNewEra,Premium,1279741,2024-04-06 19:54:46,2024-04-03 12:30:42
+,1326229737551912960,3341781339,libsoftiktok,,,,2024-04-06 19:54:46,2024-04-03 12:30:42
+,1326229737551912960,1582584120437141504,libsoftiktok,DrAHSMariner,,39,2024-04-06 19:54:46,2024-04-03 12:30:42
+,1344356576786866176,1137701,RepMTG,DavidSacks,Premium,1340250,2024-04-06 19:42:49,2024-04-03 12:17:55
+,1589986640587640834,111920997,Riley_Gaines_,Annevandam,,11468,2024-04-06 07:34:05,2024-04-01 18:29:58
+,1589986640587640834,880602945632575488,Riley_Gaines_,TheQuartering,Premium,384812,2024-04-06 07:34:05,2024-04-01 18:29:58
+,1589986640587640834,1451574039542210569,Riley_Gaines_,CV_Dalcher,Premium,16235,2024-04-06 07:34:05,2024-04-01 18:29:58
+,1137701,759894532649545732,DavidSacks,AravSrinivas,Premium,239274,2024-04-05 07:23:14,2024-03-27 07:41:56
+,1137701,1052708860648181761,DavidSacks,DecampDave,Premium,66501,2024-04-05 07:23:14,2024-03-27 07:41:56
+,216881337,90702654,RandPaul,1210WPHT,Premium,12142,2024-04-05 06:26:22,2024-03-28 17:34:08
+,216881337,234074628,RandPaul,DomShow1210,Premium,18577,2024-04-05 06:26:22,2024-03-28 17:34:08
+,337808606,21217620,RobertKennedyJr,NicoleShanahan,Premium,553616,2024-04-05 05:53:12,2024-03-28 18:03:22
+,337808606,41692369,RobertKennedyJr,BearGrylls,Premium,1455970,2024-04-05 05:53:12,2024-03-28 18:03:22
+,337808606,179492928,RobertKennedyJr,evamckend,,14241,2024-04-05 05:53:12,2024-03-28 18:03:22
+,337808606,210979461,RobertKennedyJr,SummisseOrator,,238,2024-04-05 05:53:12,2024-03-28 18:03:22
+,337808606,1326005070,RobertKennedyJr,HowieCarrShow,Premium,112346,2024-04-05 05:53:12,2024-03-28 18:03:22
-,592730371,21207857,JackPosobiec,ScottFantasy,Premium,12940,2024-04-05 00:42:07,2024-03-28 19:02:45
-,592730371,23951440,JackPosobiec,BGOnTheScene,Premium,141101,2024-04-05 00:42:07,2024-03-28 19:02:45
-,592730371,119107923,JackPosobiec,MerlotN,Premium,13143,2024-04-05 00:42:07,2024-03-28 19:02:45
-,592730371,135654493,JackPosobiec,charlottecuthbo,Premium,10127,2024-04-05 00:42:07,2024-03-28 19:02:45
-,592730371,369768687,JackPosobiec,SupremeHeretic,,2411,2024-04-05 00:42:07,2024-03-28 19:02:45
-,592730371,972569324,JackPosobiec,GPrime85,Premium,219628,2024-04-05 00:42:07,2024-03-28 19:02:45
-,592730371,1643500784,JackPosobiec,francispouliot_,Premium,102875,2024-04-05 00:42:07,2024-03-28 19:02:45
-,592730371,1186961438197374976,JackPosobiec,JamesLundell3,,789,2024-04-05 00:42:07,2024-03-28 19:02:45
+,592730371,28064568,JackPosobiec,realchasegeiser,Premium,300255,2024-04-05 00:42:07,2024-03-28 19:02:45
+,592730371,44459525,JackPosobiec,4TiffanyJustice,Premium,60498,2024-04-05 00:42:07,2024-03-28 19:02:45
+,592730371,188034029,JackPosobiec,jplauche,,18685,2024-04-05 00:42:07,2024-03-28 19:02:45
+,592730371,312653402,JackPosobiec,MartinShkreli,Premium,300149,2024-04-05 00:42:07,2024-03-28 19:02:45
+,592730371,623241032,JackPosobiec,KDCodyTN,Premium,8629,2024-04-05 00:42:07,2024-03-28 19:02:45
+,592730371,1011695094691442688,JackPosobiec,sonnyjoynelson,Premium,29621,2024-04-05 00:42:07,2024-03-28 19:02:45
+,592730371,1019311804093272066,JackPosobiec,OliFatouAisha,,935,2024-04-05 00:42:07,2024-03-28 19:02:45
+,592730371,1178839081222115328,JackPosobiec,MysteryGrove,Premium,97559,2024-04-05 00:42:07,2024-03-28 19:02:45
+,1074480192,423823340,SenTedCruz,DicksTrash,Premium,5494,2024-04-05 00:18:08,2024-03-28 19:27:55
-,1542228578,138799178,JDVance,porszag,Premium,18773,2024-04-05 00:00:38,2024-03-28 19:41:53
+,1542228578,769034760,JDVance,MatthewSitman,,31355,2024-04-05 00:00:38,2024-03-28 19:41:53
+,1326229737551912960,2990729241,libsoftiktok,freedomcaucus,Premium,93871,2024-04-03 12:30:42,2024-03-31 07:44:13
+,1344356576786866176,429415553,RepMTG,AbigailShrier,Premium,268143,2024-04-03 12:17:55,2024-03-31 07:32:17
