Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,47253057,1243610589076873218,RogerJStoneJr,BuckeyeBitch,,16102,2024-11-28 09:16:48,2024-11-27 09:58:56
+,47253057,1744509728942878721,RogerJStoneJr,jnicer89,,3879,2024-11-28 09:16:48,2024-11-27 09:58:56
+,1074480192,228530095,SenTedCruz,hfcone,,10,2024-11-28 05:36:19,2024-11-27 06:16:39
+,1625493998,73173872,KingsleyCortes,sofimedi,Premium,66442,2024-11-28 05:11:03,2024-11-27 05:51:25
+,827279765287559171,1227799690579718144,SpeakerJohnson,VivekGRamaswamy,Premium,3672714,2024-11-27 23:53:47,2024-11-27 00:24:19
+,1326229737551912960,1427361863830949908,libsoftiktok,DrJBhattacharya,Premium,701610,2024-11-27 20:53:18,2024-11-26 21:16:53
+,1326229737551912960,1616897762142097408,libsoftiktok,RealTomHoman,Government,698015,2024-11-27 20:53:18,2024-11-26 21:16:53
+,1326229737551912960,1790550005163417600,libsoftiktok,mileibarrial,Premium,5195,2024-11-27 20:53:18,2024-11-26 21:16:53
+,1329891389430243330,1024474926227578881,StephenM,vincehaley,Premium,16012,2024-11-27 20:45:23,2024-11-26 21:08:59
-,26637348,24578794,TulsiGabbard,Scaramucci,Premium,1081528,2024-11-27 10:27:12,2024-11-26 08:51:32
-,47253057,236928181,RogerJStoneJr,GoneGirlProject,,28850,2024-11-27 09:58:56,2024-11-26 08:23:13
-,47253057,939366737413251072,RogerJStoneJr,doqholliday,Premium,194646,2024-11-27 09:58:56,2024-11-26 08:23:13
-,47253057,1371356737131970560,RogerJStoneJr,RayReddingtton,Premium,47894,2024-11-27 09:58:56,2024-11-26 08:23:13
+,47253057,2411221332,RogerJStoneJr,bengiovine,,838,2024-11-27 09:58:56,2024-11-26 08:23:13
+,47253057,1297651178256257024,RogerJStoneJr,AutismCapital,Premium,828387,2024-11-27 09:58:56,2024-11-26 08:23:13
+,47253057,1552260066492940288,RogerJStoneJr,TruthGypsy13,Premium,2840,2024-11-27 09:58:56,2024-11-26 08:23:13
+,47253057,1630649273191743488,RogerJStoneJr,TimSheehyMT,Government,103035,2024-11-27 09:58:56,2024-11-26 08:23:13
+,47253057,1814756682175483904,RogerJStoneJr,RedTusker,Premium,15510,2024-11-27 09:58:56,2024-11-26 08:23:13
-,337808606,382271952,RobertKennedyJr,krissykasserman,,572,2024-11-27 07:44:36,2024-11-26 06:11:07
+,592730371,1427361863830949908,JackPosobiec,DrJBhattacharya,Premium,701610,2024-11-27 06:43:06,2024-11-26 01:31:21
-,1074480192,59029093,SenTedCruz,NathanFuchs_,,127,2024-11-27 06:16:39,2024-11-26 01:05:07
+,1074480192,311846012,SenTedCruz,ConsrvtveTrukr1,,2115,2024-11-27 06:16:39,2024-11-26 01:05:07
-,1625493998,1414620680910430208,KingsleyCortes,MedGold_,Premium,52052,2024-11-27 05:51:25,2024-11-26 00:40:04
+,1625493998,1024474926227578881,KingsleyCortes,vincehaley,Premium,16012,2024-11-27 05:51:25,2024-11-26 00:40:04
+,1625493998,1109573601995440129,KingsleyCortes,Macarena_Olona,Premium,392787,2024-11-27 05:51:25,2024-11-26 00:40:04
+,1625493998,1157101958953611264,KingsleyCortes,EdgardoMulatoSV,Premium,44608,2024-11-27 05:51:25,2024-11-26 00:40:04
+,1625493998,1238513805321277441,KingsleyCortes,elinformantsv,,3489,2024-11-27 05:51:25,2024-11-26 00:40:04
+,1326229737551912960,31064165,libsoftiktok,Fxhedgers,Premium,438208,2024-11-26 21:16:53,2024-11-25 19:14:54
+,1326229737551912960,707231479047315456,libsoftiktok,PeterSweden7,Premium,872007,2024-11-26 21:16:53,2024-11-25 19:14:54
-,1589986640587640834,1198708351732981760,Riley_Gaines_,ImWatson91,Premium,97026,2024-11-26 18:01:09,2024-11-25 16:13:26
-,1589986640587640834,1504987203843330051,Riley_Gaines_,nullgenderadult,,2833,2024-11-26 18:01:09,2024-11-25 16:13:26
-,1137701,17839587,DavidSacks,Stellarflora,,42,2024-11-26 11:59:54,2024-11-25 07:39:04
+,26637348,212853504,TulsiGabbard,milkqu33n,,50053,2024-11-26 08:51:32,2024-11-24 12:33:24
+,26637348,1126100252,TulsiGabbard,AndyStumpf77,Premium,58928,2024-11-26 08:51:32,2024-11-24 12:33:24
+,26637348,1661625283,TulsiGabbard,kainoa28,,168,2024-11-26 08:51:32,2024-11-24 12:33:24
+,26637348,1136851160424300545,TulsiGabbard,JacksonLahmeyer,Premium,31957,2024-11-26 08:51:32,2024-11-24 12:33:24
+,26637348,1589495295083266049,TulsiGabbard,CharlieWrldTV,Premium,8268,2024-11-26 08:51:32,2024-11-24 12:33:24
-,47253057,21953248,RogerJStoneJr,Limeylizzie,,11568,2024-11-26 08:23:13,2024-11-25 08:09:54
-,47253057,1440979321460563969,RogerJStoneJr,Br1Milton,,2521,2024-11-26 08:23:13,2024-11-25 08:09:54
-,47253057,1716100055835299840,RogerJStoneJr,mollyjenki30760,,256,2024-11-26 08:23:13,2024-11-25 08:09:54
+,47253057,1381106082,RogerJStoneJr,AndrewbuchananD,Premium,1572,2024-11-26 08:23:13,2024-11-25 08:09:54
+,47253057,1651727876989808643,RogerJStoneJr,RedsRepair95,Premium,29660,2024-11-26 08:23:13,2024-11-25 08:09:54
+,47253057,1659987684918435847,RogerJStoneJr,DonaldTNews,Premium,1231299,2024-11-26 08:23:13,2024-11-25 08:09:54
-,1074480192,119086409,SenTedCruz,EdCarman,,3320,2024-11-26 01:05:07,2024-11-24 23:43:15
+,1074480192,2697193014,SenTedCruz,aaron_reitz,Premium,5231,2024-11-26 01:05:07,2024-11-24 23:43:15
+,1625493998,1414620680910430208,KingsleyCortes,MedGold_,Premium,52052,2024-11-26 00:40:04,2024-11-24 23:07:21
+,337808606,220850991,RobertKennedyJr,Amie3627294,,29,2024-11-25 08:49:04,2024-11-23 10:21:26
-,47253057,23908951,RogerJStoneJr,_SachaValentina,,39,2024-11-25 08:09:54,2024-11-23 14:15:15
-,47253057,1204995547616010241,RogerJStoneJr,FrankBurns83,,501,2024-11-25 08:09:54,2024-11-23 14:15:15
-,47253057,1607214086139387904,RogerJStoneJr,Knowtheirfruits,,694431,2024-11-25 08:09:54,2024-11-23 14:15:15
-,47253057,1659987684918435847,RogerJStoneJr,DonaldTNews,Premium,1231299,2024-11-25 08:09:54,2024-11-23 14:15:15
-,47253057,1744509728942878721,RogerJStoneJr,jnicer89,,3879,2024-11-25 08:09:54,2024-11-23 14:15:15
+,47253057,1099388530172674048,RogerJStoneJr,GordoCDA,Premium,5251,2024-11-25 08:09:54,2024-11-23 14:15:15
+,47253057,1586621190386458625,RogerJStoneJr,CraigMeagher7,Premium,2196,2024-11-25 08:09:54,2024-11-23 14:15:15
+,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2024-11-25 07:57:40,2024-11-23 07:47:41
-,1137701,1295969680482398208,DavidSacks,JennyChachan,Premium,24455,2024-11-25 07:39:04,2024-11-23 21:45:34
+,1137701,121147627,DavidSacks,russvought,Government,136512,2024-11-25 07:39:04,2024-11-23 21:45:34
+,216881337,205392468,RandPaul,FaceTheNation,Business,520417,2024-11-25 00:06:05,2024-11-23 11:31:59
+,1201670995435646976,75028498,laurenboebert,ohiointel,Premium,949,2024-11-24 23:51:27,2024-11-22 23:49:25
+,1625493998,4341342316,KingsleyCortes,Enzo_Alias,,8035,2024-11-24 23:07:21,2024-11-23 07:42:54
+,1326229737551912960,1539141562692665344,libsoftiktok,BrookeLRollins,Premium,67671,2024-11-24 14:46:43,2024-11-22 22:56:33
+,1589986640587640834,52338305,Riley_Gaines_,BrandonStraka,Premium,955509,2024-11-24 07:17:54,2024-11-22 18:00:33
+,1589986640587640834,131546062,Riley_Gaines_,SenRickScott,Government,696969,2024-11-24 07:17:54,2024-11-22 18:00:33
-,1137701,11107172,DavidSacks,alexismadrigal,Premium,193026,2024-11-23 21:45:34,2024-11-22 11:54:06
-,1137701,13187092,DavidSacks,doox98,,426,2024-11-23 21:45:34,2024-11-22 11:54:06
+,1137701,1111940934,DavidSacks,davidplouffe,Premium,313381,2024-11-23 21:45:34,2024-11-22 11:54:06
+,1137701,1595843820280856576,DavidSacks,EndTribalism,Premium,65533,2024-11-23 21:45:34,2024-11-22 11:54:06
-,47253057,1099388530172674048,RogerJStoneJr,GordoCDA,Premium,5251,2024-11-23 14:15:15,2024-11-22 08:08:12
+,47253057,3451032734,RogerJStoneJr,sturnerofficial,Government,31692,2024-11-23 14:15:15,2024-11-22 08:08:12
+,1625493998,1346873610875654147,KingsleyCortes,SenatorHagerty,Government,77652,2024-11-23 07:42:54,2024-11-21 21:47:06
-,1137701,7516202,DavidSacks,lespaulrob,,3154,2024-11-22 11:54:06,2024-11-19 15:59:17
-,1137701,71028010,DavidSacks,ScottEdWalker,,3926,2024-11-22 11:54:06,2024-11-19 15:59:17
-,1137701,121338910,DavidSacks,ColetteHinckley,,187,2024-11-22 11:54:06,2024-11-19 15:59:17
-,1137701,435324476,DavidSacks,Ray_Sturm,,3007,2024-11-22 11:54:06,2024-11-19 15:59:17
+,1137701,101852818,DavidSacks,Eric_Schmitt,Government,199294,2024-11-22 11:54:06,2024-11-19 15:59:17
+,26637348,14836282,TulsiGabbard,Jim_Banks,Premium,71238,2024-11-22 08:38:06,2024-11-19 12:49:12
+,26637348,18080620,TulsiGabbard,CatholicVote,Business,84873,2024-11-22 08:38:06,2024-11-19 12:49:12
+,26637348,65522706,TulsiGabbard,Linda_McMahon,Premium,171902,2024-11-22 08:38:06,2024-11-19 12:49:12
+,26637348,410053879,TulsiGabbard,berniemoreno,Government,73279,2024-11-22 08:38:06,2024-11-19 12:49:12
+,26637348,629698642,TulsiGabbard,BGatesIsaPyscho,Premium,898302,2024-11-22 08:38:06,2024-11-19 12:49:12
+,26637348,814103950404239360,TulsiGabbard,RepBrianMast,Government,137548,2024-11-22 08:38:06,2024-11-19 12:49:12
+,26637348,914815520842616834,TulsiGabbard,NancyMace,Premium,498220,2024-11-22 08:38:06,2024-11-19 12:49:12
+,26637348,1343597700542038017,TulsiGabbard,RepNancyMace,Government,658572,2024-11-22 08:38:06,2024-11-19 12:49:12
-,47253057,19006056,RogerJStoneJr,xiankiefer,,6065,2024-11-22 08:08:12,2024-11-19 09:41:46
-,47253057,28976901,RogerJStoneJr,annasale,,28670,2024-11-22 08:08:12,2024-11-19 09:41:46
-,47253057,2428320967,RogerJStoneJr,HaroldGuenthner,,420,2024-11-22 08:08:12,2024-11-19 09:41:46
-,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2024-11-22 08:08:12,2024-11-19 09:41:46
-,47253057,1234311106337755136,RogerJStoneJr,AmericanGreyson,Premium,2272,2024-11-22 08:08:12,2024-11-19 09:41:46
-,47253057,1352757409987497984,RogerJStoneJr,LevCooper1,Premium,711,2024-11-22 08:08:12,2024-11-19 09:41:46
-,47253057,1651727876989808643,RogerJStoneJr,RedsRepair95,Premium,29660,2024-11-22 08:08:12,2024-11-19 09:41:46
+,47253057,537709549,RogerJStoneJr,LauraLoomer,Premium,1516834,2024-11-22 08:08:12,2024-11-19 09:41:46
+,47253057,2193616844,RogerJStoneJr,twobitidiot,Premium,377234,2024-11-22 08:08:12,2024-11-19 09:41:46
+,47253057,1075614067744796673,RogerJStoneJr,JohnFawcettNY,Premium,1477,2024-11-22 08:08:12,2024-11-19 09:41:46
+,47253057,1286807410045153280,RogerJStoneJr,PaulaCBlades17,Premium,3049,2024-11-22 08:08:12,2024-11-19 09:41:46
+,47253057,1325612992973709313,RogerJStoneJr,whitehatbuzz,,20156,2024-11-22 08:08:12,2024-11-19 09:41:46
+,47253057,1336082286056497153,RogerJStoneJr,Imlikeyou7,,566,2024-11-22 08:08:12,2024-11-19 09:41:46
+,47253057,1362809292584218624,RogerJStoneJr,kimmagagal2,Premium,200125,2024-11-22 08:08:12,2024-11-19 09:41:46
+,47253057,1769806041472995329,RogerJStoneJr,JoeEdwardsDX,Premium,189,2024-11-22 08:08:12,2024-11-19 09:41:46
+,216881337,38531995,RandPaul,DrOz,Premium,3744026,2024-11-22 06:32:09,2024-11-19 08:03:28
-,1074480192,93223589,SenTedCruz,Metaomnia,,765,2024-11-21 22:12:54,2024-11-20 17:06:46
+,1625493998,6672532,KingsleyCortes,MattWhitaker46,Premium,77187,2024-11-21 21:47:06,2024-11-20 15:38:05
+,1625493998,130945778,KingsleyCortes,mollyesque,Premium,130627,2024-11-21 21:47:06,2024-11-20 15:38:05
+,1625493998,816061098231296000,KingsleyCortes,ChrisLandauUSA,Premium,184801,2024-11-21 21:47:06,2024-11-20 15:38:05
+,1625493998,1858385131175579648,KingsleyCortes,GovGaetz,Premium,127,2024-11-21 21:47:06,2024-11-20 15:38:05
+,1201670995435646976,65522706,laurenboebert,Linda_McMahon,Premium,171902,2024-11-21 13:14:32,2024-11-20 09:41:58
+,1201670995435646976,76945693,laurenboebert,MehekCooke,Premium,23616,2024-11-21 13:14:32,2024-11-20 09:41:58
+,1201670995435646976,1271865209754464257,laurenboebert,AlexiaRivasG1,Government,235335,2024-11-21 13:14:32,2024-11-20 09:41:58
+,1201670995435646976,1356799074624819204,laurenboebert,HerbertEsmahan,Premium,23043,2024-11-21 13:14:32,2024-11-20 09:41:58
+,1201670995435646976,1442238195387678721,laurenboebert,_johnnymaga,Premium,221549,2024-11-21 13:14:32,2024-11-20 09:41:58
+,1201670995435646976,1456662378070876164,laurenboebert,Martez305,Premium,3759,2024-11-21 13:14:32,2024-11-20 09:41:58
+,1344356576786866176,111872176,RepMTG,carrielukas,Premium,9952,2024-11-21 12:01:40,2024-11-20 08:29:34
+,1344356576786866176,1244068896157708289,RepMTG,matt_vanswol,Premium,173307,2024-11-21 12:01:40,2024-11-20 08:29:34
+,1589986640587640834,16989178,Riley_Gaines_,JamesOKeefeIII,Premium,3128572,2024-11-21 09:09:05,2024-11-20 05:38:29
-,337808606,748495978714513409,RobertKennedyJr,kathy_hipple,,213,2024-11-20 21:47:02,2024-11-19 07:26:17
+,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-11-20 17:06:46,2024-11-19 01:35:15
-,1625493998,1414620680910430208,KingsleyCortes,MedGold_,Premium,52052,2024-11-20 15:38:05,2024-11-19 01:10:02
+,1625493998,137975431,KingsleyCortes,BrianTJack,Premium,6336,2024-11-20 15:38:05,2024-11-19 01:10:02
+,1625493998,203261085,KingsleyCortes,misol140,Premium,234449,2024-11-20 15:38:05,2024-11-19 01:10:02
+,1625493998,234022257,KingsleyCortes,SeanDuffyWI,Government,137614,2024-11-20 15:38:05,2024-11-19 01:10:02
+,1625493998,1671997092,KingsleyCortes,paolojchica,Premium,1542,2024-11-20 15:38:05,2024-11-19 01:10:02
+,1625493998,860963254998323200,KingsleyCortes,ArynneWexler,Premium,87932,2024-11-20 15:38:05,2024-11-19 01:10:02
+,1625493998,1032401014140354560,KingsleyCortes,ECastroES,Government,213520,2024-11-20 15:38:05,2024-11-19 01:10:02
-,2352629311,1158299138,HawleyMO,vroman_robert,Premium,688,2024-11-20 14:54:31,2024-11-19 00:45:01
-,827279765287559171,949926716,SpeakerJohnson,DrNicoleCross,,2319,2024-11-20 12:10:13,2024-11-18 22:32:59
+,827279765287559171,220198982,SpeakerJohnson,sdixiecotton,Premium,902,2024-11-20 12:10:13,2024-11-18 22:32:59
-,1201670995435646976,1849134537827037184,laurenboebert,DerrickEvans4WV,Premium,819068,2024-11-20 09:41:58,2024-11-18 20:21:26
+,1201670995435646976,255507031,laurenboebert,MilenaMayorga,Government,406111,2024-11-20 09:41:58,2024-11-18 20:21:26
+,1201670995435646976,1856751787644260354,laurenboebert,DOGE,Government,4725834,2024-11-20 09:41:58,2024-11-18 20:21:26
-,1227799690579718144,20545835,VivekGRamaswamy,NEWSMAX,Business,3334090,2024-11-20 09:27:07,2024-11-18 20:06:54
-,1227799690579718144,91882544,VivekGRamaswamy,DineshDSouza,Premium,4956950,2024-11-20 09:27:07,2024-11-18 20:06:54
+,1227799690579718144,2733966036,VivekGRamaswamy,Restreamio,Business,168780,2024-11-20 09:27:07,2024-11-18 20:06:54
+,1326229737551912960,2651190312,libsoftiktok,BrendanCarrFCC,Government,163030,2024-11-20 08:44:29,2024-11-18 19:27:48
+,1326229737551912960,1695117880168235009,libsoftiktok,thestustustudio,Premium,19918,2024-11-20 08:44:29,2024-11-18 19:27:48
+,1344356576786866176,1485689970593468416,RepMTG,TheRabbitHole84,Premium,1019997,2024-11-20 08:29:34,2024-11-18 19:14:10
+,1344356576786866176,1630996128102481920,RepMTG,JJCarrell14,Premium,52220,2024-11-20 08:29:34,2024-11-18 19:14:10
+,1589986640587640834,6672532,Riley_Gaines_,MattWhitaker46,Premium,77187,2024-11-20 05:38:29,2024-11-18 16:22:29
+,1137701,70087923,DavidSacks,Megankstack,,12014,2024-11-19 15:59:17,2024-11-18 11:59:15
-,26637348,318867972,TulsiGabbard,Smartnetworthy1,,2099,2024-11-19 12:49:12,2024-11-18 08:47:52
+,26637348,21784951,TulsiGabbard,Surabees,Premium,94617,2024-11-19 12:49:12,2024-11-18 08:47:52
+,26637348,130537001,TulsiGabbard,GiorgiaMeloni,Government,2796562,2024-11-19 12:49:12,2024-11-18 08:47:52
+,26637348,181936367,TulsiGabbard,BreannaMorello,Premium,293568,2024-11-19 12:49:12,2024-11-18 08:47:52
+,26637348,234022257,TulsiGabbard,SeanDuffyWI,Government,137614,2024-11-19 12:49:12,2024-11-18 08:47:52
+,26637348,1449140157903482882,TulsiGabbard,BRICSinfo,Business,1323919,2024-11-19 12:49:12,2024-11-18 08:47:52
+,26637348,1630649273191743488,TulsiGabbard,TimSheehyMT,Government,103035,2024-11-19 12:49:12,2024-11-18 08:47:52
+,47253057,1690188478624194560,RogerJStoneJr,symph0mania,Premium,3085,2024-11-19 09:41:46,2024-11-18 08:19:54
+,47253057,1731773353915039744,RogerJStoneJr,jackunheard,Premium,115199,2024-11-19 09:41:46,2024-11-18 08:19:54
+,47253057,1839678069944291328,RogerJStoneJr,cactusmark68169,,1537,2024-11-19 09:41:46,2024-11-18 08:19:54
-,337808606,95681882,RobertKennedyJr,CapeFearRiver,,1737,2024-11-19 07:26:17,2024-11-18 06:05:38
-,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-11-19 01:35:15,2024-11-18 01:21:41
-,1074480192,2697193014,SenTedCruz,aaron_reitz,Premium,5231,2024-11-19 01:35:15,2024-11-18 01:21:41
+,1625493998,2651190312,KingsleyCortes,BrendanCarrFCC,Government,163030,2024-11-19 01:10:02,2024-11-18 00:56:41
+,827279765287559171,296361085,SpeakerJohnson,LeaderJohnThune,Government,312297,2024-11-18 22:32:59,2024-11-17 22:31:31
+,1227799690579718144,1841988608825466880,VivekGRamaswamy,america,Business,1016792,2024-11-18 20:06:54,2024-11-17 15:30:42
+,1326229737551912960,1333612066456920064,libsoftiktok,PaulaYScanlan,Premium,132956,2024-11-18 19:27:48,2024-11-17 13:10:08
+,1326229737551912960,1856751787644260354,libsoftiktok,DOGE,Government,4725834,2024-11-18 19:27:48,2024-11-17 13:10:08
+,1344356576786866176,83488677,RepMTG,willscharf,Premium,67115,2024-11-18 19:14:10,2024-11-17 11:52:40
-,1137701,9011012,DavidSacks,oscarberg,,5310,2024-11-18 11:59:15,2024-11-17 01:18:29
-,1137701,127062637,DavidSacks,omidkordestani,,37776,2024-11-18 11:59:15,2024-11-17 01:18:29
+,1137701,860963254998323200,DavidSacks,ArynneWexler,Premium,87932,2024-11-18 11:59:15,2024-11-17 01:18:29
+,26637348,17368405,TulsiGabbard,JustineBateman,Premium,429960,2024-11-18 08:47:52,2024-11-16 22:09:45
-,47253057,380645829,RogerJStoneJr,CPUtalking2U,,382,2024-11-18 08:19:54,2024-11-16 21:41:25
-,47253057,1362809292584218624,RogerJStoneJr,kimmagagal2,Premium,200125,2024-11-18 08:19:54,2024-11-16 21:41:25
-,47253057,1552260066492940288,RogerJStoneJr,TruthGypsy13,Premium,2840,2024-11-18 08:19:54,2024-11-16 21:41:25
-,47253057,1690188478624194560,RogerJStoneJr,symph0mania,Premium,3085,2024-11-18 08:19:54,2024-11-16 21:41:25
+,47253057,1367531,RogerJStoneJr,FoxNews,Premium,25893973,2024-11-18 08:19:54,2024-11-16 21:41:25
+,47253057,24752038,RogerJStoneJr,jkbjournalist,Premium,208008,2024-11-18 08:19:54,2024-11-16 21:41:25
+,47253057,817897268233781248,RogerJStoneJr,MadDog_TX,,13305,2024-11-18 08:19:54,2024-11-16 21:41:25
+,47253057,1648050736138276867,RogerJStoneJr,ceoHEALERVERSE,Premium,311,2024-11-18 08:19:54,2024-11-16 21:41:25
+,47253057,1731801827614883840,RogerJStoneJr,colonialmetals,,885,2024-11-18 08:19:54,2024-11-16 21:41:25
-,337808606,720300491679223808,RobertKennedyJr,jess_trowpuente,,254,2024-11-18 06:05:38,2024-11-16 19:27:55
-,1074480192,993168678,SenTedCruz,moore95_t,,22,2024-11-18 01:21:41,2024-11-16 17:59:07
-,1542228578,20911623,JDVance,chaseabner,,1383,2024-11-18 01:01:14,2024-11-16 17:38:18
+,1625493998,1671566169818406912,KingsleyCortes,ChrisAWright_,Government,43904,2024-11-18 00:56:41,2024-11-16 17:33:41
-,2352629311,21839417,HawleyMO,NateAFischer,Premium,25518,2024-11-18 00:37:18,2024-11-16 17:14:04
+,827279765287559171,1108472017144201216,SpeakerJohnson,TrumpWarRoom,Business,2480802,2024-11-17 22:31:31,2024-11-16 15:06:49
+,1201670995435646976,1849134537827037184,laurenboebert,DerrickEvans4WV,Premium,819068,2024-11-17 16:36:16,2024-11-16 12:54:56
-,1326229737551912960,73491087,libsoftiktok,PhillyPolice,Government,256228,2024-11-17 13:10:08,2024-11-16 12:01:07
+,1326229737551912960,62230014,libsoftiktok,StevenCheung,Premium,95799,2024-11-17 13:10:08,2024-11-16 12:01:07
+,1326229737551912960,1525141087223939073,libsoftiktok,AlexPfeiffer,Premium,10531,2024-11-17 13:10:08,2024-11-16 12:01:07
+,1344356576786866176,1520172220919779332,RepMTG,Ancient_Masc,Premium,68943,2024-11-17 11:52:40,2024-11-16 11:47:25
+,1589986640587640834,17368405,Riley_Gaines_,JustineBateman,Premium,429960,2024-11-17 07:18:46,2024-11-16 08:55:56
+,1137701,1560341081576939524,DavidSacks,DefiyantlyFree,Premium,973710,2024-11-17 01:18:29,2024-11-15 20:06:29
+,1137701,1856751787644260354,DavidSacks,DOGE,Government,4725834,2024-11-17 01:18:29,2024-11-15 20:06:29
+,26637348,1518709627927633920,TulsiGabbard,PeteHegseth,Government,1527862,2024-11-16 22:09:45,2024-11-15 14:46:18
-,47253057,1381106082,RogerJStoneJr,AndrewbuchananD,Premium,1572,2024-11-16 21:41:25,2024-11-15 14:05:44
-,47253057,1587830816842960896,RogerJStoneJr,jessies_now,Premium,86738,2024-11-16 21:41:25,2024-11-15 14:05:44
-,47253057,1588726804013096962,RogerJStoneJr,Honkamoto1775,Premium,2323,2024-11-16 21:41:25,2024-11-15 14:05:44
-,47253057,1769806041472995329,RogerJStoneJr,JoeEdwardsDX,Premium,189,2024-11-16 21:41:25,2024-11-15 14:05:44
+,47253057,164103949,RogerJStoneJr,joyfillednomads,Premium,2872,2024-11-16 21:41:25,2024-11-15 14:05:44
+,47253057,3086289084,RogerJStoneJr,KelleyAshbyPaul,Premium,126347,2024-11-16 21:41:25,2024-11-15 14:05:44
+,47253057,1463986679140737036,RogerJStoneJr,rhettlighthall,,758,2024-11-16 21:41:25,2024-11-15 14:05:44
+,47253057,1559332626204200961,RogerJStoneJr,MariaBa98139293,Premium,401,2024-11-16 21:41:25,2024-11-15 14:05:44
+,47253057,1586819630055800835,RogerJStoneJr,DeAngeloPerez_7,Premium,3996,2024-11-16 21:41:25,2024-11-15 14:05:44
+,47253057,1814398038925770753,RogerJStoneJr,PossumWhite747,Premium,270,2024-11-16 21:41:25,2024-11-15 14:05:44
-,1074480192,52972702,SenTedCruz,TX_1,Premium,8020,2024-11-16 17:59:07,2024-11-15 10:01:53
-,1074480192,166715703,SenTedCruz,departed_music,,43981,2024-11-16 17:59:07,2024-11-15 10:01:53
-,1074480192,342543898,SenTedCruz,stevepic1,,429,2024-11-16 17:59:07,2024-11-15 10:01:53
-,1542228578,20715936,JDVance,ConnieSchultz,Premium,242511,2024-11-16 17:38:18,2024-11-15 09:41:07
+,1542228578,13218102,JDVance,JohnCornyn,Government,407564,2024-11-16 17:38:18,2024-11-15 09:41:07
+,1625493998,1403784319122907136,KingsleyCortes,BehizyTweets,Premium,656416,2024-11-16 17:33:41,2024-11-15 09:36:23
-,2352629311,14620023,HawleyMO,briannalennon,,2447,2024-11-16 17:14:04,2024-11-15 09:16:50
+,2352629311,16017475,HawleyMO,NateSilver538,Premium,3352077,2024-11-16 17:14:04,2024-11-15 09:16:50
-,827279765287559171,1080504024695222273,SpeakerJohnson,RepRiggleman,Premium,115678,2024-11-16 15:06:49,2024-11-15 07:08:47
