Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,1137701,21026508,DavidSacks,SergioGor,Government,36420,2024-12-24 08:40:45,2024-12-18 22:04:45
+,1137701,523276626,DavidSacks,BoHines,Premium,86671,2024-12-24 08:40:45,2024-12-18 22:04:45
+,1137701,537709549,DavidSacks,LauraLoomer,Premium,1516834,2024-12-24 08:40:45,2024-12-18 22:04:45
+,1137701,833673914,DavidSacks,michaelgwaltz,Government,205265,2024-12-24 08:40:45,2024-12-18 22:04:45
+,1137701,919919973430190080,DavidSacks,MikeSeligEsq,Premium,4157,2024-12-24 08:40:45,2024-12-18 22:04:45
+,1137701,926533381525069826,DavidSacks,MarkPaoletta,Premium,39170,2024-12-24 08:40:45,2024-12-18 22:04:45
+,1137701,971518117041106944,DavidSacks,SteveMiran,Premium,31768,2024-12-24 08:40:45,2024-12-18 22:04:45
+,1137701,1108472017144201216,DavidSacks,TrumpWarRoom,Business,2480802,2024-12-24 08:40:45,2024-12-18 22:04:45
+,1137701,1136711154435207168,DavidSacks,CynthiaMLummis,Premium,116966,2024-12-24 08:40:45,2024-12-18 22:04:45
+,1137701,1343779309798961152,DavidSacks,gekaminsky,,22528,2024-12-24 08:40:45,2024-12-18 22:04:45
+,1137701,1468103131737247748,DavidSacks,amitisinvesting,Premium,166946,2024-12-24 08:40:45,2024-12-18 22:04:45
+,1137701,1521842620410089472,DavidSacks,ZachWitkoff,Premium,22074,2024-12-24 08:40:45,2024-12-18 22:04:45
+,216881337,763094579491008512,RandPaul,EricLDaugh,Premium,389100,2024-12-24 07:01:57,2024-12-23 06:40:38
+,216881337,1227799690579718144,RandPaul,VivekGRamaswamy,Premium,3672714,2024-12-24 07:01:57,2024-12-23 06:40:38
+,1625493998,780460754910732288,KingsleyCortes,DiscussingFilm,Premium,2039400,2024-12-24 06:24:29,2024-12-23 05:30:20
+,1625493998,1072660589061791745,KingsleyCortes,TPointUK,Premium,158861,2024-12-24 06:24:29,2024-12-23 05:30:20
+,592730371,21217620,JackPosobiec,NicoleShanahan,Premium,553616,2024-12-24 06:23:25,2024-12-23 05:57:12
+,592730371,1322693567765237761,JackPosobiec,EzraACohen,Premium,262441,2024-12-24 06:23:25,2024-12-23 05:57:12
+,337808606,2402893967,RobertKennedyJr,APalumbo375,,156,2024-12-24 04:09:07,2024-12-23 06:24:36
+,26637348,15506669,TulsiGabbard,JeffBezos,Premium,6869700,2024-12-23 07:37:30,2024-12-22 09:37:37
-,47253057,1404944604017922050,RogerJStoneJr,BasedRealWorld,,2668,2024-12-23 07:20:20,2024-12-22 09:25:53
+,47253057,637262476,RogerJStoneJr,Ealvarezfight,,259148,2024-12-23 07:20:20,2024-12-22 09:25:53
+,47253057,758857882129485824,RogerJStoneJr,CLOR0X,,407,2024-12-23 07:20:20,2024-12-22 09:25:53
+,1326229737551912960,1559556660640849921,libsoftiktok,fentasyl,Premium,181633,2024-12-23 01:04:30,2024-12-22 03:21:27
+,1326229737551912960,1686901686185721857,libsoftiktok,TrumpDailyPosts,Premium,1744742,2024-12-23 01:04:30,2024-12-22 03:21:27
+,1344356576786866176,151930383,RepMTG,GordonGChang,Premium,344912,2024-12-23 00:55:41,2024-12-22 03:12:29
-,1589986640587640834,708360108,Riley_Gaines_,_ItsSavannah_,Premium,306442,2024-12-22 21:27:28,2024-12-21 23:40:56
+,1589986640587640834,270132611,Riley_Gaines_,lindyli,Premium,387390,2024-12-22 21:27:28,2024-12-21 23:40:56
+,1589986640587640834,1337217263515078662,Riley_Gaines_,Slatzism,Premium,136659,2024-12-22 21:27:28,2024-12-21 23:40:56
+,26637348,13218102,TulsiGabbard,JohnCornyn,Government,407564,2024-12-22 09:37:37,2024-12-18 20:08:51
+,26637348,437179266,TulsiGabbard,Geiger_Capital,Premium,232813,2024-12-22 09:37:37,2024-12-18 20:08:51
+,26637348,763094579491008512,TulsiGabbard,EricLDaugh,Premium,389100,2024-12-22 09:37:37,2024-12-18 20:08:51
+,26637348,1298624375692894210,TulsiGabbard,SenRandPaul,Government,262975,2024-12-22 09:37:37,2024-12-18 20:08:51
+,26637348,1427361863830949908,TulsiGabbard,DrJBhattacharya,Premium,701610,2024-12-22 09:37:37,2024-12-18 20:08:51
+,26637348,1621253529032687616,TulsiGabbard,Weaponization,Government,76565,2024-12-22 09:37:37,2024-12-18 20:08:51
+,26637348,1623736609383366656,TulsiGabbard,MaryEliseCos,Premium,1149,2024-12-22 09:37:37,2024-12-18 20:08:51
-,47253057,968650362,RogerJStoneJr,SenTomCotton,Government,779688,2024-12-22 09:25:53,2024-12-18 21:38:44
-,47253057,3636823037,RogerJStoneJr,kingBrovo,,55,2024-12-22 09:25:53,2024-12-18 21:38:44
-,47253057,758857882129485824,RogerJStoneJr,CLOR0X,,407,2024-12-22 09:25:53,2024-12-18 21:38:44
-,47253057,1733854181042053122,RogerJStoneJr,SRussellNet,Premium,85,2024-12-22 09:25:53,2024-12-18 21:38:44
-,47253057,1740177358588432384,RogerJStoneJr,MFungi369,,4588,2024-12-22 09:25:53,2024-12-18 21:38:44
-,47253057,1779958935253848064,RogerJStoneJr,BennyRenaissanc,Premium,588,2024-12-22 09:25:53,2024-12-18 21:38:44
+,47253057,15433452,RogerJStoneJr,JenniferJJacobs,Premium,340298,2024-12-22 09:25:53,2024-12-18 21:38:44
+,47253057,30206035,RogerJStoneJr,lucasmiles,Premium,5915,2024-12-22 09:25:53,2024-12-18 21:38:44
+,47253057,459364546,RogerJStoneJr,fegamusic,,12466,2024-12-22 09:25:53,2024-12-18 21:38:44
+,47253057,2567204646,RogerJStoneJr,rikset1964,,1768,2024-12-22 09:25:53,2024-12-18 21:38:44
+,47253057,1229497063139876864,RogerJStoneJr,CEOElection,,2143,2024-12-22 09:25:53,2024-12-18 21:38:44
+,47253057,1439416945787510787,RogerJStoneJr,realtimsharp,Premium,22581,2024-12-22 09:25:53,2024-12-18 21:38:44
+,47253057,1488629842853740549,RogerJStoneJr,chloe_rigdon,Premium,1795,2024-12-22 09:25:53,2024-12-18 21:38:44
+,47253057,1529565023902674944,RogerJStoneJr,tpusafaith,Premium,12692,2024-12-22 09:25:53,2024-12-18 21:38:44
+,47253057,1669988142462689283,RogerJStoneJr,n0twaynebrady,Premium,726,2024-12-22 09:25:53,2024-12-18 21:38:44
+,47253057,1830692937170145280,RogerJStoneJr,RichardOro769,,163,2024-12-22 09:25:53,2024-12-18 21:38:44
+,337808606,11651202,RobertKennedyJr,SteveDaines,Government,99335,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,110798061,RobertKennedyJr,TTuberville,Premium,116422,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,131546062,RobertKennedyJr,SenRickScott,Government,696969,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,193794406,RobertKennedyJr,SenCapito,Government,100299,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,202206694,RobertKennedyJr,SenJohnBarrasso,Government,172351,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,217543151,RobertKennedyJr,SenatorTimScott,Government,831762,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,225921757,RobertKennedyJr,SenatorLankford,Government,160426,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,234128524,RobertKennedyJr,SenToddYoung,Government,93222,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,278145569,RobertKennedyJr,MarshaBlackburn,Government,1475365,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,600463589,RobertKennedyJr,MikeCrapo,Government,136695,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,1060370282,RobertKennedyJr,SenMullin,Government,285675,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,1074480192,RobertKennedyJr,SenTedCruz,Government,4060985,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,1240107944,RobertKennedyJr,RogerMarshallMD,Government,72512,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,2352629311,RobertKennedyJr,HawleyMO,Premium,2250700,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,2891210047,RobertKennedyJr,SenDanSullivan,Government,72312,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,817138492614524928,RobertKennedyJr,SenTedBuddNC,Government,70967,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,1298624375692894210,RobertKennedyJr,SenRandPaul,Government,262975,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,1345739193721487362,RobertKennedyJr,SenTuberville,Government,101890,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,1346873610875654147,RobertKennedyJr,SenatorHagerty,Government,77652,2024-12-22 08:31:08,2024-12-16 05:43:38
+,337808606,1597271188383866883,RobertKennedyJr,SenKatieBritt,Government,105647,2024-12-22 08:31:08,2024-12-16 05:43:38
-,1542228578,23626138,JDVance,medflygenes,,4405,2024-12-22 07:38:58,2024-12-16 22:26:24
-,1625493998,1514600983535529987,KingsleyCortes,The_Gus_Show,Premium,677,2024-12-22 07:36:45,2024-12-18 14:45:11
+,1625493998,104797238,KingsleyCortes,juliegraceb,Premium,26025,2024-12-22 07:36:45,2024-12-18 14:45:11
+,1625493998,149161259,KingsleyCortes,carolinecwilder,Premium,32329,2024-12-22 07:36:45,2024-12-18 14:45:11
+,1625493998,1935087769,KingsleyCortes,TilmanJFertitta,Premium,103991,2024-12-22 07:36:45,2024-12-18 14:45:11
+,1625493998,1273639475340554240,KingsleyCortes,ploughmansfolly,Premium,56796,2024-12-22 07:36:45,2024-12-18 14:45:11
+,1625493998,1439416945787510787,KingsleyCortes,realtimsharp,Premium,22581,2024-12-22 07:36:45,2024-12-18 14:45:11
+,1625493998,1483596463221264387,KingsleyCortes,lukepbeasley,Premium,61087,2024-12-22 07:36:45,2024-12-18 14:45:11
+,1625493998,1598146254164271104,KingsleyCortes,Revtheodocious,Premium,355,2024-12-22 07:36:45,2024-12-18 14:45:11
-,2352629311,216745895,HawleyMO,witn3ss9,,1469,2024-12-22 07:25:15,2024-12-18 23:28:46
+,1201670995435646976,828454426088050688,laurenboebert,BenBergquam,Premium,262063,2024-12-22 04:13:22,2024-12-16 18:33:06
+,1201670995435646976,1206542173975535618,laurenboebert,JRobFromMN,Premium,144439,2024-12-22 04:13:22,2024-12-16 18:33:06
+,1201670995435646976,1263491240336769026,laurenboebert,WholeMarsBlog,Premium,603304,2024-12-22 04:13:22,2024-12-16 18:33:06
+,1201670995435646976,1366565625401909249,laurenboebert,WallStreetMav,Business,1621142,2024-12-22 04:13:22,2024-12-16 18:33:06
+,1201670995435646976,1468677099594698757,laurenboebert,Congressman_JVD,Government,27303,2024-12-22 04:13:22,2024-12-16 18:33:06
+,1201670995435646976,1614879930885574656,laurenboebert,iam_smx,Premium,84343,2024-12-22 04:13:22,2024-12-16 18:33:06
+,1201670995435646976,1817695981091086336,laurenboebert,HFreedom_Fund,Business,703,2024-12-22 04:13:22,2024-12-16 18:33:06
+,1201670995435646976,1841988608825466880,laurenboebert,america,Business,1016792,2024-12-22 04:13:22,2024-12-16 18:33:06
+,1201670995435646976,1849134537827037184,laurenboebert,DerrickEvans4WV,Premium,819068,2024-12-22 04:13:22,2024-12-16 18:33:06
+,1326229737551912960,814103950404239360,libsoftiktok,RepBrianMast,Government,137548,2024-12-22 03:21:27,2024-12-17 11:37:57
+,1326229737551912960,1599510806680535042,libsoftiktok,MikeBenzCyber,Premium,995539,2024-12-22 03:21:27,2024-12-17 11:37:57
+,1344356576786866176,45265448,RepMTG,MZanona,Premium,89715,2024-12-22 03:12:29,2024-12-17 11:27:12
+,1344356576786866176,75927392,RepMTG,peterboghossian,Premium,322044,2024-12-22 03:12:29,2024-12-17 11:27:12
+,1344356576786866176,1320917783597625349,RepMTG,DataRepublican,Premium,703170,2024-12-22 03:12:29,2024-12-17 11:27:12
+,1344356576786866176,1441195358713880581,RepMTG,njoyzgrl81,Premium,62447,2024-12-22 03:12:29,2024-12-17 11:27:12
+,1589986640587640834,308525859,Riley_Gaines_,Maloney,Premium,70596,2024-12-21 23:40:56,2024-12-17 07:48:21
+,592730371,526513037,JackPosobiec,JohnAshbrook,Premium,23220,2024-12-18 23:41:49,2024-12-16 22:52:13
+,1137701,22831059,DavidSacks,SenLummis,Government,397162,2024-12-18 22:04:45,2024-12-17 12:39:11
+,1137701,1176522535531360257,DavidSacks,RepDanBishop,Premium,131233,2024-12-18 22:04:45,2024-12-17 12:39:11
+,1137701,1298624375692894210,DavidSacks,SenRandPaul,Government,262975,2024-12-18 22:04:45,2024-12-17 12:39:11
-,47253057,37720892,RogerJStoneJr,Mrgogetta2k11,,955,2024-12-18 21:38:44,2024-12-16 06:36:43
-,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2024-12-18 21:38:44,2024-12-16 06:36:43
-,47253057,1514573653555437575,RogerJStoneJr,thatgirlcoti,,1540,2024-12-18 21:38:44,2024-12-16 06:36:43
-,47253057,1535063448752627738,RogerJStoneJr,SMKingTurd,,168,2024-12-18 21:38:44,2024-12-16 06:36:43
-,47253057,1546870999207010304,RogerJStoneJr,TrumpBaroon,Premium,507445,2024-12-18 21:38:44,2024-12-16 06:36:43
-,47253057,1607214086139387904,RogerJStoneJr,Knowtheirfruits,,694431,2024-12-18 21:38:44,2024-12-16 06:36:43
-,47253057,1694251774125682688,RogerJStoneJr,ZeldinStan,,1667,2024-12-18 21:38:44,2024-12-16 06:36:43
+,47253057,20271926,RogerJStoneJr,ShiaKapos,Premium,26188,2024-12-18 21:38:44,2024-12-16 06:36:43
+,47253057,375721095,RogerJStoneJr,Breaking911,Business,1192641,2024-12-18 21:38:44,2024-12-16 06:36:43
+,47253057,529648439,RogerJStoneJr,RNC,,8781,2024-12-18 21:38:44,2024-12-16 06:36:43
+,47253057,1523530364962103298,RogerJStoneJr,MsProLifeUSA,,2935,2024-12-18 21:38:44,2024-12-16 06:36:43
+,47253057,1831812853965209600,RogerJStoneJr,MAGANOAHUSA,Premium,5660,2024-12-18 21:38:44,2024-12-16 06:36:43
+,26637348,10615232,TulsiGabbard,ChuckGrassley,Government,968141,2024-12-18 20:08:51,2024-12-16 06:47:48
+,26637348,21722318,TulsiGabbard,willchamberlain,Premium,375129,2024-12-18 20:08:51,2024-12-16 06:47:48
+,26637348,109579534,TulsiGabbard,EliseStefanik,Premium,989160,2024-12-18 20:08:51,2024-12-16 06:47:48
+,26637348,217543151,TulsiGabbard,SenatorTimScott,Government,831762,2024-12-18 20:08:51,2024-12-16 06:47:48
+,26637348,298625735,TulsiGabbard,RajivMessage,Premium,345847,2024-12-18 20:08:51,2024-12-16 06:47:48
+,26637348,1180379185,TulsiGabbard,RealBenCarson,Premium,2337339,2024-12-18 20:08:51,2024-12-16 06:47:48
+,26637348,1112444235037507584,TulsiGabbard,Article3Project,Premium,80380,2024-12-18 20:08:51,2024-12-16 06:47:48
+,26637348,1112744620247662592,TulsiGabbard,WesleyHuntTX,Premium,324919,2024-12-18 20:08:51,2024-12-16 06:47:48
+,216881337,54300028,RandPaul,CityofBGKY,,23094,2024-12-18 19:52:57,2024-12-16 05:58:43
+,216881337,114388293,RandPaul,KristiNoem,Government,686982,2024-12-18 19:52:57,2024-12-16 05:58:43
+,1625493998,64345537,KingsleyCortes,Jill_Savage,Premium,36022,2024-12-18 14:45:11,2024-12-16 22:24:09
+,1625493998,337432907,KingsleyCortes,amaryllisfox,Premium,47811,2024-12-18 14:45:11,2024-12-16 22:24:09
+,1625493998,368918608,KingsleyCortes,CBedfordDC,Premium,27420,2024-12-18 14:45:11,2024-12-16 22:24:09
+,1625493998,1114822908080283648,KingsleyCortes,markgranza,Premium,9363,2024-12-18 14:45:11,2024-12-16 22:24:09
+,1137701,874126509245476864,DavidSacks,DarioAmodei,Premium,54960,2024-12-17 12:39:11,2024-12-15 15:38:10
-,592730371,25325935,JackPosobiec,mtd10mm,Premium,1260,2024-12-16 22:52:13,2024-12-16 05:18:11
+,1074480192,92752327,SenTedCruz,RoyalTXGirl,Premium,30243,2024-12-16 22:37:33,2024-12-16 05:05:24
-,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2024-12-16 22:26:24,2024-12-16 04:55:34
-,1625493998,1114822908080283648,KingsleyCortes,markgranza,Premium,9363,2024-12-16 22:24:09,2024-12-16 04:53:34
-,1625493998,1554888795585224708,KingsleyCortes,heycaseyrey,,375,2024-12-16 22:24:09,2024-12-16 04:53:34
+,1625493998,14836282,KingsleyCortes,Jim_Banks,Premium,71238,2024-12-16 22:24:09,2024-12-16 04:53:34
+,878247600096509952,96906231,RealCandaceO,thevivafrei,Premium,725920,2024-12-16 20:06:44,2024-12-16 03:12:26
+,1589986640587640834,1390762874809761793,Riley_Gaines_,DefiantLs,Premium,1507381,2024-12-16 13:51:32,2024-12-15 23:24:30
+,26637348,2846082737,TulsiGabbard,BAPS_PubAffairs,Premium,13311,2024-12-16 06:47:48,2024-12-15 12:25:12
+,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2024-12-16 06:36:43,2024-12-15 11:56:38
+,47253057,1327283104243875840,RogerJStoneJr,BGHatesTrains13,,92976,2024-12-16 06:36:43,2024-12-15 11:56:38
+,47253057,1427360757390487562,RogerJStoneJr,Msbelle23,,1603,2024-12-16 06:36:43,2024-12-15 11:56:38
-,1074480192,92752327,SenTedCruz,RoyalTXGirl,Premium,30243,2024-12-16 05:05:24,2024-12-15 08:12:58
+,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2024-12-16 04:55:34,2024-12-15 07:51:51
+,1625493998,2323710210,KingsleyCortes,RobertJenrick,Government,197444,2024-12-16 04:53:34,2024-12-15 07:46:57
+,1344356576786866176,629698642,RepMTG,BGatesIsaPyscho,Premium,898302,2024-12-16 01:22:01,2024-12-14 22:43:32
