Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
-,337808606,14296273,RobertKennedyJr,commondreams,,84549,2023-11-21 09:18:41,2023-11-18 19:45:14
+,337808606,866953267,RobertKennedyJr,iamcardib,Premium,36585594,2023-11-21 09:18:41,2023-11-18 19:45:14
-,1074480192,872376367,SenTedCruz,JDMcClanahan,,135,2023-11-21 07:56:04,2023-11-18 21:03:02
-,1074480192,1425513072,SenTedCruz,Thisishappysam,,94,2023-11-21 07:56:04,2023-11-18 21:03:02
+,1074480192,1689817099,SenTedCruz,sbaumann711,,92,2023-11-21 07:56:04,2023-11-18 21:03:02
+,1542228578,965431702838566912,JDVance,TheWorthyHouse,Premium,37178,2023-11-21 07:39:44,2023-11-18 21:19:26
+,878247600096509952,142839300,RealCandaceO,DanBilzerian,Premium,1989636,2023-11-20 18:29:34,2023-11-18 23:47:35
+,1326229737551912960,1534083976775749632,libsoftiktok,LiberalMilei27,Premium,500301,2023-11-20 07:39:56,2023-11-19 01:46:01
-,1589986640587640834,601535938,Riley_Gaines_,RealMattCouch,Premium,854299,2023-11-19 06:49:32,2023-11-16 02:29:51
+,1589986640587640834,89469296,Riley_Gaines_,MayraFlores4TX,Premium,607651,2023-11-19 06:49:32,2023-11-16 02:29:51
+,1589986640587640834,96906231,Riley_Gaines_,thevivafrei,Premium,725920,2023-11-19 06:49:32,2023-11-16 02:29:51
+,1589986640587640834,166990746,Riley_Gaines_,MonicaCrowley,Premium,1284175,2023-11-19 06:49:32,2023-11-16 02:29:51
+,1589986640587640834,2874466623,Riley_Gaines_,REVWUTRUTH,Premium,120859,2023-11-19 06:49:32,2023-11-16 02:29:51
+,1589986640587640834,1087394808723849217,Riley_Gaines_,DanielCameronKY,Premium,81429,2023-11-19 06:49:32,2023-11-16 02:29:51
+,1589986640587640834,1284239778888781824,Riley_Gaines_,HazelAppleyard_,Premium,113517,2023-11-19 06:49:32,2023-11-16 02:29:51
+,1589986640587640834,1336733113322496000,Riley_Gaines_,Moms4Liberty,Business,200349,2023-11-19 06:49:32,2023-11-16 02:29:51
+,1589986640587640834,1678758819415900160,Riley_Gaines_,Tiffany_Gomas,Premium,328770,2023-11-19 06:49:32,2023-11-16 02:29:51
+,1344356576786866176,26607712,RepMTG,MattLaslo,Premium,33880,2023-11-19 01:55:41,2023-11-16 03:56:43
+,1344356576786866176,1345739193721487362,RepMTG,SenTuberville,Government,101890,2023-11-19 01:55:41,2023-11-16 03:56:43
+,1326229737551912960,527929834,libsoftiktok,lovestern83,Premium,23818,2023-11-19 01:46:01,2023-11-16 04:05:17
-,878247600096509952,2750610604,RealCandaceO,zairecreates,,5321,2023-11-18 23:47:35,2023-11-16 05:45:29
+,878247600096509952,19738104,RealCandaceO,TaylorRMarshall,Premium,199810,2023-11-18 23:47:35,2023-11-16 05:45:29
-,2352629311,22949852,HawleyMO,Carl_Bearden,Premium,5407,2023-11-18 21:42:24,2023-11-16 07:26:43
-,2352629311,523644574,HawleyMO,jerryjacob33,,2306,2023-11-18 21:42:24,2023-11-16 07:26:43
+,2352629311,3246007584,HawleyMO,keith_marquis,,427,2023-11-18 21:42:24,2023-11-16 07:26:43
+,592730371,898889395,JackPosobiec,kantortech,Premium,848,2023-11-18 20:40:31,2023-11-15 22:42:32
+,337808606,1198468995541880834,RobertKennedyJr,Holden_Culotta,Premium,96944,2023-11-18 19:45:14,2023-11-17 11:24:59
+,1137701,36292722,DavidSacks,ripgerber,Premium,969,2023-11-18 05:37:49,2023-11-17 08:25:54
-,337808606,14824849,RobertKennedyJr,SteveMartin5413,,8548257,2023-11-17 11:24:59,2023-11-15 21:49:55
+,337808606,17274731,RobertKennedyJr,fgthiel,Premium,39822,2023-11-17 11:24:59,2023-11-15 21:49:55
+,337808606,64883877,RobertKennedyJr,MikeRoy_Cit12,Premium,6021,2023-11-17 11:24:59,2023-11-15 21:49:55
+,337808606,1598140489823391744,RobertKennedyJr,payinatension,,4,2023-11-17 11:24:59,2023-11-15 21:49:55
+,337808606,1640802625032704001,RobertKennedyJr,Rfk4POTUS,Premium,30474,2023-11-17 11:24:59,2023-11-15 21:49:55
+,337808606,1658261244418113537,RobertKennedyJr,TexansforRFKJr,Premium,6517,2023-11-17 11:24:59,2023-11-15 21:49:55
+,337808606,1661103573592330240,RobertKennedyJr,people4kennedy,,5087,2023-11-17 11:24:59,2023-11-15 21:49:55
+,337808606,1667604021052338178,RobertKennedyJr,SD4RFKJr24,Premium,4079,2023-11-17 11:24:59,2023-11-15 21:49:55
+,1137701,1445096446928302080,DavidSacks,WeebUnionWar,,16728,2023-11-16 19:29:03,2023-11-15 17:04:00
-,1074480192,1531546752,SenTedCruz,Victoria_Livi,,229,2023-11-16 07:58:45,2023-11-15 23:03:51
+,1227799690579718144,244647486,VivekGRamaswamy,saylor,Premium,4232585,2023-11-16 04:25:45,2023-11-14 13:31:47
+,1227799690579718144,2178012643,VivekGRamaswamy,balajis,Premium,1142481,2023-11-16 04:25:45,2023-11-14 13:31:47
+,1227799690579718144,3185716686,VivekGRamaswamy,Ashcryptoreal,Premium,1740987,2023-11-16 04:25:45,2023-11-14 13:31:47
-,1589986640587640834,1361540720251658241,Riley_Gaines_,sarahbeth345,Premium,78886,2023-11-16 02:29:51,2023-11-14 15:27:38
+,1589986640587640834,45006808,Riley_Gaines_,davidpollack47,Premium,430915,2023-11-16 02:29:51,2023-11-14 15:27:38
+,1589986640587640834,1110105054,Riley_Gaines_,HJoyceGender,Premium,176462,2023-11-16 02:29:51,2023-11-14 15:27:38
+,878247600096509952,18643437,RealCandaceO,PrisonPlanet,Premium,1403757,2023-11-16 01:22:48,2023-11-14 12:29:47
+,878247600096509952,32250446,RealCandaceO,normfinkelstein,Premium,471671,2023-11-16 01:22:48,2023-11-14 12:29:47
-,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2023-11-15 23:14:04,2023-11-14 10:40:48
+,337808606,42476511,RobertKennedyJr,MikkiWillis,Premium,11378,2023-11-15 21:49:55,2023-11-14 09:25:22
+,337808606,452507479,RobertKennedyJr,RickRubin,Premium,235563,2023-11-15 21:49:55,2023-11-14 09:25:22
+,216881337,15719232,RandPaul,JanJekielek,Premium,163124,2023-11-15 21:23:45,2023-11-14 08:59:24
-,1137701,1445096446928302080,DavidSacks,WeebUnionWar,,16728,2023-11-15 17:04:00,2023-11-15 05:19:59
-,1589986640587640834,1508595890210156544,Riley_Gaines_,R1882261661639,,475,2023-11-14 15:27:38,2023-11-13 05:26:56
+,1589986640587640834,16106584,Riley_Gaines_,stillgray,Premium,1235573,2023-11-14 15:27:38,2023-11-13 05:26:56
-,1326229737551912960,15467422,libsoftiktok,uwplatteville,,7970,2023-11-14 13:52:05,2023-11-13 01:37:24
-,1326229737551912960,27126881,libsoftiktok,mpsaz,,5723,2023-11-14 13:52:05,2023-11-13 01:37:24
-,1326229737551912960,28395223,libsoftiktok,PennMedicine,Business,36276,2023-11-14 13:52:05,2023-11-13 01:37:24
-,1326229737551912960,33665720,libsoftiktok,RyLiberty,Premium,272283,2023-11-14 13:52:05,2023-11-13 01:37:24
-,1326229737551912960,173467934,libsoftiktok,MBUSDnews,,2471,2023-11-14 13:52:05,2023-11-13 01:37:24
-,1326229737551912960,776272687,libsoftiktok,RationalMale,Premium,175534,2023-11-14 13:52:05,2023-11-13 01:37:24
-,1326229737551912960,2361645206,libsoftiktok,PennPathLabMed,,3268,2023-11-14 13:52:05,2023-11-13 01:37:24
-,1326229737551912960,2675582521,libsoftiktok,wcpsmd,Premium,4306,2023-11-14 13:52:05,2023-11-13 01:37:24
-,1326229737551912960,1197975884117893120,libsoftiktok,borderitepride,,156,2023-11-14 13:52:05,2023-11-13 01:37:24
+,1326229737551912960,2161051908,libsoftiktok,AvivaKlompas,Premium,314453,2023-11-14 13:52:05,2023-11-13 01:37:24
+,1326229737551912960,2410068528,libsoftiktok,aubrey_huff,Premium,229670,2023-11-14 13:52:05,2023-11-13 01:37:24
+,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2023-11-14 10:40:48,2023-11-12 22:25:51
+,1542228578,1108472017144201216,JDVance,TrumpWarRoom,Business,2480802,2023-11-14 10:40:48,2023-11-12 22:25:51
-,1074480192,203240268,SenTedCruz,BldingTBettrMT,,2519,2023-11-14 10:33:30,2023-11-12 22:18:42
-,1074480192,1426802857,SenTedCruz,mjordan93,,17,2023-11-14 10:33:30,2023-11-12 22:18:42
+,592730371,2410068528,JackPosobiec,aubrey_huff,Premium,229670,2023-11-14 10:13:14,2023-11-12 21:57:39
+,1137701,52544275,DavidSacks,IvankaTrump,Premium,11282220,2023-11-14 06:33:54,2023-11-12 18:16:58
+,1589986640587640834,1361540720251658241,Riley_Gaines_,sarahbeth345,Premium,78886,2023-11-13 05:26:56,2023-11-11 14:38:55
+,1344356576786866176,21610240,RepMTG,Crimsontider,Premium,28874,2023-11-13 01:44:45,2023-11-11 13:23:14
+,1326229737551912960,19117130,libsoftiktok,Networkinvegas,,10984,2023-11-13 01:37:24,2023-11-11 13:12:05
+,1326229737551912960,53009491,libsoftiktok,shabanais,,11768,2023-11-13 01:37:24,2023-11-11 13:12:05
+,1326229737551912960,1344104506489856000,libsoftiktok,WaywardGreg,Premium,78948,2023-11-13 01:37:24,2023-11-11 13:12:05
+,1227799690579718144,29430343,VivekGRamaswamy,MichaelBiundo,Premium,8472,2023-11-13 01:19:49,2023-11-11 12:52:42
-,1074480192,24825097,SenTedCruz,roverradar,,1848,2023-11-12 22:18:42,2023-11-11 09:57:27
-,1074480192,1512213151,SenTedCruz,Briantboswell,,5,2023-11-12 22:18:42,2023-11-11 09:57:27
+,1074480192,327707214,SenTedCruz,Hughes_Charles,Premium,1956,2023-11-12 22:18:42,2023-11-11 09:57:27
+,337808606,299998623,RobertKennedyJr,cammucci,,26,2023-11-12 21:06:09,2023-11-11 08:50:24
+,337808606,1084104711593168898,RobertKennedyJr,itslinklauren,Premium,103433,2023-11-12 21:06:09,2023-11-11 08:50:24
-,1589986640587640834,1361540720251658241,Riley_Gaines_,sarahbeth345,Premium,78886,2023-11-11 14:38:55,2023-11-10 13:46:23
+,1589986640587640834,110195330,Riley_Gaines_,CarliLloyd,Premium,834510,2023-11-11 14:38:55,2023-11-10 13:46:23
-,1326229737551912960,17387359,libsoftiktok,MilwaukeeMPS,,14046,2023-11-11 13:12:05,2023-11-10 12:18:36
-,1326229737551912960,53009491,libsoftiktok,shabanais,,11768,2023-11-11 13:12:05,2023-11-10 12:18:36
+,216881337,22703645,RandPaul,TuckerCarlson,Premium,15959723,2023-11-11 08:27:18,2023-11-10 07:32:34
+,216881337,4914384040,RandPaul,TheBabylonBee,Business,4833181,2023-11-11 08:27:18,2023-11-10 07:32:34
+,216881337,1326229737551912960,RandPaul,libsoftiktok,Premium,4352888,2023-11-11 08:27:18,2023-11-10 07:32:34
+,1137701,29547260,DavidSacks,jaredkushner,Premium,257026,2023-11-11 06:03:05,2023-11-10 05:10:03
+,878247600096509952,2237865246,RealCandaceO,TateTheTalisman,Premium,3403295,2023-11-10 11:00:31,2023-11-09 11:59:20
+,2352629311,337808606,HawleyMO,RobertKennedyJr,Government,5519670,2023-11-10 09:24:26,2023-11-09 10:22:49
-,1542228578,230037879,JDVance,walkyourcamera,,6631,2023-11-10 09:11:17,2023-11-09 10:09:30
-,1074480192,1689817099,SenTedCruz,sbaumann711,,92,2023-11-10 09:02:19,2023-11-09 10:02:13
-,337808606,583576029,RobertKennedyJr,DenisHayes,,2286,2023-11-10 07:54:53,2023-11-09 08:53:18
+,216881337,26637348,RandPaul,TulsiGabbard,Government,3732277,2023-11-10 07:32:34,2023-11-09 08:30:47
+,1137701,1111940934,DavidSacks,davidplouffe,Premium,313381,2023-11-10 05:10:03,2023-11-09 06:09:08
+,1589986640587640834,273542042,Riley_Gaines_,therealroseanne,Premium,1513700,2023-11-09 15:26:21,2023-11-07 17:29:31
-,1326229737551912960,2410068528,libsoftiktok,aubrey_huff,Premium,229670,2023-11-09 13:17:26,2023-11-07 18:54:03
-,1326229737551912960,1344104506489856000,libsoftiktok,WaywardGreg,Premium,78948,2023-11-09 13:17:26,2023-11-07 18:54:03
+,1326229737551912960,249459003,libsoftiktok,AnaPoilievre,Premium,43350,2023-11-09 13:17:26,2023-11-07 18:54:03
+,1326229737551912960,271062232,libsoftiktok,ManhattanMingle,Premium,7182,2023-11-09 13:17:26,2023-11-07 18:54:03
+,1227799690579718144,86174088,VivekGRamaswamy,LlamasNBC,Premium,36138,2023-11-09 12:58:56,2023-11-07 19:09:53
+,878247600096509952,16076032,RealCandaceO,ggreenwald,Premium,2295115,2023-11-09 11:59:20,2023-11-07 20:14:45
+,1542228578,32461021,JDVance,RandyLudlow,,13599,2023-11-09 10:09:30,2023-11-08 09:07:37
-,592730371,2410068528,JackPosobiec,aubrey_huff,Premium,229670,2023-11-09 09:41:56,2023-11-08 08:39:39
-,337808606,14430086,RobertKennedyJr,ZDoggMD,Premium,93567,2023-11-09 08:53:18,2023-11-08 07:51:58
+,1137701,1495726466,DavidSacks,KonstantinKisin,Premium,674678,2023-11-09 06:09:08,2023-11-08 05:08:18
+,1074480192,37656827,SenTedCruz,judicialnetwork,Premium,14365,2023-11-08 09:00:19,2023-11-06 09:46:11
+,1074480192,49834861,SenTedCruz,AnnaDsays,Premium,21247,2023-11-08 09:00:19,2023-11-06 09:46:11
+,1074480192,531485005,SenTedCruz,car_done,,2631,2023-11-08 09:00:19,2023-11-06 09:46:11
+,216881337,95521567,RandPaul,FutureofFreedom,,16762,2023-11-08 07:29:07,2023-11-06 08:16:21
+,216881337,312544868,RandPaul,johanknorberg,Premium,55574,2023-11-08 07:29:07,2023-11-06 08:16:21
+,216881337,1131917492,RandPaul,JudiciaryGOP,Government,544623,2023-11-08 07:29:07,2023-11-06 08:16:21
+,216881337,1343597700542038017,RandPaul,RepNancyMace,Government,658572,2023-11-08 07:29:07,2023-11-06 08:16:21
+,1137701,314341900,DavidSacks,rpoo,Premium,33823,2023-11-08 05:08:18,2023-11-07 15:16:36
+,1137701,9529752,DavidSacks,nrmehta,Premium,32723,2023-11-07 07:27:47,2023-11-06 05:56:00
+,1137701,3373146857,DavidSacks,GeromanAT,Premium,277591,2023-11-07 07:27:47,2023-11-06 05:56:00
+,1589986640587640834,1547683833981480960,Riley_Gaines_,Rjefferson26,,14,2023-11-06 14:20:53,2023-11-05 22:55:44
+,1589986640587640834,1547684485927280642,Riley_Gaines_,KelseyBain13,,825,2023-11-06 14:20:53,2023-11-05 22:55:44
+,1326229737551912960,2675582521,libsoftiktok,wcpsmd,Premium,4306,2023-11-06 12:56:53,2023-11-05 21:30:52
-,1074480192,49834861,SenTedCruz,AnnaDsays,Premium,21247,2023-11-06 09:46:11,2023-11-05 16:43:09
+,592730371,21439144,JackPosobiec,KTHopkins,Premium,1328045,2023-11-06 09:25:47,2023-11-05 15:35:38
+,592730371,22960774,JackPosobiec,LiaS814,Premium,3850,2023-11-06 09:25:47,2023-11-05 15:35:38
+,592730371,374712154,JackPosobiec,TRobinsonNewEra,Premium,1279741,2023-11-06 09:25:47,2023-11-05 15:35:38
+,1589986640587640834,125458893,Riley_Gaines_,JasonMiyaresVA,Premium,92734,2023-11-05 22:55:44,2023-11-04 14:03:32
+,1589986640587640834,1138214991235100673,Riley_Gaines_,JimRichards862,,853,2023-11-05 22:55:44,2023-11-04 14:03:32
+,1326229737551912960,28395223,libsoftiktok,PennMedicine,Business,36276,2023-11-05 21:30:52,2023-11-04 12:18:30
+,1326229737551912960,2361645206,libsoftiktok,PennPathLabMed,,3268,2023-11-05 21:30:52,2023-11-04 12:18:30
-,592730371,19822126,JackPosobiec,yoalexrapz,Premium,125161,2023-11-05 15:35:38,2023-11-04 08:17:38
+,337808606,31181566,RobertKennedyJr,thathollybaird,Premium,7875,2023-11-05 14:06:24,2023-11-04 07:27:39
+,1137701,103046392,DavidSacks,DanielSeidemann,,52399,2023-11-05 10:15:47,2023-11-04 04:45:13
+,1589986640587640834,290235691,Riley_Gaines_,AlejandroAveela,Premium,1844,2023-11-04 14:03:32,2023-11-03 16:02:01
+,1201670995435646976,16395120,laurenboebert,sovereignbrah,Premium,177838,2023-11-04 11:49:05,2023-11-03 14:19:44
+,1137701,139487079,DavidSacks,VladZamfir,Premium,66866,2023-11-04 04:45:13,2023-11-03 07:49:03
+,1137701,1661523610111193088,DavidSacks,xai,Business,1511523,2023-11-04 04:45:13,2023-11-03 07:49:03
+,1326229737551912960,15467422,libsoftiktok,uwplatteville,,7970,2023-11-03 14:41:51,2023-11-03 00:20:27
+,1542228578,101852818,JDVance,Eric_Schmitt,Government,199294,2023-11-03 11:38:15,2023-11-02 21:12:42
+,1589986640587640834,365906105,Riley_Gaines_,Mann_O_Steel17,Premium,15265,2023-11-03 01:37:14,2023-11-01 13:46:45
+,1589986640587640834,2172852233,Riley_Gaines_,JJudahIsaac,Premium,139059,2023-11-03 01:37:14,2023-11-01 13:46:45
-,1344356576786866176,1319287761048723458,RepMTG,MarioNawfal,Premium,2164886,2023-11-03 00:27:35,2023-11-01 12:29:17
+,1326229737551912960,2410068528,libsoftiktok,aubrey_huff,Premium,229670,2023-11-03 00:20:27,2023-11-01 12:21:41
+,1326229737551912960,880412538625810432,libsoftiktok,BillAckman,Premium,1677531,2023-11-03 00:20:27,2023-11-01 12:21:41
+,1542228578,22454414,JDVance,ZacMabry,Premium,12174,2023-11-02 21:12:42,2023-11-01 09:17:10
-,592730371,118567880,JackPosobiec,davereaboi,Premium,196161,2023-11-02 19:54:25,2023-11-01 08:50:36
+,592730371,2410068528,JackPosobiec,aubrey_huff,Premium,229670,2023-11-02 19:54:25,2023-11-01 08:50:36
+,337808606,1560621305598058497,RobertKennedyJr,EdwardMDruce,Premium,1995,2023-11-02 17:33:11,2023-11-01 08:03:51
+,216881337,10105942,RandPaul,NewYorkSun,Premium,30210,2023-11-02 16:34:37,2023-11-01 07:40:42
+,216881337,15212187,RandPaul,bennyjohnson,Premium,3609934,2023-11-02 16:34:37,2023-11-01 07:40:42
+,216881337,19739126,RandPaul,SpeakerMcCarthy,Government,3055713,2023-11-02 16:34:37,2023-11-01 07:40:42
+,216881337,91478624,RandPaul,Forbes,Business,20799377,2023-11-02 16:34:37,2023-11-01 07:40:42
+,26637348,109608297,TulsiGabbard,MaudMaron,Premium,33097,2023-11-02 14:54:21,2023-11-01 06:14:25
+,1137701,33347217,DavidSacks,scotthortonshow,Premium,159802,2023-11-02 13:37:45,2023-11-01 05:20:52
+,1137701,122685408,DavidSacks,shustry,,54675,2023-11-02 13:37:45,2023-11-01 05:20:52
+,1137701,1686513446857342978,DavidSacks,RothCRE,Premium,9808,2023-11-02 13:37:45,2023-11-01 05:20:52
+,1589986640587640834,931286316,Riley_Gaines_,ScottPresler,Premium,2272919,2023-11-01 13:46:45,2023-10-29 14:16:40
+,1589986640587640834,3420965229,Riley_Gaines_,GregForMontana,Premium,12686,2023-11-01 13:46:45,2023-10-29 14:16:40
+,1589986640587640834,1003672320781807616,Riley_Gaines_,GovParsonMO,Government,74355,2023-11-01 13:46:45,2023-10-29 14:16:40
+,1589986640587640834,1081334766924754944,Riley_Gaines_,GovernorGordon,Government,15318,2023-11-01 13:46:45,2023-10-29 14:16:40
+,1589986640587640834,1389345377137176579,Riley_Gaines_,JoeLombardoNV,Government,35504,2023-11-01 13:46:45,2023-10-29 14:16:40
+,1589986640587640834,1607538271738892291,Riley_Gaines_,MichelleNash45,Premium,1493,2023-11-01 13:46:45,2023-10-29 14:16:40
-,1326229737551912960,17433026,libsoftiktok,ChapmanU,,18429,2023-11-01 12:21:41,2023-10-29 13:00:26
-,1326229737551912960,23790666,libsoftiktok,binghamtonu,,35203,2023-11-01 12:21:41,2023-10-29 13:00:26
-,1326229737551912960,1227602955202912256,libsoftiktok,MattsBanjo,,12292,2023-11-01 12:21:41,2023-10-29 13:00:26
-,1201670995435646976,16395120,laurenboebert,sovereignbrah,Premium,177838,2023-11-01 11:58:38,2023-10-29 12:39:17
+,1542228578,23292743,JDVance,aimeeterese,Premium,51093,2023-11-01 09:17:10,2023-10-30 09:23:32
+,1542228578,296361085,JDVance,LeaderJohnThune,Government,312297,2023-11-01 09:17:10,2023-10-30 09:23:32
+,1074480192,386625901,SenTedCruz,cprincetx,,385,2023-11-01 09:10:03,2023-10-30 09:16:02
+,1074480192,493390391,SenTedCruz,LoriBlaney,Premium,15115,2023-11-01 09:10:03,2023-10-30 09:16:02
+,1074480192,749748420,SenTedCruz,RantReaper,,18297,2023-11-01 09:10:03,2023-10-30 09:16:02
+,1074480192,1251891872986992641,SenTedCruz,SophieDelquie,Premium,17484,2023-11-01 09:10:03,2023-10-30 09:16:02
+,592730371,1010901148008681478,JackPosobiec,default_friend,Premium,50445,2023-11-01 08:50:36,2023-10-30 08:55:54
