Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,216881337,14515734,RandPaul,drdrew,Premium,2606919,2023-12-26 22:37:23,2023-12-22 08:19:44
-,1137701,994145906,DavidSacks,Zenefits,,8351,2023-12-26 19:53:31,2023-12-19 14:10:11
+,1137701,316926964,DavidSacks,NortonAngus,Premium,1364,2023-12-26 19:53:31,2023-12-19 14:10:11
-,337808606,415991792,RobertKennedyJr,martyharp,,71,2023-12-22 07:49:06,2023-12-19 17:33:03
-,337808606,1878922166,RobertKennedyJr,alimatteoS,,24,2023-12-22 07:49:06,2023-12-19 17:33:03
-,337808606,1537277289767047169,RobertKennedyJr,SonnyAruba,,1,2023-12-22 07:49:06,2023-12-19 17:33:03
-,592730371,859409582426251269,JackPosobiec,emeriticus,Premium,167074,2023-12-22 06:52:03,2023-12-19 18:33:41
-,592730371,1178839081222115328,JackPosobiec,MysteryGrove,Premium,97559,2023-12-22 06:52:03,2023-12-19 18:33:41
+,592730371,877985300466745344,JackPosobiec,JosephJFlynn1,Premium,464562,2023-12-22 06:52:03,2023-12-19 18:33:41
+,1074480192,92752327,SenTedCruz,RoyalTXGirl,Premium,30243,2023-12-22 06:29:58,2023-12-19 18:58:28
+,1542228578,1161261376846946305,JDVance,Babygravy9,Premium,277350,2023-12-22 06:13:48,2023-12-19 19:11:29
+,1201670995435646976,877985300466745344,laurenboebert,JosephJFlynn1,Premium,464562,2023-12-22 01:45:00,2023-12-20 18:03:00
+,1326229737551912960,776463142251487232,libsoftiktok,AcademyD20,,1941,2023-12-22 00:56:04,2023-12-20 11:06:09
+,1326229737551912960,877985300466745344,libsoftiktok,JosephJFlynn1,Premium,464562,2023-12-22 00:56:04,2023-12-20 11:06:09
+,1589986640587640834,335771771,Riley_Gaines_,PatrickCorbin46,,26840,2023-12-21 22:07:51,2023-12-20 06:42:14
+,827279765287559171,1609056891547668480,SpeakerJohnson,RepJames,Government,24859,2023-12-20 19:58:45,2023-12-17 21:14:10
+,1227799690579718144,3171403062,VivekGRamaswamy,DonutOperator,Business,811185,2023-12-20 17:50:10,2023-12-17 18:39:43
-,1326229737551912960,1874115895,libsoftiktok,WSSchools,,1722,2023-12-20 11:06:09,2023-12-17 18:02:10
+,1326229737551912960,16743256,libsoftiktok,MarquetteU,Premium,50661,2023-12-20 11:06:09,2023-12-17 18:02:10
+,1344356576786866176,1702750026986921985,RepMTG,OwenShroyer1776,Premium,318089,2023-12-20 10:55:08,2023-12-17 17:49:20
+,1589986640587640834,1446932149148344320,Riley_Gaines_,ClownWorld_,Premium,3007366,2023-12-20 06:42:14,2023-12-17 15:04:52
+,592730371,59550291,JackPosobiec,SHITTINGONLIBS,,9027,2023-12-19 18:33:41,2023-12-18 09:55:11
+,592730371,1178839081222115328,JackPosobiec,MysteryGrove,Premium,97559,2023-12-19 18:33:41,2023-12-18 09:55:11
+,1137701,385723860,DavidSacks,TheLexiCiccone,Premium,31736,2023-12-19 14:10:11,2023-12-17 06:28:57
+,592730371,2410068528,JackPosobiec,aubrey_huff,Premium,229670,2023-12-18 09:55:11,2023-12-16 09:25:19
-,1074480192,92752327,SenTedCruz,RoyalTXGirl,Premium,30243,2023-12-18 09:31:34,2023-12-16 09:01:03
+,1542228578,1027912538376294402,JDVance,jordanlperkins,,8118,2023-12-18 09:14:13,2023-12-16 08:42:07
-,2352629311,769940766,HawleyMO,VoteJW,,467,2023-12-18 08:51:53,2023-12-16 08:16:30
-,878247600096509952,18332190,RealCandaceO,British_Airways,Business,1441542,2023-12-17 20:57:47,2023-12-15 10:43:32
-,878247600096509952,62513246,RealCandaceO,jk_rowling,Premium,14335646,2023-12-17 20:57:47,2023-12-15 10:43:32
-,878247600096509952,372575989,RealCandaceO,XNews,Business,2825287,2023-12-17 20:57:47,2023-12-15 10:43:32
-,878247600096509952,973684455725350915,RealCandaceO,getparlerapp,Business,216542,2023-12-17 20:57:47,2023-12-15 10:43:32
-,878247600096509952,1084924525232513025,RealCandaceO,GovBillLee,Government,146937,2023-12-17 20:57:47,2023-12-15 10:43:32
+,1326229737551912960,24438725,libsoftiktok,ADFLegal,Business,93531,2023-12-17 18:02:10,2023-12-15 08:14:31
+,1326229737551912960,1874115895,libsoftiktok,WSSchools,,1722,2023-12-17 18:02:10,2023-12-15 08:14:31
+,1326229737551912960,2410068528,libsoftiktok,aubrey_huff,Premium,229670,2023-12-17 18:02:10,2023-12-15 08:14:31
+,1589986640587640834,232901331,Riley_Gaines_,dbongino,Premium,6756474,2023-12-17 15:04:52,2023-12-14 09:36:07
+,1589986640587640834,1334339822,Riley_Gaines_,stevestricker,,102907,2023-12-17 15:04:52,2023-12-14 09:36:07
+,1589986640587640834,1361540720251658241,Riley_Gaines_,sarahbeth345,Premium,78886,2023-12-17 15:04:52,2023-12-14 09:36:07
-,1137701,16002665,DavidSacks,satishd,,10160,2023-12-17 06:28:57,2023-12-16 14:05:12
-,1137701,819127464,DavidSacks,bradleytusk,,9598,2023-12-17 06:28:57,2023-12-16 14:05:12
+,216881337,114896223,RandPaul,SenateRPC,,12141,2023-12-16 11:05:46,2023-12-06 08:26:16
+,216881337,2412738884,RandPaul,SundayFutures,Premium,40300,2023-12-16 11:05:46,2023-12-06 08:26:16
+,337808606,53238154,RobertKennedyJr,howiemandel,Premium,756589,2023-12-16 10:29:56,2023-12-06 08:57:20
+,337808606,415991792,RobertKennedyJr,martyharp,,71,2023-12-16 10:29:56,2023-12-06 08:57:20
+,337808606,1878922166,RobertKennedyJr,alimatteoS,,24,2023-12-16 10:29:56,2023-12-06 08:57:20
+,337808606,1537277289767047169,RobertKennedyJr,SonnyAruba,,1,2023-12-16 10:29:56,2023-12-06 08:57:20
+,337808606,1597787474868154368,RobertKennedyJr,loanly_hipster,Premium,10030,2023-12-16 10:29:56,2023-12-06 08:57:20
-,592730371,22960774,JackPosobiec,LiaS814,Premium,3850,2023-12-16 09:25:19,2023-12-06 09:59:44
-,592730371,2410068528,JackPosobiec,aubrey_huff,Premium,229670,2023-12-16 09:25:19,2023-12-06 09:59:44
-,592730371,4668252913,JackPosobiec,INXJ_Skeptic,,47,2023-12-16 09:25:19,2023-12-06 09:59:44
+,592730371,14505245,JackPosobiec,infowars,Premium,674133,2023-12-16 09:25:19,2023-12-06 09:59:44
+,592730371,17944199,JackPosobiec,CharlyOnTV,Premium,176987,2023-12-16 09:25:19,2023-12-06 09:59:44
+,592730371,40579429,JackPosobiec,lizcollin,Premium,48179,2023-12-16 09:25:19,2023-12-06 09:59:44
+,592730371,109065990,JackPosobiec,RealAlexJones,Premium,4419469,2023-12-16 09:25:19,2023-12-06 09:59:44
+,592730371,247368688,JackPosobiec,BlueBoxDave,Premium,81939,2023-12-16 09:25:19,2023-12-06 09:59:44
+,592730371,337484648,JackPosobiec,OwenShroyerHQ,Premium,142905,2023-12-16 09:25:19,2023-12-06 09:59:44
+,592730371,3229908828,JackPosobiec,DewsNewz,,64743,2023-12-16 09:25:19,2023-12-06 09:59:44
+,592730371,890980517855866881,JackPosobiec,WarRoomShow,Premium,50000,2023-12-16 09:25:19,2023-12-06 09:59:44
+,592730371,1485278218210922502,JackPosobiec,MichaelCassidy,Premium,43651,2023-12-16 09:25:19,2023-12-06 09:59:44
+,592730371,1548656278783901696,JackPosobiec,FistedFoucault,Premium,53088,2023-12-16 09:25:19,2023-12-06 09:59:44
-,1074480192,22409843,SenTedCruz,bradcooney1,,3428,2023-12-16 09:01:03,2023-12-08 14:44:59
-,1074480192,112328878,SenTedCruz,rjc05,,180,2023-12-16 09:01:03,2023-12-08 14:44:59
-,1074480192,116928071,SenTedCruz,TrishRaimer,,78,2023-12-16 09:01:03,2023-12-08 14:44:59
-,1074480192,287924222,SenTedCruz,HankPiasecki,,294,2023-12-16 09:01:03,2023-12-08 14:44:59
-,1074480192,737578796,SenTedCruz,staanl66,,748,2023-12-16 09:01:03,2023-12-08 14:44:59
+,1074480192,20164145,SenTedCruz,GlenBradley,Premium,9614,2023-12-16 09:01:03,2023-12-08 14:44:59
+,1074480192,24480203,SenTedCruz,abubenahem,,596,2023-12-16 09:01:03,2023-12-08 14:44:59
+,1074480192,605815299,SenTedCruz,LibertyDoctrine,,303,2023-12-16 09:01:03,2023-12-08 14:44:59
+,1074480192,815459580,SenTedCruz,pgdumon,,507,2023-12-16 09:01:03,2023-12-08 14:44:59
+,1542228578,875856268056969216,JDVance,DC_Draino,Premium,2162873,2023-12-16 08:42:07,2023-12-08 14:24:24
+,2352629311,407013776,HawleyMO,burgessev,Premium,145039,2023-12-16 08:16:30,2023-12-08 13:57:33
+,878247600096509952,109065990,RealCandaceO,RealAlexJones,Premium,4419469,2023-12-15 10:43:32,2023-12-08 11:20:57
+,878247600096509952,1319287761048723458,RealCandaceO,MarioNawfal,Premium,2164886,2023-12-15 10:43:32,2023-12-08 11:20:57
-,1201670995435646976,877985300466745344,laurenboebert,JosephJFlynn1,Premium,464562,2023-12-15 09:05:34,2023-12-08 09:28:29
+,1227799690579718144,75927392,VivekGRamaswamy,peterboghossian,Premium,322044,2023-12-15 08:53:10,2023-12-08 09:13:22
+,1227799690579718144,109065990,VivekGRamaswamy,RealAlexJones,Premium,4419469,2023-12-15 08:53:10,2023-12-08 09:13:22
+,1227799690579718144,212405514,VivekGRamaswamy,CSUNSHINE,Premium,304146,2023-12-15 08:53:10,2023-12-08 09:13:22
+,1227799690579718144,809343770911244288,VivekGRamaswamy,GavinElwes,Premium,20024,2023-12-15 08:53:10,2023-12-08 09:13:22
-,1326229737551912960,53009491,libsoftiktok,shabanais,,11768,2023-12-15 08:14:31,2023-12-08 08:31:59
-,1326229737551912960,877985300466745344,libsoftiktok,JosephJFlynn1,Premium,464562,2023-12-15 08:14:31,2023-12-08 08:31:59
-,1326229737551912960,880602945632575488,libsoftiktok,TheQuartering,Premium,384812,2023-12-15 08:14:31,2023-12-08 08:31:59
+,1326229737551912960,109065990,libsoftiktok,RealAlexJones,Premium,4419469,2023-12-15 08:14:31,2023-12-08 08:31:59
+,1326229737551912960,341194704,libsoftiktok,SteveGuest,Premium,121546,2023-12-15 08:14:31,2023-12-08 08:31:59
+,1326229737551912960,1495726466,libsoftiktok,KonstantinKisin,Premium,674678,2023-12-15 08:14:31,2023-12-08 08:31:59
+,1326229737551912960,4183248796,libsoftiktok,realDennisLynch,Premium,39353,2023-12-15 08:14:31,2023-12-08 08:31:59
+,1326229737551912960,1104060854872481792,libsoftiktok,bonchieredstate,Premium,126604,2023-12-15 08:14:31,2023-12-08 08:31:59
+,1326229737551912960,1714329704512032768,libsoftiktok,TCNetwork,Business,786198,2023-12-15 08:14:31,2023-12-08 08:31:59
+,1344356576786866176,109065990,RepMTG,RealAlexJones,Premium,4419469,2023-12-15 08:02:33,2023-12-07 17:19:33
+,1344356576786866176,167029779,RepMTG,SteveBakerUSA,Premium,112859,2023-12-15 08:02:33,2023-12-07 17:19:33
+,1344356576786866176,252398355,RepMTG,RMConservative,Premium,228742,2023-12-15 08:02:33,2023-12-07 17:19:33
+,1344356576786866176,343452680,RepMTG,FBIWFO,Government,247709,2023-12-15 08:02:33,2023-12-07 17:19:33
+,1344356576786866176,1714329704512032768,RepMTG,TCNetwork,Business,786198,2023-12-15 08:02:33,2023-12-07 17:19:33
+,1137701,2651190312,DavidSacks,BrendanCarrFCC,Government,163030,2023-12-14 10:27:30,2023-12-12 16:31:12
+,1589986640587640834,1714329704512032768,Riley_Gaines_,TCNetwork,Business,786198,2023-12-14 09:36:07,2023-12-10 06:59:17
-,1137701,316926964,DavidSacks,NortonAngus,Premium,1364,2023-12-12 16:31:12,2023-12-09 19:52:50
+,1137701,1714329704512032768,DavidSacks,TCNetwork,Business,786198,2023-12-12 16:31:12,2023-12-09 19:52:50
-,1589986640587640834,19017675,Riley_Gaines_,Nigel_Farage,Government,2251339,2023-12-10 06:59:17,2023-12-07 07:27:36
-,1589986640587640834,1361540720251658241,Riley_Gaines_,sarahbeth345,Premium,78886,2023-12-10 06:59:17,2023-12-07 07:27:36
+,1589986640587640834,1525976077,Riley_Gaines_,AGAndrewBailey,Premium,273414,2023-12-10 06:59:17,2023-12-07 07:27:36
-,1137701,325925601,DavidSacks,KennethBaer,Premium,5134,2023-12-09 19:52:50,2023-12-06 05:38:44
-,1074480192,18181583,SenTedCruz,isabelmmatos,,1219,2023-12-08 14:44:59,2023-12-01 16:41:13
-,1074480192,24480203,SenTedCruz,abubenahem,,596,2023-12-08 14:44:59,2023-12-01 16:41:13
-,1074480192,30766187,SenTedCruz,TXtoAZ48,,121,2023-12-08 14:44:59,2023-12-01 16:41:13
+,1074480192,43775786,SenTedCruz,stoolpresidente,Premium,3671581,2023-12-08 14:44:59,2023-12-01 16:41:13
+,2352629311,4809154848,HawleyMO,AllisonMPecorin,,5983,2023-12-08 13:57:33,2023-12-01 17:24:09
+,2352629311,897263688306102272,HawleyMO,rajaryal07,Premium,2028,2023-12-08 13:57:33,2023-12-01 17:24:09
+,878247600096509952,1604139215406727170,RealCandaceO,CensoredMen,Premium,1100773,2023-12-08 11:20:57,2023-12-02 15:32:50
+,1201670995435646976,877985300466745344,laurenboebert,JosephJFlynn1,Premium,464562,2023-12-08 09:28:29,2023-12-02 13:44:34
+,1227799690579718144,1500129642,VivekGRamaswamy,MattWalshBlog,Premium,3630317,2023-12-08 09:13:22,2023-12-02 13:29:46
-,1326229737551912960,794652195484565504,libsoftiktok,correctthemedia,Premium,22998,2023-12-08 08:31:59,2023-12-02 12:48:02
-,1326229737551912960,1369746773355491328,libsoftiktok,ScotchAndRibeye,Premium,490,2023-12-08 08:31:59,2023-12-02 12:48:02
+,1326229737551912960,20558567,libsoftiktok,yaelbt,Premium,67783,2023-12-08 08:31:59,2023-12-02 12:48:02
+,1326229737551912960,106204123,libsoftiktok,JonHaidt,Premium,437139,2023-12-08 08:31:59,2023-12-02 12:48:02
+,1326229737551912960,109579534,libsoftiktok,EliseStefanik,Premium,989160,2023-12-08 08:31:59,2023-12-02 12:48:02
+,1326229737551912960,116835497,libsoftiktok,AGHamilton29,Premium,193617,2023-12-08 08:31:59,2023-12-02 12:48:02
+,1326229737551912960,877985300466745344,libsoftiktok,JosephJFlynn1,Premium,464562,2023-12-08 08:31:59,2023-12-02 12:48:02
+,1326229737551912960,913308968809672705,libsoftiktok,realannapaulina,Premium,804812,2023-12-08 08:31:59,2023-12-02 12:48:02
+,1326229737551912960,976569885009485824,libsoftiktok,VenturaReport,Premium,107282,2023-12-08 08:31:59,2023-12-02 12:48:02
+,1326229737551912960,1176026136117166080,libsoftiktok,rawsalerts,Premium,1206979,2023-12-08 08:31:59,2023-12-02 12:48:02
+,1326229737551912960,1297702236068253698,libsoftiktok,realmuckraker,Premium,105007,2023-12-08 08:31:59,2023-12-02 12:48:02
+,1326229737551912960,1342174584594960384,libsoftiktok,iamyesyouareno,Premium,445283,2023-12-08 08:31:59,2023-12-02 12:48:02
+,1326229737551912960,1492007194388279333,libsoftiktok,LibertyCappy,Premium,932431,2023-12-08 08:31:59,2023-12-02 12:48:02
+,1326229737551912960,1559905370595786754,libsoftiktok,BRRSD_,,617,2023-12-08 08:31:59,2023-12-02 12:48:02
+,1589986640587640834,43775786,Riley_Gaines_,stoolpresidente,Premium,3671581,2023-12-07 07:27:36,2023-12-04 20:05:56
+,1589986640587640834,56797505,Riley_Gaines_,jakeganus,Premium,17218,2023-12-07 07:27:36,2023-12-04 20:05:56
+,1589986640587640834,975200486,Riley_Gaines_,RepThomasMassie,Government,1269214,2023-12-07 07:27:36,2023-12-04 20:05:56
+,1589986640587640834,1133027429151387648,Riley_Gaines_,Sidewalk_Steve,Premium,16212,2023-12-07 07:27:36,2023-12-04 20:05:56
+,1589986640587640834,1361540720251658241,Riley_Gaines_,sarahbeth345,Premium,78886,2023-12-07 07:27:36,2023-12-04 20:05:56
+,592730371,2410068528,JackPosobiec,aubrey_huff,Premium,229670,2023-12-06 09:59:44,2023-12-01 16:13:34
+,337808606,28061932,RobertKennedyJr,WhitneyCummings,Premium,1500760,2023-12-06 08:57:20,2023-12-01 15:01:14
+,337808606,1281274039,RobertKennedyJr,MayorLevine,Premium,15752,2023-12-06 08:57:20,2023-12-01 15:01:14
+,1227799690579718144,3703127892,VivekGRamaswamy,NaefLuca,Premium,1511,2023-12-02 13:29:46,2023-11-28 04:04:46
+,1227799690579718144,765326003279237120,VivekGRamaswamy,ChrisMaidmentNH,Premium,7180,2023-12-02 13:29:46,2023-11-28 04:04:46
+,1227799690579718144,775104300452311041,VivekGRamaswamy,ada_lluch,Premium,281165,2023-12-02 13:29:46,2023-11-28 04:04:46
-,1326229737551912960,2410068528,libsoftiktok,aubrey_huff,Premium,229670,2023-12-02 12:48:02,2023-12-01 06:25:58
+,1326229737551912960,1174153996363345921,libsoftiktok,MrSantosNY,Premium,196493,2023-12-02 12:48:02,2023-12-01 06:25:58
+,1344356576786866176,45840174,RepMTG,KenPaxtonTX,Premium,448968,2023-12-02 12:36:21,2023-11-28 04:54:24
+,1344356576786866176,101852818,RepMTG,Eric_Schmitt,Government,199294,2023-12-02 12:36:21,2023-11-28 04:54:24
+,1344356576786866176,2474749586,RepMTG,shellenberger,Premium,1373062,2023-12-02 12:36:21,2023-11-28 04:54:24
+,1344356576786866176,813745126216441856,RepMTG,JennieSTaer,Premium,42580,2023-12-02 12:36:21,2023-11-28 04:54:24
+,1589986640587640834,27311044,Riley_Gaines_,DanaPerino,Premium,2519406,2023-12-02 09:45:37,2023-11-25 16:56:46
+,1589986640587640834,1475135674802184195,Riley_Gaines_,BillieRaeBrandt,Premium,28109,2023-12-02 09:45:37,2023-11-25 16:56:46
+,1589986640587640834,1641656192798806016,Riley_Gaines_,is_a_woman,,497,2023-12-02 09:45:37,2023-11-25 16:56:46
+,1589986640587640834,1676200429774950400,Riley_Gaines_,Fred3787467486,,4271,2023-12-02 09:45:37,2023-11-25 16:56:46
+,1589986640587640834,1706522715644198913,Riley_Gaines_,in_detransit,,3778,2023-12-02 09:45:37,2023-11-25 16:56:46
+,1074480192,66685550,SenTedCruz,bat211,,636,2023-12-01 16:41:13,2023-11-27 23:15:04
-,592730371,2410068528,JackPosobiec,aubrey_huff,Premium,229670,2023-12-01 16:13:34,2023-11-27 22:47:21
-,592730371,1178839081222115328,JackPosobiec,MysteryGrove,Premium,97559,2023-12-01 16:13:34,2023-11-27 22:47:21
+,337808606,1140995556694794240,RobertKennedyJr,EarnYourLeisure,,103467,2023-12-01 15:01:14,2023-11-27 21:42:27
+,26637348,16687344,TulsiGabbard,ishapiro,Premium,72057,2023-12-01 12:25:10,2023-11-27 19:18:59
+,26637348,39344374,TulsiGabbard,DonaldJTrumpJr,Premium,14730229,2023-12-01 12:25:10,2023-11-27 19:18:59
+,26637348,753533822784897024,TulsiGabbard,IncMonocle,Premium,24707,2023-12-01 12:25:10,2023-11-27 19:18:59
-,1326229737551912960,791399089,libsoftiktok,kprschools,,8597,2023-12-01 06:25:58,2023-11-29 07:39:20
-,1326229737551912960,2829929317,libsoftiktok,TeaneckHigh,,508,2023-12-01 06:25:58,2023-11-29 07:39:20
-,1326229737551912960,4183248796,libsoftiktok,realDennisLynch,Premium,39353,2023-12-01 06:25:58,2023-11-29 07:39:20
+,1326229737551912960,980516212059856901,libsoftiktok,EvaVlaar,Premium,1074240,2023-12-01 06:25:58,2023-11-29 07:39:20
