Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,50769180,1911884791911231489,IngrahamAngle,AAGDhillon,Government,41817,2025-08-01 22:00:31,2025-08-01 21:00:31
+,39384517,41694302,ICEgov,AliBradleyTV,Premium,82025,2025-08-01 21:00:29,2025-08-01 20:00:30
+,1945283230086709249,213451638,DaniCangianoDOD,MoshehNBC,,2665,2025-08-01 20:01:11,2025-08-01 19:01:17
+,1886776365673803776,156969952,SecRollins,USDANutrition,,119494,2025-08-01 20:00:56,2025-08-01 19:01:00
+,1542228578,2323710210,JDVance,RobertJenrick,Government,197444,2025-08-01 20:00:40,2025-08-01 19:00:42
+,592730371,857111778156793856,JackPosobiec,marissastreit,Premium,18246,2025-08-01 20:00:38,2025-08-01 19:00:39
+,58579942,1946631502550151168,mattgaetz,EmeraldCoastSTR,Premium,6,2025-08-01 20:00:32,2025-08-01 19:00:33
+,1924524488441430016,14389212,ATJackson47,robcrilly,Premium,32466,2025-08-01 19:01:16,2025-08-01 18:01:13
+,1500867239674843143,1186636182953836545,JeffClarkUS,Ayomitidipo,,2101,2025-08-01 19:00:51,2025-08-01 18:00:49
+,1542228578,1518709627927633920,JDVance,PeteHegseth,Government,1527862,2025-08-01 19:00:42,2025-08-01 18:00:41
-,44196397,3257593736,elonmusk,lxuechen,Premium,11931,2025-08-01 19:00:31,2025-08-01 18:00:31
+,5509762,1813545855028277248,SarahHuckabee,SteveWitkoff,Premium,58402,2025-08-01 19:00:24,2025-08-01 18:00:24
-,47253057,1659987684918435847,RogerJStoneJr,DonaldTNews,Premium,1231299,2025-08-01 18:00:31,2025-08-01 17:00:31
+,1924524488441430016,38487892,ATJackson47,ggitcho,Premium,7967,2025-08-01 17:01:13,2025-08-01 16:01:12
+,232901331,1950912616055861249,dbongino,NCTCKent,Government,14869,2025-08-01 17:00:37,2025-08-01 16:00:37
-,47253057,1949132851099697152,RogerJStoneJr,SAlixhxj91083,,4,2025-08-01 17:00:31,2025-08-01 16:00:31
+,1344356576786866176,1659722947114979329,RepMTG,AmericaShaman,Premium,158707,2025-08-01 16:00:48,2025-08-01 15:00:51
+,1625493998,1659722947114979329,KingsleyCortes,AmericaShaman,Premium,158707,2025-08-01 16:00:41,2025-08-01 15:00:44
+,622310854,1659722947114979329,PaulIngrassia,AmericaShaman,Premium,158707,2025-08-01 16:00:39,2025-08-01 15:00:42
+,114388293,1293547356634439680,KristiNoem,DanielNoboaOk,Government,627255,2025-08-01 16:00:34,2025-08-01 15:00:38
+,47253057,1659722947114979329,RogerJStoneJr,AmericaShaman,Premium,158707,2025-08-01 16:00:31,2025-08-01 15:00:35
+,23022687,367629553,tedcruz,jtafs00,,854,2025-08-01 16:00:28,2025-08-01 15:00:27
+,1924524488441430016,1894121144967430144,ATJackson47,DepPressSecDOD,Government,24752,2025-08-01 15:01:21,2025-08-01 14:01:17
-,39344374,1397193602330251265,DonaldJTrumpJr,marinasmigielsk,Premium,34949,2025-08-01 15:00:34,2025-08-01 14:00:30
+,1911884791911231489,1321990620697812993,AAGDhillon,andrealucasEEOC,Government,5405,2025-08-01 14:01:11,2025-08-01 13:01:05
+,1500867239674843143,1672052101399052294,JeffClarkUS,n9t8shsv48,,3311,2025-08-01 14:00:49,2025-08-01 13:00:45
+,1500867239674843143,1906704340032884736,JeffClarkUS,ANoland269135,,9,2025-08-01 14:00:49,2025-08-01 13:00:45
+,58579942,1945627399594377216,mattgaetz,JoelValdezDOD,Government,3953,2025-08-01 14:00:32,2025-08-01 13:00:31
+,65522706,1905731324352323584,Linda_McMahon,DrMakaryFDA,,4,2025-08-01 14:00:32,2025-08-01 13:00:31
+,39384517,297948413,ICEgov,TriciaOhio,Premium,21963,2025-08-01 14:00:30,2025-08-01 13:00:29
+,39384517,1910742306820378624,ICEgov,DAGToddBlanche,,797,2025-08-01 14:00:30,2025-08-01 13:00:29
-,701825647,1322693567765237761,SeanParnellUSA,EzraACohen,Premium,262441,2025-08-01 13:00:37,2025-08-01 12:00:38
+,65522706,77831320,Linda_McMahon,CodyC64,Premium,17430,2025-08-01 13:00:31,2025-08-01 12:00:32
+,65522706,105021248,Linda_McMahon,pennyguerrero,,1273,2025-08-01 13:00:31,2025-08-01 12:00:32
+,65522706,969494545,Linda_McMahon,SenDavidhaggan1,,449,2025-08-01 13:00:31,2025-08-01 12:00:32
+,65522706,1218203858104725511,Linda_McMahon,jgs_TX,Premium,3998,2025-08-01 13:00:31,2025-08-01 12:00:32
+,1877770071746977792,971158437571825665,JakeSchneider47,wmataGM,,24798,2025-08-01 12:00:49,2025-08-01 11:00:54
+,1500867239674843143,1585812404293746688,JeffClarkUS,rawatson702,,193,2025-08-01 12:00:46,2025-08-01 11:00:52
+,1500867239674843143,1590424753709502464,JeffClarkUS,Charles04702910,Premium,962,2025-08-01 12:00:46,2025-08-01 11:00:52
+,1344356576786866176,1098091506886471680,RepMTG,laralogan,Premium,1112070,2025-08-01 12:00:45,2025-08-01 11:00:51
+,50769180,14515734,IngrahamAngle,drdrew,Premium,2606919,2025-08-01 12:00:31,2025-08-01 11:00:31
+,50769180,355708717,IngrahamAngle,TripleH,Premium,8027229,2025-08-01 12:00:31,2025-08-01 11:00:31
-,1500867239674843143,1186636182953836545,JeffClarkUS,Ayomitidipo,,2101,2025-08-01 11:00:52,2025-08-01 10:00:49
+,109579534,4078812293,EliseStefanik,PLTRs_Palantir,Premium,11151,2025-08-01 11:00:34,2025-08-01 10:00:34
-,29495695,1809883717277786112,KLoeffler,_flowerss1,Premium,48603,2025-08-01 11:00:29,2025-08-01 10:00:29
+,1500867239674843143,826897377483116544,JeffClarkUS,TheresaBish1,Premium,1122,2025-08-01 10:00:49,2025-08-01 09:00:27
+,1500867239674843143,1343770450283945987,JeffClarkUS,briancremy,Premium,2732,2025-08-01 10:00:49,2025-08-01 09:00:27
+,1074480192,139680498,SenTedCruz,realistic_view,,11449,2025-08-01 09:00:18,2025-08-01 08:00:39
-,1344356576786866176,1659722947114979329,RepMTG,AmericaShaman,Premium,158707,2025-08-01 08:00:47,2025-08-01 07:00:48
-,1625493998,1659722947114979329,KingsleyCortes,AmericaShaman,Premium,158707,2025-08-01 08:00:40,2025-08-01 07:00:41
-,622310854,1659722947114979329,PaulIngrassia,AmericaShaman,Premium,158707,2025-08-01 08:00:38,2025-08-01 07:00:39
-,622310854,1730449770722783232,PaulIngrassia,giddeygroyper15,,0,2025-08-01 08:00:38,2025-08-01 07:00:39
-,47253057,1659722947114979329,RogerJStoneJr,AmericaShaman,Premium,158707,2025-08-01 08:00:31,2025-08-01 07:00:31
+,1344356576786866176,1659722947114979329,RepMTG,AmericaShaman,Premium,158707,2025-08-01 06:00:48,2025-08-01 05:00:46
+,1625493998,1659722947114979329,KingsleyCortes,AmericaShaman,Premium,158707,2025-08-01 06:00:41,2025-08-01 05:00:40
+,622310854,1659722947114979329,PaulIngrassia,AmericaShaman,Premium,158707,2025-08-01 06:00:39,2025-08-01 05:00:38
+,47253057,1659722947114979329,RogerJStoneJr,AmericaShaman,Premium,158707,2025-08-01 06:00:31,2025-08-01 05:00:30
-,826155076280545280,1145866561271554048,America1stWorks,nataliegwinters,Premium,605329,2025-08-01 05:00:43,2025-08-01 04:00:48
+,620571475,21619519,DanScavino,JoeNBC,Premium,2644373,2025-08-01 05:00:38,2025-08-01 04:00:42
+,1500867239674843143,948630346467340298,JeffClarkUS,TheBrettDarken,,2221,2025-08-01 04:00:51,2025-08-01 03:00:49
+,1500867239674843143,1769890019878326272,JeffClarkUS,michnscenic,Premium,425,2025-08-01 04:00:51,2025-08-01 03:00:49
+,622310854,1730449770722783232,PaulIngrassia,giddeygroyper15,,0,2025-08-01 04:00:43,2025-08-01 03:00:38
-,47253057,1556043853920100352,RogerJStoneJr,ThePsyopCop,,6549,2025-08-01 04:00:30,2025-08-01 03:00:31
+,47253057,1659987684918435847,RogerJStoneJr,DonaldTNews,Premium,1231299,2025-08-01 04:00:30,2025-08-01 03:00:31
+,39344374,1397193602330251265,DonaldJTrumpJr,marinasmigielsk,Premium,34949,2025-08-01 04:00:29,2025-08-01 03:00:30
+,1500867239674843143,1586000726630846466,JeffClarkUS,3xTrumper,Premium,4875,2025-08-01 03:00:49,2025-08-01 02:00:48
-,1344356576786866176,1659722947114979329,RepMTG,AmericaShaman,Premium,158707,2025-08-01 03:00:48,2025-08-01 02:00:47
-,1625493998,1659722947114979329,KingsleyCortes,AmericaShaman,Premium,158707,2025-08-01 03:00:41,2025-08-01 02:00:40
+,620571475,139550237,DanScavino,VDHanson,Premium,684806,2025-08-01 03:00:38,2025-08-01 02:00:38
-,622310854,1659722947114979329,PaulIngrassia,AmericaShaman,Premium,158707,2025-08-01 03:00:38,2025-08-01 02:00:38
-,47253057,1659722947114979329,RogerJStoneJr,AmericaShaman,Premium,158707,2025-08-01 03:00:31,2025-08-01 02:00:31
+,26637348,1355721251180961792,TulsiGabbard,GuntherEagleman,Premium,1358806,2025-08-01 03:00:29,2025-08-01 02:00:29
+,18004872,240454812,SusieWiles,GenFlynn,Premium,2032676,2025-08-01 03:00:26,2025-08-01 02:00:26
+,18004872,890254341877243904,SusieWiles,Daniel_PerezFL,Premium,9292,2025-08-01 03:00:26,2025-08-01 02:00:26
-,58579942,35932001,mattgaetz,PensacolaToDO,,2529,2025-08-01 02:00:32,2025-08-01 01:00:32
+,1911884791911231489,24471951,AAGDhillon,carolmswain,Premium,373260,2025-08-01 01:01:09,2025-08-01 00:01:08
+,1911884791911231489,2167177693,AAGDhillon,JewsFightBack,Premium,56499,2025-08-01 01:01:09,2025-08-01 00:01:08
+,1911884791911231489,1511045021562146817,AAGDhillon,gale_kc,Premium,8001,2025-08-01 01:01:09,2025-08-01 00:01:08
+,1911884791911231489,1694472931693244417,AAGDhillon,Lieutenant76S,,321,2025-08-01 01:01:09,2025-08-01 00:01:08
-,1500867239674843143,1276860627718373377,JeffClarkUS,QuedBri,Premium,27389,2025-08-01 01:00:48,2025-08-01 00:00:48
+,1500867239674843143,1819349033795653632,JeffClarkUS,PatriotWoman22,Premium,18274,2025-08-01 01:00:48,2025-08-01 00:00:48
+,1500867239674843143,1825446172062089216,JeffClarkUS,PatriotPlea,Premium,1529,2025-08-01 01:00:48,2025-08-01 00:00:48
+,1911884791911231489,4239551,AAGDhillon,amuse,Premium,588769,2025-08-01 00:01:08,2025-07-31 23:01:10
+,1911884791911231489,843904157081845762,AAGDhillon,USMarshalsHQ,Government,181934,2025-08-01 00:01:08,2025-07-31 23:01:10
+,1500867239674843143,1589440711899815936,JeffClarkUS,Nicoleblkwidow,Premium,6517,2025-08-01 00:00:48,2025-07-31 23:00:48
+,1500867239674843143,1699050351435878401,JeffClarkUS,a_calvert63868,Premium,1289,2025-08-01 00:00:48,2025-07-31 23:00:48
