Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,15874918,1886776365673803776,leezeldin,SecRollins,Government,111175,2025-03-13 07:22:47,2025-03-13 05:56:52
+,47253057,11134252,RogerJStoneJr,GOP,Premium,3493240,2025-03-13 05:23:34,2025-03-13 04:08:14
+,1886776365673803776,1329891389430243330,SecRollins,StephenM,Premium,1095400,2025-03-13 04:08:41,2025-03-12 21:05:36
+,1881453001656709120,44196397,AnnaKelly47,elonmusk,Premium,219652476,2025-03-13 04:08:37,2025-03-12 21:05:32
+,1881447582213550080,1894822897257943040,Scavino47,SLOTUS,Government,56777,2025-03-13 04:08:36,2025-03-12 21:05:31
+,1500867239674843143,1384713671369240576,JeffClarkUS,TheUnionHerald,Premium,170,2025-03-13 04:08:31,2025-03-12 21:05:27
+,1201670995435646976,1358152315505700867,laurenboebert,MattZimmerman26,Premium,13239,2025-03-13 04:08:29,2025-03-12 21:05:25
+,50769180,1882543731179495424,IngrahamAngle,epaleezeldin,Government,194700,2025-03-13 04:08:15,2025-03-12 21:05:11
-,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2025-03-13 04:08:14,2025-03-12 21:05:10
-,47253057,1099388530172674048,RogerJStoneJr,GordoCDA,Premium,5251,2025-03-13 04:08:14,2025-03-12 21:05:10
+,29495695,4638676103,KLoeffler,hampmurphy,,496,2025-03-13 04:08:12,2025-03-12 21:05:08
+,14171401,1329891389430243330,mayemusk,StephenM,Premium,1095400,2025-03-13 04:08:08,2025-03-12 21:05:04
+,14171401,1616897762142097408,mayemusk,RealTomHoman,Government,698015,2025-03-13 04:08:08,2025-03-12 21:05:04
+,880412538625810432,1680575895394721792,BillAckman,matthew_labosco,Premium,2289,2025-03-12 21:05:24,2025-03-12 18:58:27
+,1625493998,108637820,KingsleyCortes,SOCSOUTH,Premium,11930,2025-03-12 21:05:19,2025-03-12 18:58:22
-,66369181,3012465646,DeptofDefense,ArmyMedHistory,,1636,2025-03-12 21:05:12,2025-03-12 18:58:15
+,47253057,613542512,RogerJStoneJr,DrStevenJLawson,Premium,158109,2025-03-12 21:05:10,2025-03-12 19:47:05
+,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2025-03-12 21:05:10,2025-03-12 19:47:05
-,15874918,361577240,leezeldin,BFitzgeraldTU,,746,2025-03-12 21:05:05,2025-03-12 18:58:08
+,1377220027,917400037,InteriorMuseum,BIAOJS,,888,2025-03-12 18:58:22,2025-03-12 18:27:20
+,25101996,32913997,kimguilfoyle,AlexEpstein,Premium,213388,2025-03-12 18:58:10,2025-03-12 18:27:08
+,1344356576786866176,17629860,RepMTG,FBI,Government,3762807,2025-03-12 18:17:39,2025-03-12 17:54:16
+,1881524001412943872,1389913567671975937,MargoMartin47,cb_doge,Premium,1344910,2025-03-12 17:54:23,2025-03-12 16:08:36
+,88784440,65522706,SenMikeLee,Linda_McMahon,Premium,171902,2025-03-12 17:54:02,2025-03-12 16:06:34
-,23022687,187059363,tedcruz,StupidBoomers,,21310,2025-03-12 17:53:56,2025-03-12 16:06:28
+,14171401,3195591187,mayemusk,Gutfeldfox,Premium,1106404,2025-03-12 17:53:53,2025-03-12 16:06:25
+,1201670995435646976,61853389,laurenboebert,USDA,Government,1091055,2025-03-12 16:08:27,2025-03-12 15:50:50
+,1881454601041244161,1860407815925334016,HFields47,SecretaryLCD,Government,1035,2025-03-12 15:50:58,2025-03-12 15:03:33
+,1881451105454002176,1860407815925334016,RapidResponse47,SecretaryLCD,Government,1035,2025-03-12 15:50:57,2025-03-12 15:03:32
+,14171401,1879670389057474560,mayemusk,PressSec,Government,1040170,2025-03-12 15:50:28,2025-03-12 15:03:03
+,1881454601041244161,801313867276161024,HFields47,trrogerss,,760,2025-03-12 15:03:33,2025-03-12 14:12:15
+,1881453001656709120,4872820973,AnnaKelly47,AllisonSchuste,,2247,2025-03-12 15:03:32,2025-03-12 14:12:15
+,1881453001656709120,1096609999051255808,AnnaKelly47,kieghannangle,Premium,816,2025-03-12 15:03:32,2025-03-12 14:12:15
+,3002362660,2826965893,JusticeATR,USAO_VI,,1021,2025-03-12 15:03:20,2025-03-12 14:12:04
+,180815351,2826965893,DEAHQ,USAO_VI,,1021,2025-03-12 15:03:15,2025-03-12 14:11:59
+,73181712,2826965893,TheJusticeDept,USAO_VI,,1021,2025-03-12 15:03:11,2025-03-12 14:11:56
+,1881453001656709120,801313867276161024,AnnaKelly47,trrogerss,,760,2025-03-12 13:46:16,2025-03-12 13:12:40
+,1201670995435646976,1011640329647394816,laurenboebert,SecVetAffairs,Government,107410,2025-03-12 13:46:09,2025-03-12 13:12:33
+,1201670995435646976,1612483604071727104,laurenboebert,RepMarkAlford,Government,12927,2025-03-12 13:46:09,2025-03-12 13:12:33
+,1201670995435646976,1885325451050000386,laurenboebert,Dugger_Band,Premium,3049,2025-03-12 13:46:09,2025-03-12 13:12:33
-,3002362660,2826965893,JusticeATR,USAO_VI,,1021,2025-03-12 13:46:05,2025-03-12 13:12:28
-,180815351,2826965893,DEAHQ,USAO_VI,,1021,2025-03-12 13:45:59,2025-03-12 13:12:23
-,73181712,2826965893,TheJusticeDept,USAO_VI,,1021,2025-03-12 13:45:56,2025-03-12 13:12:19
+,1883691197832572928,240504013,statedeptspox,katierosemiller,Premium,57882,2025-03-12 13:12:43,2025-03-12 10:37:34
-,1500867239674843143,892470661,JeffClarkUS,ladylibation,Premium,2897,2025-03-12 13:12:35,2025-03-12 10:37:25
+,1863271160747610112,63150856,Kash_Patel,VoteMarsha,Government,100641,2025-03-12 10:37:27,2025-03-12 10:04:53
+,1863271160747610112,1883257372740591616,Kash_Patel,SecDef,Government,547764,2025-03-12 10:37:27,2025-03-12 10:04:53
+,47253057,1202630675725258754,RogerJStoneJr,captainnarc700,Premium,16555,2025-03-12 09:03:00,2025-03-12 08:09:56
-,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2025-03-12 07:01:40,2025-03-12 04:10:29
+,1887168335160184832,1882496976115404800,SecretaryTurner,EDSecMcMahon,Government,73797,2025-03-12 04:10:51,2025-03-11 20:26:25
+,1881524001412943872,14171401,MargoMartin47,mayemusk,Premium,1420608,2025-03-12 04:10:50,2025-03-11 20:26:23
+,1881447582213550080,1882496976115404800,Scavino47,EDSecMcMahon,Government,73797,2025-03-12 04:10:49,2025-03-11 20:26:23
+,1863271160747610112,6446742,Kash_Patel,ufc,Business,12997711,2025-03-12 04:10:47,2025-03-11 20:26:21
+,1539141562692665344,16638965,BrookeLRollins,calleymeans,Premium,279356,2025-03-12 04:10:45,2025-03-11 20:26:20
+,1201670995435646976,970644933378912256,laurenboebert,mclain_merriann,,616,2025-03-12 04:10:43,2025-03-11 20:26:18
+,880412538625810432,1882496976115404800,BillAckman,EDSecMcMahon,Government,73797,2025-03-12 04:10:42,2025-03-11 20:26:17
+,121147627,1884450028938207232,russvought,USGovFeed,Premium,63,2025-03-12 04:10:33,2025-03-11 20:26:10
+,166990746,1881524001412943872,MonicaCrowley,MargoMartin47,Government,168706,2025-03-12 04:10:33,2025-03-11 20:26:10
-,58579942,249415700,mattgaetz,countingbenjis,,593,2025-03-12 04:10:31,2025-03-11 20:26:07
+,58579942,252784077,mattgaetz,MichelleYErtel,Premium,1820,2025-03-12 04:10:31,2025-03-11 20:26:07
+,47253057,252784077,RogerJStoneJr,MichelleYErtel,Premium,1820,2025-03-12 04:10:29,2025-03-11 21:05:58
+,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2025-03-12 04:10:29,2025-03-11 21:05:58
+,47253057,1659987684918435847,RogerJStoneJr,DonaldTNews,Premium,1231299,2025-03-12 04:10:29,2025-03-11 21:05:58
+,1625493998,566744765,KingsleyCortes,ShelbyTalcott,Premium,76645,2025-03-11 20:26:13,2025-03-11 19:46:54
+,1881447582213550080,10126672,Scavino47,USMC,Government,1705992,2025-03-11 19:47:04,2025-03-11 17:24:49
+,1881447582213550080,15113565,Scavino47,USCG,Government,663003,2025-03-11 19:47:04,2025-03-11 17:24:49
+,1881447582213550080,16613128,Scavino47,CBP,Government,479677,2025-03-11 19:47:04,2025-03-11 17:24:49
+,1881447582213550080,17717287,Scavino47,US_EUCOM,Government,233202,2025-03-11 19:47:04,2025-03-11 17:24:49
+,1881447582213550080,19611483,Scavino47,usairforce,Government,1637252,2025-03-11 19:47:04,2025-03-11 17:24:49
+,1881447582213550080,20600214,Scavino47,NationalGuard,Government,160167,2025-03-11 19:47:04,2025-03-11 17:24:49
+,1881447582213550080,26572460,Scavino47,SpaceForceDoD,Government,654264,2025-03-11 19:47:04,2025-03-11 17:24:49
+,1881447582213550080,54885400,Scavino47,USNavy,Government,1780858,2025-03-11 19:47:04,2025-03-11 17:24:49
+,1881447582213550080,81155662,Scavino47,US_STRATCOM,Government,243847,2025-03-11 19:47:04,2025-03-11 17:24:49
+,1881447582213550080,102455692,Scavino47,ArlingtonNatl,,69110,2025-03-11 19:47:04,2025-03-11 17:24:49
+,1881447582213550080,1130893345075716096,Scavino47,US_CYBERCOM,Government,134708,2025-03-11 19:47:04,2025-03-11 17:24:49
+,1344356576786866176,1061762696,RepMTG,JamesBlairUSA,Premium,59564,2025-03-11 19:47:00,2025-03-11 17:24:45
-,65522706,17971747,Linda_McMahon,DanJoseph365,,45997,2025-03-11 19:46:49,2025-03-11 17:24:35
-,66369181,1288856741145436160,DeptofDefense,,,,2025-03-11 19:46:49,2025-03-11 17:24:35
-,47253057,14989516,RogerJStoneJr,bdomenech,Premium,245483,2025-03-11 19:46:47,2025-03-11 17:24:34
-,18166778,447885810,Jim_Jordan,up_andComer,,407,2025-03-11 19:46:23,2025-03-11 17:24:31
+,109579534,1897449624467857411,EliseStefanik,ArgamaniNoa,Premium,16335,2025-03-11 17:24:37,2025-03-11 16:17:04
+,58579942,1107421968578433024,mattgaetz,mataneven,Premium,238816,2025-03-11 17:24:35,2025-03-11 16:17:02
+,58579942,1602864959070900224,mattgaetz,RichAStern,Premium,7257,2025-03-11 17:24:35,2025-03-11 16:17:02
+,58579942,1882543731179495424,mattgaetz,epaleezeldin,Government,194700,2025-03-11 17:24:35,2025-03-11 16:17:02
-,1881451105454002176,39384517,RapidResponse47,ICEgov,Government,843515,2025-03-11 16:17:19,2025-03-11 15:01:25
-,1881451105454002176,66369181,RapidResponse47,DeptofDefense,Government,6653411,2025-03-11 16:17:19,2025-03-11 15:01:25
-,1881451105454002176,73181712,RapidResponse47,TheJusticeDept,Government,2159303,2025-03-11 16:17:19,2025-03-11 15:01:25
-,1881451105454002176,814367737342328833,RapidResponse47,SecArmy,Government,124543,2025-03-11 16:17:19,2025-03-11 15:01:25
+,826155076280545280,1856751787644260354,America1stWorks,DOGE,Government,4725834,2025-03-11 16:17:11,2025-03-11 15:01:18
-,58579942,252784077,mattgaetz,MichelleYErtel,Premium,1820,2025-03-11 16:17:02,2025-03-11 15:01:10
-,47253057,252784077,RogerJStoneJr,MichelleYErtel,Premium,1820,2025-03-11 16:17:01,2025-03-11 15:01:09
+,592730371,1010901148008681478,JackPosobiec,default_friend,Premium,50445,2025-03-11 15:01:14,2025-03-11 12:48:18
-,232901331,1616878609897230336,dbongino,GuitarAnon17,,4827,2025-03-11 15:01:13,2025-03-11 12:48:17
+,90480218,1339032784417947648,RichardGrenell,darren_stallcup,Premium,45782,2025-03-11 15:01:11,2025-03-11 12:48:15
-,47253057,1552260066492940288,RogerJStoneJr,TruthGypsy13,Premium,2840,2025-03-11 15:01:09,2025-03-11 12:48:13
-,47253057,1604620153022455808,RogerJStoneJr,Cumala_Sux1,Premium,17866,2025-03-11 12:48:13,2025-03-11 09:58:37
+,47253057,1552260066492940288,RogerJStoneJr,TruthGypsy13,Premium,2840,2025-03-11 09:58:37,2025-03-11 06:45:27
-,620571475,29658469,DanScavino,MillerStream,Premium,126390,2025-03-11 05:46:14,2025-03-11 04:43:19
+,1879651867288018944,1879670389057474560,FLOTUS,PressSec,Government,1040170,2025-03-11 04:43:30,2025-03-10 20:22:57
+,1879651867288018944,1881447582213550080,FLOTUS,Scavino47,Government,248437,2025-03-11 04:43:30,2025-03-10 20:22:57
+,1879651867288018944,1881449011368095744,FLOTUS,StevenCheung47,Government,80174,2025-03-11 04:43:30,2025-03-10 20:22:57
+,1879651867288018944,1881456627708280832,FLOTUS,StephenMiller47,Government,20210,2025-03-11 04:43:30,2025-03-10 20:22:57
+,1879651867288018944,1894822897257943040,FLOTUS,SLOTUS,Government,56777,2025-03-11 04:43:30,2025-03-10 20:22:57
+,826065164504006657,567562934,mtgreenee,SteaknShake,Premium,399512,2025-03-11 04:43:24,2025-03-10 20:22:51
+,826155076280545280,4833263702,America1stWorks,LChavezDeRemer,,22726,2025-03-11 04:43:24,2025-03-10 20:22:51
-,844732519966801921,389778359,karolineleavitt,MarkEglinton,Premium,20711,2025-03-11 04:43:24,2025-03-10 20:22:52
-,1625493998,389778359,KingsleyCortes,MarkEglinton,Premium,20711,2025-03-11 04:43:21,2025-03-10 20:22:48
+,1625493998,1881454038539018240,KingsleyCortes,KushDesai47,Government,1737,2025-03-11 04:43:21,2025-03-10 20:22:48
-,592730371,1010901148008681478,JackPosobiec,default_friend,Premium,50445,2025-03-11 04:43:19,2025-03-10 20:22:47
-,166990746,389778359,MonicaCrowley,MarkEglinton,Premium,20711,2025-03-11 04:43:18,2025-03-10 20:22:45
+,166990746,1894822897257943040,MonicaCrowley,SLOTUS,Government,56777,2025-03-11 04:43:18,2025-03-10 20:22:45
+,216881337,1719029058002968576,RandPaul,RubinReportShow,Premium,27542,2025-03-11 04:43:18,2025-03-10 20:22:46
-,47253057,360728030,RogerJStoneJr,Vizekonig,,271,2025-03-11 04:43:15,2025-03-10 20:22:42
-,47253057,1630444920342212609,RogerJStoneJr,elon_daily9,Premium,2223,2025-03-11 04:43:15,2025-03-10 20:22:42
+,26637348,1894822897257943040,TulsiGabbard,SLOTUS,Government,56777,2025-03-11 04:43:13,2025-03-10 20:22:41
+,15506669,1206706835429953536,JeffBezos,cheafofstaff,,28175,2025-03-11 04:43:11,2025-03-10 20:22:38
+,1201670995435646976,15134240,laurenboebert,NIH,Government,1718363,2025-03-11 01:12:43,2025-03-10 20:22:53
-,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2025-03-10 22:49:16,2025-03-10 20:22:55
+,1887168335160184832,1894822897257943040,SecretaryTurner,SLOTUS,Government,56777,2025-03-10 20:23:00,2025-03-10 19:08:58
+,1889464666885382144,1813545855028277248,DNIGabbard,SteveWitkoff,Premium,58402,2025-03-10 20:23:00,2025-03-10 19:08:58
+,1889464666885382144,1894822897257943040,DNIGabbard,SLOTUS,Government,56777,2025-03-10 20:23:00,2025-03-10 19:08:58
+,1879670389057474560,991675273610514432,PressSec,aboehler,Premium,33180,2025-03-10 20:22:57,2025-03-10 19:08:55
+,844732519966801921,389778359,karolineleavitt,MarkEglinton,Premium,20711,2025-03-10 20:22:52,2025-03-10 19:08:50
+,1625493998,389778359,KingsleyCortes,MarkEglinton,Premium,20711,2025-03-10 20:22:48,2025-03-10 19:08:47
+,166990746,389778359,MonicaCrowley,MarkEglinton,Premium,20711,2025-03-10 20:22:45,2025-03-10 19:08:44
+,14171401,56413858,mayemusk,FoxBusiness,Premium,890091,2025-03-10 20:22:38,2025-03-10 19:08:37
+,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2025-03-10 20:00:30,2025-03-10 19:08:53
+,1881451105454002176,1894822897257943040,RapidResponse47,SLOTUS,Government,56777,2025-03-10 19:08:56,2025-03-10 15:04:18
+,1879644163769335808,1894822897257943040,WhiteHouse,SLOTUS,Government,56777,2025-03-10 19:08:55,2025-03-10 15:04:16
+,1879652428490149888,1894822897257943040,VP,SLOTUS,Government,56777,2025-03-10 19:08:55,2025-03-10 15:04:17
+,1625493998,1894822897257943040,KingsleyCortes,SLOTUS,Government,56777,2025-03-10 19:08:47,2025-03-10 15:04:08
-,1074480192,96063461,SenTedCruz,snoopuhh,,784,2025-03-10 19:08:46,2025-03-10 15:04:07
+,58579942,325111978,mattgaetz,TiffanyFong_,Premium,332947,2025-03-10 19:08:42,2025-03-10 15:04:01
-,47253057,850171939419238402,RogerJStoneJr,mindtrixjedi,,842,2025-03-10 19:08:41,2025-03-10 15:04:00
+,47253057,91580703,RogerJStoneJr,timparlatore,Premium,12430,2025-03-10 19:08:41,2025-03-10 15:04:00
+,29495695,2388040357,KLoeffler,CarloniBrittany,,2012,2025-03-10 19:08:40,2025-03-10 15:03:58
+,1074480192,1405349869,SenTedCruz,compqueenmg,,57,2025-03-10 13:27:29,2025-03-10 04:40:31
-,432895323,27361199,LindseyGrahamSC,ashley4031,,281,2025-03-10 13:27:28,2025-03-10 04:40:29
+,232901331,1249148165112160257,dbongino,EYakoby,Premium,96306,2025-03-10 13:27:27,2025-03-10 04:40:29
+,93755660,1863271160747610112,PamBondi,Kash_Patel,Government,1418763,2025-03-10 13:27:25,2025-03-10 04:40:27
-,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2025-03-10 13:27:22,2025-03-10 04:40:24
-,47253057,1862579154706636800,RogerJStoneJr,ScorpioGwen1967,,136,2025-03-10 13:27:22,2025-03-10 04:40:24
-,47253057,1885353378449911809,RogerJStoneJr,Born10521,,75,2025-03-10 13:27:22,2025-03-10 04:40:24
+,47253057,314057401,RogerJStoneJr,jcp1983jcp,,451,2025-03-10 13:27:22,2025-03-10 04:40:24
+,47253057,1482189638806630402,RogerJStoneJr,georgecurator,Premium,218,2025-03-10 13:27:22,2025-03-10 04:40:24
+,47253057,1519126440159105026,RogerJStoneJr,Murphyms73,Premium,245,2025-03-10 13:27:22,2025-03-10 04:40:24
+,47253057,1793105234069159937,RogerJStoneJr,veritasalerts,Premium,2248,2025-03-10 13:27:22,2025-03-10 04:40:24
+,1881447582213550080,19667766,Scavino47,Southcom,Government,265035,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,24112747,Scavino47,INDOPACOM,Government,379956,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,25159286,Scavino47,CENTCOM,Government,800228,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,28468549,Scavino47,USPacificFleet,Government,338887,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,31310158,Scavino47,USNationalGuard,Government,716827,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,73181712,Scavino47,TheJusticeDept,Government,2159303,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,90480218,Scavino47,RichardGrenell,Premium,1778291,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,232901331,Scavino47,dbongino,Premium,6756474,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,234498907,Scavino47,ArtinEmbassies,Government,4447,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,292342774,Scavino47,USFleetForces,Government,161136,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,393562221,Scavino47,USDOT,Government,277967,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,1018222248,Scavino47,USSOCOM,Government,151869,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,1856751787644260354,Scavino47,DOGE,Government,4725834,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,1877770071746977792,Scavino47,JakeSchneider47,Government,7801,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,1881454601041244161,Scavino47,HFields47,Government,28094,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,1881455270347546624,Scavino47,JamesBlair47,Government,6762,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,1882110939022970880,Scavino47,BrianHughes47,Government,5691,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,1889473613881024513,Scavino47,DNIspox,Government,9366,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1881447582213550080,1893005720548712449,Scavino47,WHOMB,Government,3976,2025-03-10 04:40:41,2025-03-09 18:55:05
+,1863271160747610112,17764377,Kash_Patel,MMAFighting,Business,1551924,2025-03-10 04:40:40,2025-03-09 18:55:03
+,1863271160747610112,430422376,Kash_Patel,HelpBobLevinson,Premium,3578,2025-03-10 04:40:40,2025-03-09 18:55:03
+,1539141562692665344,1889069367394193408,BrookeLRollins,SBA_Kelly,Government,92998,2025-03-10 04:40:39,2025-03-09 18:55:02
+,1326229737551912960,1817441695396773888,libsoftiktok,SchoolPrEDatOrs,Premium,5437,2025-03-10 04:40:37,2025-03-09 18:55:00
+,844732519966801921,2278493905,karolineleavitt,G_Slattery,Premium,3613,2025-03-10 04:40:35,2025-03-09 18:54:58
+,818948638890217473,1891546696028413952,FmrRepMattGaetz,pfigueiredo08,Premium,135136,2025-03-10 04:40:34,2025-03-09 18:54:57
+,1625493998,1244695854935654400,KingsleyCortes,DoD_USD_PR,Government,2912,2025-03-10 04:40:32,2025-03-09 18:54:55
+,1625493998,1374836717337841670,KingsleyCortes,midwesterneur,,12404,2025-03-10 04:40:32,2025-03-09 18:54:55
+,620571475,234498907,DanScavino,ArtinEmbassies,Government,4447,2025-03-10 04:40:30,2025-03-09 18:54:53
+,121147627,1374836717337841670,russvought,midwesterneur,,12404,2025-03-10 04:40:28,2025-03-09 18:54:51
-,166990746,66857272,MonicaCrowley,kenduffynews,,4223,2025-03-10 04:40:28,2025-03-09 18:54:51
+,166990746,2394835712,MonicaCrowley,SholdonDaniels,Premium,54087,2025-03-10 04:40:28,2025-03-09 18:54:51
+,90480218,1803621664837738505,RichardGrenell,frandalorian,Premium,10712,2025-03-10 04:40:27,2025-03-09 18:54:49
+,93755660,1666444182330769409,PamBondi,paytonmcnabb_,Premium,38050,2025-03-10 04:40:27,2025-03-09 18:54:49
-,47253057,1202630675725258754,RogerJStoneJr,captainnarc700,Premium,16555,2025-03-10 04:40:24,2025-03-09 19:44:43
+,47253057,15745368,RogerJStoneJr,marcorubio,Government,4775621,2025-03-10 04:40:24,2025-03-09 19:44:43
+,47253057,22275683,RogerJStoneJr,timanstine,Premium,360,2025-03-10 04:40:24,2025-03-09 19:44:43
+,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2025-03-10 04:40:24,2025-03-09 19:44:43
+,47253057,1039216164864516096,RogerJStoneJr,USAelectricguy,,203,2025-03-10 04:40:24,2025-03-09 19:44:43
+,47253057,1295578593834291200,RogerJStoneJr,WillieDMack1,Premium,38466,2025-03-10 04:40:24,2025-03-09 19:44:43
+,47253057,1529590903341318144,RogerJStoneJr,DemarcoCapone,,2595,2025-03-10 04:40:24,2025-03-09 19:44:43
+,47253057,1771322692857475072,RogerJStoneJr,Patriotsfnm,,437,2025-03-10 04:40:24,2025-03-09 19:44:43
+,47253057,1798125623711293440,RogerJStoneJr,MrsBeard01,,365,2025-03-10 04:40:24,2025-03-09 19:44:43
+,47253057,1847652521348911106,RogerJStoneJr,MistyMayFreedom,,412,2025-03-10 04:40:24,2025-03-09 19:44:43
+,26637348,15912890,TulsiGabbard,Ayaan,Premium,557464,2025-03-10 04:40:22,2025-03-09 20:14:01
+,26637348,2332354080,TulsiGabbard,SandraSmithFox,Premium,291199,2025-03-10 04:40:22,2025-03-09 20:14:01
+,26637348,1813437033680969728,TulsiGabbard,DanBurmawy,Premium,23585,2025-03-10 04:40:22,2025-03-09 20:14:01
-,29495695,4638676103,KLoeffler,hampmurphy,,496,2025-03-10 04:40:22,2025-03-09 18:54:45
-,47253057,1703772100555608064,RogerJStoneJr,SKatzchen781426,,125,2025-03-09 19:44:43,2025-03-09 18:54:47
+,1326229737551912960,1883283813276770304,libsoftiktok,Sec_Noem,Government,545074,2025-03-09 18:55:00,2025-03-09 15:02:15
+,818948638890217473,982741076975878144,FmrRepMattGaetz,d_Vick12,Premium,8133,2025-03-09 18:54:57,2025-03-09 15:02:12
+,818948638890217473,1420888428795809794,FmrRepMattGaetz,15poundstogo,Premium,40347,2025-03-09 18:54:57,2025-03-09 15:02:12
-,1542228578,558987567,JDVance,johngraves9,,3188,2025-03-09 18:54:54,2025-03-09 15:29:28
+,232901331,1420888428795809794,dbongino,15poundstogo,Premium,40347,2025-03-09 18:54:52,2025-03-09 15:02:07
+,232901331,1883691197832572928,dbongino,statedeptspox,Government,144412,2025-03-09 18:54:52,2025-03-09 15:02:07
+,47253057,1420888428795809794,RogerJStoneJr,15poundstogo,Premium,40347,2025-03-09 18:54:47,2025-03-09 15:02:03
+,26637348,830219401995677696,TulsiGabbard,TomaszFroelich,Government,42881,2025-03-09 18:54:45,2025-03-09 15:02:01
+,25101996,1420888428795809794,kimguilfoyle,15poundstogo,Premium,40347,2025-03-09 18:54:44,2025-03-09 15:02:00
+,1863271160747610112,1066878775873495042,Kash_Patel,AnkalaevM,,32188,2025-03-09 15:02:18,2025-03-09 06:52:17
+,1616897762142097408,1326229737551912960,RealTomHoman,libsoftiktok,Premium,4352888,2025-03-09 15:02:17,2025-03-09 06:52:16
-,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2025-03-09 06:52:00,2025-03-09 05:51:31
-,818948638890217473,1420888428795809794,FmrRepMattGaetz,15poundstogo,Premium,40347,2025-03-09 05:51:41,2025-03-09 04:11:29
-,232901331,1420888428795809794,dbongino,15poundstogo,Premium,40347,2025-03-09 05:51:37,2025-03-09 04:11:24
-,47253057,1420888428795809794,RogerJStoneJr,15poundstogo,Premium,40347,2025-03-09 05:51:31,2025-03-09 04:11:19
+,47253057,68712576,RogerJStoneJr,CarlosBolsonaro,Premium,3927211,2025-03-09 05:51:31,2025-03-09 04:11:19
-,25101996,1420888428795809794,kimguilfoyle,15poundstogo,Premium,40347,2025-03-09 05:51:29,2025-03-09 04:11:17
+,1881447582213550080,1883691197832572928,Scavino47,statedeptspox,Government,144412,2025-03-09 04:11:37,2025-03-08 20:13:11
+,1518709627927633920,4889539601,PeteHegseth,infantrydort,Premium,11081,2025-03-09 04:11:34,2025-03-08 20:13:07
+,1227799690579718144,101852818,VivekGRamaswamy,Eric_Schmitt,Government,199294,2025-03-09 04:11:32,2025-03-08 20:13:06
+,620571475,1279551125264445448,DanScavino,rookisaacman,Premium,311385,2025-03-09 04:11:26,2025-03-08 20:12:59
+,121147627,3496929734,russvought,bradleyajaye,Premium,4600,2025-03-09 04:11:23,2025-03-08 20:12:57
+,121147627,1237734096312455170,russvought,CharyssaParent,Premium,4990,2025-03-09 04:11:23,2025-03-08 20:12:57
+,121147627,1886875846473879552,russvought,SecKennedy,Government,887738,2025-03-09 04:11:23,2025-03-08 20:12:57
+,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2025-03-09 04:11:19,2025-03-08 21:43:09
+,47253057,3236273852,RogerJStoneJr,MannyXUSA,Premium,683,2025-03-09 04:11:19,2025-03-08 21:43:09
+,26637348,1367531,TulsiGabbard,FoxNews,Premium,25893973,2025-03-09 04:11:17,2025-03-08 22:12:37
+,26637348,38495835,TulsiGabbard,marklevinshow,Premium,4757936,2025-03-09 04:11:17,2025-03-08 22:12:37
-,5509762,21146712,SarahHuckabee,Marci_Manley,,2747,2025-03-09 04:11:13,2025-03-08 20:12:46
+,5509762,168714287,SarahHuckabee,buttkicker7,,218263,2025-03-09 04:11:13,2025-03-08 20:12:46
+,109579534,3107509399,EliseStefanik,canarymission,Business,73624,2025-03-08 20:12:56,2025-03-08 16:56:34
+,93755660,50769180,PamBondi,IngrahamAngle,Premium,5201893,2025-03-08 16:49:50,2025-03-08 15:54:52
+,1137701,2914515430,DavidSacks,GOPMajorityWhip,Government,114728,2025-03-08 16:49:39,2025-03-08 15:54:41
