Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,216881337,286503985,RandPaul,SeanMoran3,Premium,3018,2024-06-25 00:19:46,2024-06-21 17:09:34
-,592730371,1178839081222115328,JackPosobiec,MysteryGrove,Premium,97559,2024-06-24 22:44:10,2024-06-24 00:35:25
+,1542228578,769034760,JDVance,MatthewSitman,,31355,2024-06-24 21:59:32,2024-06-23 23:51:39
+,1326229737551912960,116579971,libsoftiktok,GadSaad,Premium,1137435,2024-06-24 16:09:36,2024-06-23 18:07:06
+,1326229737551912960,844732519966801921,libsoftiktok,karolineleavitt,Government,833962,2024-06-24 16:09:36,2024-06-23 18:07:06
-,1344356576786866176,1709226910038020096,RepMTG,AlexJonesMW3,Premium,99664,2024-06-24 15:56:40,2024-06-23 17:54:13
+,1344356576786866176,844732519966801921,RepMTG,karolineleavitt,Government,833962,2024-06-24 15:56:40,2024-06-23 17:54:13
+,1344356576786866176,1355721251180961792,RepMTG,GuntherEagleman,Premium,1358806,2024-06-24 15:56:40,2024-06-23 17:54:13
-,1137701,241858589,DavidSacks,damirbecirovic,Premium,6619,2024-06-24 10:06:46,2024-06-23 09:29:38
+,1137701,15455253,DavidSacks,nedryun,Premium,307558,2024-06-24 10:06:46,2024-06-23 09:29:38
+,592730371,1061762696,JackPosobiec,JamesBlairUSA,Premium,59564,2024-06-24 00:35:25,2024-06-21 18:44:40
+,592730371,1178839081222115328,JackPosobiec,MysteryGrove,Premium,97559,2024-06-24 00:35:25,2024-06-21 18:44:40
-,1542228578,769034760,JDVance,MatthewSitman,,31355,2024-06-23 23:51:39,2024-06-21 19:28:05
+,878247600096509952,1679537587256451090,RealCandaceO,wars4gays,,375,2024-06-23 21:01:14,2024-06-21 22:22:57
+,1201670995435646976,1686901686185721857,laurenboebert,TrumpDailyPosts,Premium,1744742,2024-06-23 19:02:20,2024-06-22 00:12:34
+,1344356576786866176,1610230835289923584,RepMTG,RepLuna,Government,347616,2024-06-23 17:54:13,2024-06-22 01:20:35
+,26637348,356929299,TulsiGabbard,FaithandFreedom,Premium,17851,2024-06-23 10:32:07,2024-06-21 12:55:13
+,1137701,896141,DavidSacks,billbarX,Premium,55312,2024-06-23 09:29:38,2024-06-21 11:52:47
+,1137701,214677606,DavidSacks,margomartin,Premium,220357,2024-06-23 09:29:38,2024-06-21 11:52:47
+,1589986640587640834,1486809015615209474,Riley_Gaines_,HungCao_VA,Premium,207017,2024-06-22 10:18:57,2024-06-18 23:54:07
+,1326229737551912960,1724072024430047232,libsoftiktok,ImmigrantCrimes,Premium,32705,2024-06-22 01:07:36,2024-06-18 20:43:20
+,1201670995435646976,1785773010529497088,laurenboebert,VFAFWarroom,Business,18182,2024-06-22 00:12:34,2024-06-18 19:23:05
+,592730371,1022450358038274048,JackPosobiec,michellebackus_,Premium,28486,2024-06-21 18:44:40,2024-06-20 13:37:03
+,216881337,1947265657,RandPaul,FloorCharts,,10774,2024-06-21 17:09:34,2024-06-20 12:00:20
+,216881337,1693752756790857729,RandPaul,smiddendorp22,Premium,1968,2024-06-20 12:00:20,2024-06-19 11:22:56
+,26637348,287093640,TulsiGabbard,thecorygoat,Premium,6357,2024-06-20 06:21:16,2024-06-19 09:32:14
+,592730371,1596176338817163264,JackPosobiec,scksgrypr,Premium,43783,2024-06-19 12:56:27,2024-06-18 13:33:32
+,1589986640587640834,22186148,Riley_Gaines_,AGToddRokita,Government,15638,2024-06-18 23:54:07,2024-06-11 15:34:02
+,1589986640587640834,221491612,Riley_Gaines_,AGLizMurrill,Government,40087,2024-06-18 23:54:07,2024-06-11 15:34:02
+,1589986640587640834,321954654,Riley_Gaines_,kylenabecker,Premium,668640,2024-06-18 23:54:07,2024-06-11 15:34:02
+,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2024-06-18 23:54:07,2024-06-11 15:34:02
+,1589986640587640834,1542228578,Riley_Gaines_,JDVance,Government,4044030,2024-06-18 23:54:07,2024-06-11 15:34:02
+,1589986640587640834,765787816345366528,Riley_Gaines_,GoSydGo,Premium,169991,2024-06-18 23:54:07,2024-06-11 15:34:02
+,1589986640587640834,1227799690579718144,Riley_Gaines_,VivekGRamaswamy,Premium,3672714,2024-06-18 23:54:07,2024-06-11 15:34:02
+,1589986640587640834,1742962403887788032,Riley_Gaines_,LAGovJeffLandry,Government,17809,2024-06-18 23:54:07,2024-06-11 15:34:02
+,1344356576786866176,16523905,RepMTG,robbystarbuck,Premium,796909,2024-06-18 20:56:22,2024-06-08 18:10:04
+,1344356576786866176,27934053,RepMTG,aishahhasnie,Premium,80082,2024-06-18 20:56:22,2024-06-08 18:10:04
+,1344356576786866176,792096589191852033,RepMTG,themarketswork,Premium,249567,2024-06-18 20:56:22,2024-06-08 18:10:04
+,1344356576786866176,850507814023942144,RepMTG,GeorgePapa19,Premium,1251452,2024-06-18 20:56:22,2024-06-08 18:10:04
+,1344356576786866176,1387366965703061506,RepMTG,America1stLegal,Business,344710,2024-06-18 20:56:22,2024-06-08 18:10:04
-,1326229737551912960,1559905370595786754,libsoftiktok,BRRSD_,,617,2024-06-18 20:43:20,2024-06-08 18:22:28
+,1326229737551912960,20076659,libsoftiktok,theMRC,Business,278929,2024-06-18 20:43:20,2024-06-08 18:22:28
+,1326229737551912960,1446432654,libsoftiktok,KevinRobertsTX,Premium,88577,2024-06-18 20:43:20,2024-06-08 18:22:28
+,1326229737551912960,877985300466745344,libsoftiktok,JosephJFlynn1,Premium,464562,2024-06-18 20:43:20,2024-06-08 18:22:28
+,1326229737551912960,1030214230136377344,libsoftiktok,wearelosd,,1294,2024-06-18 20:43:20,2024-06-08 18:22:28
+,1326229737551912960,1426657716571971590,libsoftiktok,XVanFleet,Premium,172254,2024-06-18 20:43:20,2024-06-08 18:22:28
+,1227799690579718144,217749896,VivekGRamaswamy,MLP_officiel,Government,3088325,2024-06-18 19:38:59,2024-06-09 04:27:32
-,1201670995435646976,3992810052,laurenboebert,Harsh_Ohio,,1381,2024-06-18 19:23:05,2024-06-09 04:41:38
+,1201670995435646976,877985300466745344,laurenboebert,JosephJFlynn1,Premium,464562,2024-06-18 19:23:05,2024-06-09 04:41:38
+,1201670995435646976,1514775472407662607,laurenboebert,Mr_Chuck_Hand,Premium,11730,2024-06-18 19:23:05,2024-06-09 04:41:38
+,827279765287559171,718187712,SpeakerJohnson,FrancisBrennan,Premium,27814,2024-06-18 16:50:52,2024-06-09 09:55:14
-,1542228578,3992810052,JDVance,Harsh_Ohio,,1381,2024-06-18 14:15:50,2024-06-10 02:11:55
-,1074480192,154364117,SenTedCruz,MikeHansen4SM,,148,2024-06-18 14:01:00,2024-06-10 01:56:26
-,1074480192,1247950627,SenTedCruz,Latina_Morena0,,6221,2024-06-18 14:01:00,2024-06-10 01:56:26
+,1074480192,24480203,SenTedCruz,abubenahem,,596,2024-06-18 14:01:00,2024-06-10 01:56:26
+,1074480192,792854598,SenTedCruz,FernandoAQuezad,Premium,8323,2024-06-18 14:01:00,2024-06-10 01:56:26
-,592730371,1524941384851005459,JackPosobiec,McDonaghTech,Premium,2930,2024-06-18 13:33:32,2024-06-10 01:11:38
+,592730371,143134601,JackPosobiec,shaunmmaguire,Premium,230965,2024-06-18 13:33:32,2024-06-10 01:11:38
+,592730371,877985300466745344,JackPosobiec,JosephJFlynn1,Premium,464562,2024-06-18 13:33:32,2024-06-10 01:11:38
+,216881337,914815520842616834,RandPaul,NancyMace,Premium,498220,2024-06-18 12:01:29,2024-06-10 18:13:59
+,216881337,1465818323451621391,RandPaul,Bryce_Nickels,Premium,10228,2024-06-18 12:01:29,2024-06-10 18:13:59
-,1137701,2887911,DavidSacks,stevegraham,Premium,12532,2024-06-18 09:11:54,2024-06-11 08:54:26
-,1137701,14639943,DavidSacks,Tracy_Young,Premium,8792,2024-06-18 09:11:54,2024-06-11 08:54:26
+,1137701,198412373,DavidSacks,blakecrouch1,,17927,2024-06-18 09:11:54,2024-06-11 08:54:26
+,1137701,446719282,DavidSacks,shivon,Premium,189815,2024-06-18 09:11:54,2024-06-11 08:54:26
+,1137701,1346873610875654147,DavidSacks,SenatorHagerty,Government,77652,2024-06-18 09:11:54,2024-06-11 08:54:26
-,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2024-06-11 15:34:02,2024-06-08 15:10:39
+,1589986640587640834,2242986464,Riley_Gaines_,brittacurl,,2676,2024-06-11 15:34:02,2024-06-08 15:10:39
+,1137701,56561449,DavidSacks,JesseBWatters,Premium,3345369,2024-06-11 08:54:26,2024-06-10 15:16:27
-,1137701,26651370,DavidSacks,FrancescoLugli,Premium,4761,2024-06-10 15:16:27,2024-06-09 20:39:16
-,1074480192,24480203,SenTedCruz,abubenahem,,596,2024-06-10 01:56:26,2024-06-06 14:00:03
+,1074480192,21322076,SenTedCruz,ABC7Amarillo,,49279,2024-06-10 01:56:26,2024-06-06 14:00:03
+,592730371,233737858,JackPosobiec,SenRonJohnson,Government,665569,2024-06-10 01:11:38,2024-06-06 14:25:20
+,216881337,87679233,RandPaul,AlexBerenson,Premium,557542,2024-06-09 23:35:16,2024-06-07 12:24:07
+,1137701,37190937,DavidSacks,TRHLofficial,Premium,860423,2024-06-09 20:39:16,2024-06-08 06:26:38
+,1137701,739610364975808513,DavidSacks,paulsperry_,Premium,543134,2024-06-09 20:39:16,2024-06-08 06:26:38
+,878247600096509952,1360257495638376449,RealCandaceO,BCC_Mitchell,Premium,1197,2024-06-09 09:38:58,2024-06-06 00:23:14
+,1201670995435646976,20394822,laurenboebert,mrddmia,Premium,380542,2024-06-09 04:41:38,2024-06-05 22:33:13
+,1201670995435646976,350822109,laurenboebert,ElijahSchaffer,Premium,813795,2024-06-09 04:41:38,2024-06-05 22:33:13
+,1201670995435646976,1154477766454104065,laurenboebert,CSSA1926,Premium,822,2024-06-09 04:41:38,2024-06-05 22:33:13
+,1201670995435646976,1355721251180961792,laurenboebert,GuntherEagleman,Premium,1358806,2024-06-09 04:41:38,2024-06-05 22:33:13
+,1201670995435646976,1458429230811844617,laurenboebert,Ransom69X,Premium,302,2024-06-09 04:41:38,2024-06-05 22:33:13
-,1326229737551912960,17778689,libsoftiktok,sohotheatre,,122272,2024-06-08 18:22:28,2024-06-05 21:38:28
+,1344356576786866176,327862439,RepMTG,jonathanvswan,Premium,757026,2024-06-08 18:10:04,2024-06-05 21:25:34
+,1344356576786866176,731395417,RepMTG,maureen_bannon,Premium,142651,2024-06-08 18:10:04,2024-06-05 21:25:34
-,1589986640587640834,1009237507429556224,Riley_Gaines_,a_jones331,,6195,2024-06-08 15:10:39,2024-06-05 12:55:01
+,1589986640587640834,18253799,Riley_Gaines_,mikeroweworks,Premium,604558,2024-06-08 15:10:39,2024-06-05 12:55:01
+,1589986640587640834,400525494,Riley_Gaines_,YeonmiParkNK,Premium,227157,2024-06-08 15:10:39,2024-06-05 12:55:01
+,1589986640587640834,1745142427000659968,Riley_Gaines_,EithanHaim,Premium,69207,2024-06-08 15:10:39,2024-06-05 12:55:01
+,1137701,96015533,DavidSacks,ByronDonalds,Premium,1072791,2024-06-08 06:26:38,2024-06-07 13:08:18
+,592730371,75927392,JackPosobiec,peterboghossian,Premium,322044,2024-06-06 07:48:40,2024-06-04 14:06:34
-,1074480192,342543898,SenTedCruz,stevepic1,,429,2024-06-06 07:15:03,2024-06-04 14:32:49
-,1074480192,533624547,SenTedCruz,Damn_Lucky,Premium,4794,2024-06-06 07:15:03,2024-06-04 14:32:49
+,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-06-06 07:15:03,2024-06-04 14:32:49
-,1542228578,1357717304931479552,JDVance,Indian_Bronson,Premium,88265,2024-06-06 06:50:00,2024-06-04 14:47:37
+,1201670995435646976,18222378,laurenboebert,50cent,Premium,13093384,2024-06-05 22:33:13,2024-06-04 03:25:10
+,1227799690579718144,270839361,VivekGRamaswamy,matteosalvinimi,Government,1583720,2024-06-05 22:18:53,2024-06-04 03:37:57
-,1326229737551912960,819200364675072000,libsoftiktok,NetHistorian,Premium,491589,2024-06-05 21:38:28,2024-06-02 18:29:12
+,1344356576786866176,16106584,RepMTG,stillgray,Premium,1235573,2024-06-05 21:25:34,2024-06-02 18:16:10
+,1344356576786866176,1199522589573554176,RepMTG,KarluskaP,Premium,327561,2024-06-05 21:25:34,2024-06-02 18:16:10
+,1344356576786866176,1342099797898096644,RepMTG,MikeASperrazza,Premium,136908,2024-06-05 21:25:34,2024-06-02 18:16:10
+,1344356576786866176,1519035947240857601,RepMTG,HeraldingAngel,Premium,3058,2024-06-05 21:25:34,2024-06-02 18:16:10
+,1344356576786866176,1547599319024291840,RepMTG,MaxEvansUMP,,78135,2024-06-05 21:25:34,2024-06-02 18:16:10
+,1344356576786866176,1560341081576939524,RepMTG,DefiyantlyFree,Premium,973710,2024-06-05 21:25:34,2024-06-02 18:16:10
+,1344356576786866176,1652421221374369798,RepMTG,LarryBrockJr,Premium,24729,2024-06-05 21:25:34,2024-06-02 18:16:10
+,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2024-06-05 12:55:01,2024-06-02 15:07:20
+,1589986640587640834,1081312310059253763,Riley_Gaines_,RepJohnRose,Government,22998,2024-06-05 12:55:01,2024-06-02 15:07:20
+,26637348,1092578712145588224,TulsiGabbard,cameron8digi,Premium,2499,2024-06-05 06:03:55,2024-06-04 05:29:25
-,1074480192,116871871,SenTedCruz,PoliticalPAW,,376,2024-06-04 14:32:49,2024-06-03 22:10:22
+,26637348,31439580,TulsiGabbard,JoelWBerry,,129552,2024-06-04 05:29:25,2024-06-03 18:29:30
+,1201670995435646976,20736511,laurenboebert,nayibbukele,Government,7392237,2024-06-04 03:25:10,2024-06-02 19:25:44
-,2352629311,50171349,HawleyMO,JonnyRoot_,Premium,46561,2024-06-03 22:47:59,2024-06-01 13:01:45
-,2352629311,79191796,HawleyMO,Kenny_Ross,,231,2024-06-03 22:47:59,2024-06-01 13:01:45
-,1074480192,139680498,SenTedCruz,realistic_view,,11449,2024-06-03 22:10:22,2024-06-01 12:22:25
-,592730371,1139616075291774976,JackPosobiec,sourpatchlyds,Premium,221067,2024-06-03 21:44:15,2024-06-01 11:55:17
+,592730371,1694157540932587521,JackPosobiec,ItIsHoeMath,Premium,152849,2024-06-03 21:44:15,2024-06-01 11:55:17
-,337808606,4828177024,RobertKennedyJr,RhinosBotswana,,2579,2024-06-03 20:44:01,2024-06-01 10:52:55
+,337808606,22637974,RobertKennedyJr,barstoolsports,Business,6324327,2024-06-03 20:44:01,2024-06-01 10:52:55
+,337808606,43775786,RobertKennedyJr,stoolpresidente,Premium,3671581,2024-06-03 20:44:01,2024-06-01 10:52:55
+,337808606,710549776819818496,RobertKennedyJr,Malibumomx3,,4,2024-06-03 20:44:01,2024-06-01 10:52:55
+,216881337,1191470062340845568,RandPaul,BobGood4America,Premium,6958,2024-06-03 20:14:12,2024-06-01 10:22:04
+,216881337,1690882738188873728,RandPaul,CameronVA,Premium,21488,2024-06-03 20:14:12,2024-06-01 10:22:04
+,26637348,17995040,TulsiGabbard,benshapiro,Premium,7786023,2024-06-03 18:29:30,2024-06-01 08:33:50
+,26637348,1495726466,TulsiGabbard,KonstantinKisin,Premium,674678,2024-06-03 18:29:30,2024-06-01 08:33:50
+,26637348,1790100374365286400,TulsiGabbard,kittytrcker,Premium,62760,2024-06-03 18:29:30,2024-06-01 08:33:50
+,1137701,1791488630483271680,DavidSacks,Panchenko_X,Premium,130809,2024-06-03 17:19:42,2024-06-02 05:55:00
-,1326229737551912960,4183248796,libsoftiktok,realDennisLynch,Premium,39353,2024-06-02 18:29:12,2024-06-01 20:06:09
+,1589986640587640834,105901883,Riley_Gaines_,ericmetaxas,Premium,237182,2024-06-02 15:07:20,2024-06-01 16:49:24
+,1201670995435646976,1586195003423936512,laurenboebert,ParkerConservat,Premium,677,2024-06-01 21:02:04,2024-05-29 23:27:58
+,1326229737551912960,793542678377926656,libsoftiktok,CynicalPublius,Premium,200276,2024-06-01 20:06:09,2024-05-29 22:32:31
-,1344356576786866176,237299871,RepMTG,RepMoBrooks,Premium,111421,2024-06-01 19:53:23,2024-05-29 22:19:54
+,1344356576786866176,14895030,RepMTG,CarpeDonktum,Premium,422532,2024-06-01 19:53:23,2024-05-29 22:19:54
+,1344356576786866176,17060573,RepMTG,ComfortablySmug,Premium,333050,2024-06-01 19:53:23,2024-05-29 22:19:54
+,1344356576786866176,20736511,RepMTG,nayibbukele,Government,7392237,2024-06-01 19:53:23,2024-05-29 22:19:54
+,1344356576786866176,105329640,RepMTG,GarrettVentry,Premium,16185,2024-06-01 19:53:23,2024-05-29 22:19:54
+,1344356576786866176,1421181866,RepMTG,ChrisLaCivita,Premium,74207,2024-06-01 19:53:23,2024-05-29 22:19:54
+,1344356576786866176,1261816778256265222,RepMTG,TONYxTWO,Premium,495138,2024-06-01 19:53:23,2024-05-29 22:19:54
+,1542228578,56561449,JDVance,JesseBWatters,Premium,3345369,2024-06-01 12:37:29,2024-05-30 04:26:55
+,1542228578,210885597,JDVance,schroedertony,Premium,2298,2024-06-01 12:37:29,2024-05-30 04:26:55
-,1074480192,323900685,SenTedCruz,whitewolf2011,,1330,2024-06-01 12:22:25,2024-05-30 04:45:46
+,1074480192,17181686,SenTedCruz,ChristianaMayer,,824,2024-06-01 12:22:25,2024-05-30 04:45:46
-,592730371,59550291,JackPosobiec,SHITTINGONLIBS,,9027,2024-06-01 11:55:17,2024-05-30 05:10:59
-,592730371,343041182,JackPosobiec,TomCottonAR,Government,689033,2024-06-01 11:55:17,2024-05-30 05:10:59
+,592730371,1646347061581733888,JackPosobiec,CainCadmusCabot,Premium,1635,2024-06-01 11:55:17,2024-05-30 05:10:59
+,26637348,29458079,TulsiGabbard,JudgeJeanine,Premium,3962362,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,32201297,TulsiGabbard,mirandadevine,Premium,787402,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,39349894,TulsiGabbard,EricTrump,Premium,5751006,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,44945327,TulsiGabbard,Franklin_Graham,Premium,2966233,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,59643287,TulsiGabbard,TonySeruga,Premium,248337,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,143134601,TulsiGabbard,shaunmmaguire,Premium,230965,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,321954654,TulsiGabbard,kylenabecker,Premium,668640,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,346384148,TulsiGabbard,PollackHunter,Premium,73242,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,434458299,TulsiGabbard,GavinWax,Premium,100907,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,731395417,TulsiGabbard,maureen_bannon,Premium,142651,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,2720054437,TulsiGabbard,NickJFreitas,Premium,253316,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,820039159515484160,TulsiGabbard,Ung714,Premium,1940,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,953298828253384704,TulsiGabbard,VishBurra,Premium,46319,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,1329891389430243330,TulsiGabbard,StephenM,Premium,1095400,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,1499900295341432834,TulsiGabbard,Levi_LCL,Premium,865,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,1603491576356954137,TulsiGabbard,GeoffSenko,Premium,152,2024-06-01 08:33:50,2024-05-30 18:14:50
+,26637348,1659261936398372868,TulsiGabbard,_colorado_dude,,762,2024-06-01 08:33:50,2024-05-30 18:14:50
