Change,Source Twitter ID,Target Twitter ID,Source screen name,Target screen name,Target verification,Target followers,Observed,Since
+,1625493998,3137331,KingsleyCortes,RobertBluey,Premium,23890,2025-02-25 18:34:40,2025-02-24 17:01:05
+,1625493998,27311044,KingsleyCortes,DanaPerino,Premium,2519406,2025-02-25 18:34:40,2025-02-24 17:01:05
+,1625493998,352211941,KingsleyCortes,SiriusXMPatriot,Premium,33989,2025-02-25 18:34:40,2025-02-24 17:01:05
+,1625493998,2575205850,KingsleyCortes,JimLaPorta,Premium,91374,2025-02-25 18:34:40,2025-02-24 17:01:05
+,1625493998,1170029571942563842,KingsleyCortes,realKTMcFarland,Premium,46165,2025-02-25 18:34:40,2025-02-24 17:01:05
+,1625493998,1343779309798961152,KingsleyCortes,gekaminsky,,22528,2025-02-25 18:34:40,2025-02-24 17:01:05
+,1625493998,1755843732409389056,KingsleyCortes,marko_elez,Premium,10712,2025-02-25 18:34:40,2025-02-24 17:01:05
+,1625493998,1894121144967430144,KingsleyCortes,DepPressSecDOD,Government,24752,2025-02-25 18:34:40,2025-02-24 17:01:05
+,880412538625810432,51351363,BillAckman,CVivekLaL,Premium,7699,2025-02-25 15:41:50,2025-02-24 14:09:13
+,1201670995435646976,191871143,laurenboebert,VigilantFox,Premium,1611231,2025-02-25 10:44:38,2025-02-24 11:14:09
+,1201670995435646976,2545219328,laurenboebert,_EricaKnight,Premium,35570,2025-02-25 10:44:38,2025-02-24 11:14:09
+,1201670995435646976,1741931731819884544,laurenboebert,CONEVRSURRENDER,Premium,881,2025-02-25 10:44:38,2025-02-24 11:14:09
+,1201670995435646976,1893054754953048064,laurenboebert,GrahamAllenDOD,Government,62163,2025-02-25 10:44:38,2025-02-24 11:14:09
-,26637348,332530275,TulsiGabbard,aknaluai01,,31,2025-02-25 00:50:29,2025-02-22 10:23:17
+,26637348,1879651867288018944,TulsiGabbard,FLOTUS,Government,449638,2025-02-25 00:50:29,2025-02-22 10:23:17
+,26637348,1889473613881024513,TulsiGabbard,DNIspox,Government,9366,2025-02-25 00:50:29,2025-02-22 10:23:17
-,47253057,16608218,RogerJStoneJr,beatmastermatt,,65430,2025-02-25 00:20:34,2025-02-22 09:53:23
-,47253057,293784140,RogerJStoneJr,SeltzerKing_,Premium,8933,2025-02-25 00:20:34,2025-02-22 09:53:23
-,47253057,1684593421585965057,RogerJStoneJr,DallasTurney777,Premium,6851,2025-02-25 00:20:34,2025-02-22 09:53:23
-,47253057,1813126920202289152,RogerJStoneJr,BKlug9185,,47,2025-02-25 00:20:34,2025-02-22 09:53:23
+,47253057,263317732,RogerJStoneJr,RoxanneBT,Premium,3154,2025-02-25 00:20:34,2025-02-22 09:53:23
+,47253057,2176476241,RogerJStoneJr,AinsworthKeith,Premium,71271,2025-02-25 00:20:34,2025-02-22 09:53:23
+,47253057,1469403142316040198,RogerJStoneJr,WWP_47,Premium,98639,2025-02-25 00:20:34,2025-02-22 09:53:23
+,47253057,1605508047140438016,RogerJStoneJr,ProjectConstitu,Premium,89993,2025-02-25 00:20:34,2025-02-22 09:53:23
+,47253057,1705020241472794624,RogerJStoneJr,PeaceLoveMAGA,,18,2025-02-25 00:20:34,2025-02-22 09:53:23
+,47253057,1778667361819836416,RogerJStoneJr,ReaganMovie,Premium,4708,2025-02-25 00:20:34,2025-02-22 09:53:23
+,47253057,1792782416714584065,RogerJStoneJr,JimmyLevyMusic,Premium,3349,2025-02-25 00:20:34,2025-02-22 09:53:23
+,47253057,1858106321188352001,RogerJStoneJr,LtGenSKBannon,Premium,630,2025-02-25 00:20:34,2025-02-22 09:53:23
+,47253057,1871042603795308544,RogerJStoneJr,dwla41040,,29,2025-02-25 00:20:34,2025-02-22 09:53:23
+,47253057,1889069367394193408,RogerJStoneJr,SBA_Kelly,Government,92998,2025-02-25 00:20:34,2025-02-22 09:53:23
-,337808606,810709142,RobertKennedyJr,DrShepherd2013,,62592,2025-02-24 21:59:13,2025-02-23 02:23:43
+,1625493998,1893054754953048064,KingsleyCortes,GrahamAllenDOD,Government,62163,2025-02-24 17:01:05,2025-02-24 01:21:18
+,1326229737551912960,372464540,libsoftiktok,DougCollins76,Premium,422,2025-02-24 10:25:06,2025-02-23 20:00:40
+,1326229737551912960,1011640329647394816,libsoftiktok,SecVetAffairs,Government,107410,2025-02-24 10:25:06,2025-02-23 20:00:40
-,1542228578,230037879,JDVance,walkyourcamera,,6631,2025-02-24 01:27:05,2025-02-23 00:33:13
+,1625493998,91580703,KingsleyCortes,timparlatore,Premium,12430,2025-02-24 01:21:18,2025-02-23 00:27:35
+,1625493998,1636029719513559041,KingsleyCortes,MikeRGlenn,Premium,2221,2025-02-24 01:21:18,2025-02-23 00:27:35
+,1625493998,1681010373913092096,KingsleyCortes,mpdimino,Premium,9247,2025-02-24 01:21:18,2025-02-23 00:27:35
+,1625493998,1893027782684483585,KingsleyCortes,DODResponse,Government,138145,2025-02-24 01:21:18,2025-02-23 00:27:35
+,880412538625810432,17264476,BillAckman,BriannaWu,Premium,169052,2025-02-23 22:35:14,2025-02-22 21:42:50
+,880412538625810432,1560341081576939524,BillAckman,DefiyantlyFree,Premium,973710,2025-02-23 22:35:14,2025-02-22 21:42:50
+,1201670995435646976,302961644,laurenboebert,SarahisCensored,Premium,297661,2025-02-23 20:50:19,2025-02-22 19:57:46
+,1201670995435646976,387523466,laurenboebert,Rob_Howards,Premium,164,2025-02-23 20:50:19,2025-02-22 19:57:46
+,1344356576786866176,1893420964085440512,RepMTG,LaurennGreenee,Premium,87,2025-02-23 19:46:46,2025-02-22 18:51:41
-,1625493998,389778359,KingsleyCortes,MarkEglinton,Premium,20711,2025-02-23 00:27:35,2025-02-22 05:37:04
+,1625493998,1882110939022970880,KingsleyCortes,BrianHughes47,Government,5691,2025-02-23 00:27:35,2025-02-22 05:37:04
+,880412538625810432,3303293865,BillAckman,Caitlyn_Jenner,Premium,3395707,2025-02-22 21:42:50,2025-02-22 02:29:36
-,1201670995435646976,1513263444165894148,laurenboebert,PatrioticPizzas,Premium,171628,2025-02-22 19:57:46,2025-02-22 00:42:12
-,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2025-02-22 16:23:46,2025-02-21 20:07:02
+,1589986640587640834,1881451105454002176,Riley_Gaines_,RapidResponse47,Government,838180,2025-02-22 16:23:46,2025-02-21 20:07:02
+,1882591412795150337,1843516103085174785,DOGE_GSA,spacey1137700,Premium,1504,2025-02-22 13:58:11,2025-02-21 15:10:20
+,1137701,1394680198705123329,DavidSacks,mazemoore,Premium,454475,2025-02-22 13:50:32,2025-02-20 04:31:01
+,1137701,1889069367394193408,DavidSacks,SBA_Kelly,Government,92998,2025-02-22 13:50:32,2025-02-20 04:31:01
-,47253057,1420888428795809794,RogerJStoneJr,15poundstogo,Premium,40347,2025-02-22 09:53:23,2025-02-21 01:59:51
+,47253057,59001488,RogerJStoneJr,BeardsonBeardly,Premium,112939,2025-02-22 09:53:23,2025-02-21 01:59:51
+,47253057,323421255,RogerJStoneJr,SocialismSucs,Premium,3991,2025-02-22 09:53:23,2025-02-21 01:59:51
+,47253057,773498208,RogerJStoneJr,DaveLew63,Premium,7759,2025-02-22 09:53:23,2025-02-21 01:59:51
+,47253057,1213067495105421312,RogerJStoneJr,MKhashaan,,486,2025-02-22 09:53:23,2025-02-21 01:59:51
+,47253057,1398442591276969986,RogerJStoneJr,MyWillowMemes,Premium,28893,2025-02-22 09:53:23,2025-02-21 01:59:51
+,47253057,1621752990662119424,RogerJStoneJr,JNale5,,538,2025-02-22 09:53:23,2025-02-21 01:59:51
+,47253057,1686433003310895108,RogerJStoneJr,9unf49,,2212,2025-02-22 09:53:23,2025-02-21 01:59:51
+,47253057,1827457733492146176,RogerJStoneJr,misterkay145,,2052,2025-02-22 09:53:23,2025-02-21 01:59:51
+,47253057,1892594777075417088,RogerJStoneJr,FBIDirectorKash,Government,1203762,2025-02-22 09:53:23,2025-02-21 01:59:51
+,216881337,1176522535531360257,RandPaul,RepDanBishop,Premium,131233,2025-02-22 08:14:32,2025-02-21 00:21:15
+,216881337,1528943647185678336,RandPaul,LeadingReport,Premium,818993,2025-02-22 08:14:32,2025-02-21 00:21:15
+,216881337,1596573039000518660,RandPaul,KashPatelX,Premium,469657,2025-02-22 08:14:32,2025-02-21 00:21:15
-,592730371,1178839081222115328,JackPosobiec,MysteryGrove,Premium,97559,2025-02-22 06:31:06,2025-02-20 22:30:11
-,1074480192,14324682,SenTedCruz,cstafford,,194,2025-02-22 06:04:11,2025-02-20 22:02:44
-,1074480192,1405349869,SenTedCruz,compqueenmg,,57,2025-02-22 06:04:11,2025-02-20 22:02:44
-,1625493998,1178839081222115328,KingsleyCortes,MysteryGrove,Premium,97559,2025-02-22 05:37:04,2025-02-20 21:35:14
+,1625493998,1893005720548712449,KingsleyCortes,WHOMB,Government,3976,2025-02-22 05:37:04,2025-02-20 21:35:14
+,1625493998,1893007718085996545,KingsleyCortes,RussVought47,Government,5931,2025-02-22 05:37:04,2025-02-20 21:35:14
+,827279765287559171,29495695,SpeakerJohnson,KLoeffler,Premium,232020,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,65522706,SpeakerJohnson,Linda_McMahon,Premium,171902,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,93755660,SpeakerJohnson,PamBondi,Government,730546,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,109579534,SpeakerJohnson,EliseStefanik,Premium,989160,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,4833263702,SpeakerJohnson,LChavezDeRemer,,22726,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,1393335583834091521,SpeakerJohnson,howardlutnick,Government,173747,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,1605665632858607617,SpeakerJohnson,RepRudyYakym,Government,6869,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,1857080132470452224,SpeakerJohnson,RepTonyWied,Government,2812,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,1858947201709305856,SpeakerJohnson,SecRubio,Government,824585,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,1863271160747610112,SpeakerJohnson,Kash_Patel,Government,1418763,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,1874925648449355776,SpeakerJohnson,RepDaveTaylor,Government,783,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,1879651867288018944,SpeakerJohnson,FLOTUS,Government,449638,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,1883283813276770304,SpeakerJohnson,Sec_Noem,Government,545074,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,1886776365673803776,SpeakerJohnson,SecRollins,Government,111175,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,1887168335160184832,SpeakerJohnson,SecretaryTurner,Government,103521,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,1889464666885382144,SpeakerJohnson,DNIGabbard,Government,465454,2025-02-22 02:53:32,2025-02-20 19:10:41
+,827279765287559171,1892594777075417088,SpeakerJohnson,FBIDirectorKash,Government,1203762,2025-02-22 02:53:32,2025-02-20 19:10:41
-,880412538625810432,30645552,BillAckman,ikhurshudyan,,82891,2025-02-22 02:29:36,2025-02-20 18:47:09
+,1201670995435646976,20151172,laurenboebert,lakeview_Dan,Premium,222,2025-02-21 12:57:40,2025-02-20 17:00:15
+,1201670995435646976,1556550048862928898,laurenboebert,BasedBeffJezos,Premium,163183,2025-02-21 12:57:40,2025-02-20 17:00:15
+,1201670995435646976,1892594777075417088,laurenboebert,FBIDirectorKash,Government,1203762,2025-02-21 12:57:40,2025-02-20 17:00:15
+,1326229737551912960,1881447582213550080,libsoftiktok,Scavino47,Government,248437,2025-02-21 11:56:13,2025-02-20 16:09:01
+,1344356576786866176,250497146,RepMTG,Tyler2ONeil,Premium,17495,2025-02-21 11:40:49,2025-02-20 15:52:47
+,1344356576786866176,1892594777075417088,RepMTG,FBIDirectorKash,Government,1203762,2025-02-21 11:40:49,2025-02-20 15:52:47
+,1589986640587640834,389778359,Riley_Gaines_,MarkEglinton,Premium,20711,2025-02-21 07:33:29,2025-02-20 13:02:05
+,1589986640587640834,1361540720251658241,Riley_Gaines_,sarahbeth345,Premium,78886,2025-02-21 07:33:29,2025-02-20 13:02:05
+,1891279278798737408,1886776365673803776,DOGE_USDA,SecRollins,Government,111175,2025-02-21 04:54:59,2025-02-20 10:35:32
+,26637348,114388293,TulsiGabbard,KristiNoem,Government,686982,2025-02-21 02:29:39,2025-02-18 09:06:23
-,47253057,1075681177,RogerJStoneJr,614clinton,Premium,141429,2025-02-21 01:59:51,2025-02-18 08:36:45
-,47253057,3145498212,RogerJStoneJr,HMX3333,Premium,0,2025-02-21 01:59:51,2025-02-18 08:36:45
-,47253057,1469403142316040198,RogerJStoneJr,WWP_47,Premium,98639,2025-02-21 01:59:51,2025-02-18 08:36:45
-,47253057,1674760361957031937,RogerJStoneJr,matthewbur88387,,154,2025-02-21 01:59:51,2025-02-18 08:36:45
-,47253057,1775233048394493952,RogerJStoneJr,OU812000,Premium,1050,2025-02-21 01:59:51,2025-02-18 08:36:45
-,47253057,1806517835243589632,RogerJStoneJr,Laratrumppage,,114456,2025-02-21 01:59:51,2025-02-18 08:36:45
-,47253057,1827457733492146176,RogerJStoneJr,misterkay145,,2052,2025-02-21 01:59:51,2025-02-18 08:36:45
+,47253057,116363549,RogerJStoneJr,SameeraKhan,Premium,235036,2025-02-21 01:59:51,2025-02-18 08:36:45
+,47253057,607840371,RogerJStoneJr,cindergela,,166,2025-02-21 01:59:51,2025-02-18 08:36:45
+,47253057,917555706,RogerJStoneJr,UFCNews,Business,1029803,2025-02-21 01:59:51,2025-02-18 08:36:45
+,47253057,1203448055325835264,RogerJStoneJr,thedukereport,Premium,5298,2025-02-21 01:59:51,2025-02-18 08:36:45
+,47253057,1420888428795809794,RogerJStoneJr,15poundstogo,Premium,40347,2025-02-21 01:59:51,2025-02-18 08:36:45
+,47253057,1458066281043689473,RogerJStoneJr,fjb4587,,6144,2025-02-21 01:59:51,2025-02-18 08:36:45
+,47253057,1519127819313463296,RogerJStoneJr,danielahg1999,Premium,7936,2025-02-21 01:59:51,2025-02-18 08:36:45
+,47253057,1537593613668040705,RogerJStoneJr,Maga4liberty,Premium,87556,2025-02-21 01:59:51,2025-02-18 08:36:45
+,47253057,1574242876871016448,RogerJStoneJr,Kilroy_777,Premium,9915,2025-02-21 01:59:51,2025-02-18 08:36:45
+,47253057,1637166209366990851,RogerJStoneJr,BroWallaceX,Premium,35886,2025-02-21 01:59:51,2025-02-18 08:36:45
+,47253057,1879644163769335808,RogerJStoneJr,WhiteHouse,Government,1340071,2025-02-21 01:59:51,2025-02-18 08:36:45
+,216881337,19847765,RandPaul,sahilkapur,Premium,203540,2025-02-21 00:21:15,2025-02-18 06:57:05
+,1074480192,348141480,SenTedCruz,Papa7326,,1556,2025-02-20 22:02:44,2025-02-18 04:31:43
+,1542228578,838457598303223808,JDVance,pdabrosca,Premium,32177,2025-02-20 21:40:54,2025-02-18 04:10:04
+,1542228578,1320917783597625349,JDVance,DataRepublican,Premium,703170,2025-02-20 21:40:54,2025-02-18 04:10:04
-,1625493998,89505255,KingsleyCortes,AlphaDeltaPi,,19892,2025-02-20 21:35:14,2025-02-19 16:57:45
+,1625493998,389778359,KingsleyCortes,MarkEglinton,Premium,20711,2025-02-20 21:35:14,2025-02-19 16:57:45
+,1625493998,838457598303223808,KingsleyCortes,pdabrosca,Premium,32177,2025-02-20 21:35:14,2025-02-19 16:57:45
+,1625493998,1535744364529344512,KingsleyCortes,SergeDotcom,Premium,22963,2025-02-20 21:35:14,2025-02-19 16:57:45
+,1625493998,1889069367394193408,KingsleyCortes,SBA_Kelly,Government,92998,2025-02-20 21:35:14,2025-02-19 16:57:45
+,827279765287559171,233693291,SpeakerJohnson,RepRickCrawford,Government,29570,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1074782372594413569,SpeakerJohnson,RepDustyJohnson,Government,28674,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1081243468327018496,SpeakerJohnson,RepMichaelGuest,Government,15598,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1366523868253458437,SpeakerJohnson,RepEllzey,Government,4509,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1547025742529167360,SpeakerJohnson,USRepMikeFlood,Government,11413,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1563316176717246464,SpeakerJohnson,RepFinstad,Government,4519,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1603110823014141952,SpeakerJohnson,RepOgles,Government,49101,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1605275643523891201,SpeakerJohnson,RepJenKiggans,Government,9574,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1608891205902794753,SpeakerJohnson,RepEliCrane,Government,133557,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1610230835289923584,SpeakerJohnson,RepLuna,Government,347616,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1610323831809363971,SpeakerJohnson,ZachNunn,Government,5877,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1610383926446489600,SpeakerJohnson,RepMaxMiller,Government,6628,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1612430165585416192,SpeakerJohnson,RepKeithSelf,Government,31918,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1746930615654449160,SpeakerJohnson,RepMaloyUtah,Government,1985,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1762595748238213120,SpeakerJohnson,Rep_Davidson,Government,6386,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1798417305803669504,SpeakerJohnson,RepVinceFong,Government,896,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1854919740554190848,SpeakerJohnson,RepBrandonGill,Government,72933,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1869814916430888960,SpeakerJohnson,RepBaumgartner,Government,1858,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1872398693837484032,SpeakerJohnson,RepBresnahan,Government,1461,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1874221699253616640,SpeakerJohnson,RepSheriBiggs,Government,1080,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1875020632024350720,SpeakerJohnson,RepJohnMcGuire,Government,1130,2025-02-20 19:10:41,2025-02-19 14:35:09
+,827279765287559171,1875192416602599424,SpeakerJohnson,RepCraigGoldman,Government,1155,2025-02-20 19:10:41,2025-02-19 14:35:09
