Twitter ID,Screen name,Verification,Followers
140636962,mattpearsn,,271
719677561333223424,blaynecs,Premium,1072
1886776365673803776,SecRollins,Government,111175
1518709627927633920,PeteHegseth,Government,1527862
1879652428490149888,VP,Government,888502
1879651867288018944,FLOTUS,Government,449638
1879650942410481666,POTUS,Government,2961759
228530095,hfcone,,10
44196397,elonmusk,Premium,219652476
1644734071,MatthewFoldi,Premium,59202
108985543,alexanderbolton,Premium,14871
1264062306507423750,GrayHarker,Premium,204
26283307,davidshepardson,,29940
21322076,ABC7Amarillo,,49279
19338927,MorganOrtagus,Premium,186891
117501995,SenatorCantwell,Government,241776
343702041,KGNSnews,,10699
739953692493910016,mikehahn_,Premium,14871
1346873610875654147,SenatorHagerty,Government,77652
43775786,stoolpresidente,Premium,3671581
37656827,judicialnetwork,Premium,14365
1251891872986992641,SophieDelquie,Premium,17484
106711386,NoahPollak,Premium,60108
827279765287559171,SpeakerJohnson,Government,996794
1071585991,BillMelugin_,Premium,547461
1536480236526878724,WarMachineRR,Premium,16544
34301875,sagesteele,Premium,492131
1641126277011718169,USCapitalAccess,Premium,2785
1345739193721487362,SenTuberville,Government,101890
1017500185356853248,SenBillCassidy,Government,91832
17060573,ComfortablySmug,Premium,333050
1589986640587640834,Riley_Gaines_,Premium,1517214
1343779309798961152,gekaminsky,,22528
1602748099792879616,RepChuckEdwards,Government,4946
48479798,RGVPartnership,,5162
1610027469205082114,SenatorRicketts,Government,7823
2697193014,aaron_reitz,Premium,5231
1490692528156418050,bethanyindc,,721
2433459270,mamasparkles168,,2255
1603540143872385026,SenEricSchmitt,Government,14062
817138492614524928,SenTedBuddNC,Government,70967
930879314,macamrtz,Premium,4247
1481301654242742272,GCPDTexas,,351
1347318288850825217,RepTroyNehls,Government,219195
22831059,SenLummis,Government,397162
1538990997769707523,repmayraflores,,28306
2598006824,DarinBMiller,Premium,3487
546120447,txvalues,Premium,6386
23359932,LeighWolf,Premium,12873
1237594800624451585,JoeKarwacki,Premium,622
1344325638983987201,RepKatCammack,Government,75804
1249982359,SenMcConnell,Government,2145267
1207052893314076674,USBPChiefDRT,,6977
89068115,ErinMMaguire,Premium,102932
4018573882,DaveVasquezFL,Premium,3005
34927577,cnsnews,Premium,130475
790928380845776896,USBPChief,Premium,84223
48177630,BPUnion,Business,283053
169970177,TexasVeterans,Government,7728
1207052982107475973,USBPChiefRGV,,22805
22483341,martinoticias,Business,35881
3130928453,CUBADECIDE,Premium,34319
156330634,VoCommunism,Premium,76217
15922214,rollcall,Premium,355041
2990135868,MatBest11x,Premium,150578
3080953538,blckriflecoffee,Premium,278119
720480098,RosaMariaPaya,Premium,76658
341194704,SteveGuest,Premium,121546
16815644,ABCPolitics,Business,1123855
11856032,NBCPolitics,Business,670507
1697179434,ce_mcmullen,,761
626533732,J_Insider,Business,20065
1351389181302493190,AmericaRpts,Premium,9825
815270461,JobCreatorsUSA,Premium,9898
978620492,SenatePPG,,27115
3232812487,WestCaucusFound,,1095
620571475,DanScavino,,2153704
1352064843432472578,WHCOVIDRes46,Premium,383862
2174897336,TexasTDI,Government,5732
16669075,fema,Government,828056
1071205484,TDEM,Government,55854
250222966,ERCOT_ISO,Premium,117516
1061038557568163840,TxDPSNorthwest,,2086
123565094,RedCrossTXGC,,6152
25692368,omriceren,Premium,69315
15075753,taxreformer,Premium,29040
1060370282,SenMullin,Government,285675
874633544,PrincetonTory,Premium,1238
1130893345075716096,US_CYBERCOM,Government,134708
111400999,JaniceDean,Premium,624276
1271502422976929793,CYBERCOM_DIRNSA,,54528
247977494,IWashington,Premium,253333
