Twitter ID,Screen name,Verification,Followers
64701125,lizpeek,Premium,29201
44196397,elonmusk,Premium,219652476
261430373,jimmyfailla,Premium,462456
1216793092134723586,JustTheNews,Premium,210567
62876780,peterschweizer,Premium,196082
403036949,GoldcoPM,Premium,3565
989190159685029888,danielhoffmanDC,,16432
19737700,JoeTalkShow,Premium,239679
25202268,SaraCarterDC,Premium,1626272
397545273,realJeffreyLord,,54803
21536398,GreggJarrett,Premium,898573
262988064,Python0159,,1261
25073877,realDonaldTrump,Government,102445550
