Twitter ID,Screen name,Verification,Followers
827279765287559171,SpeakerJohnson,Government,996794
467823431,RepJeffries,Government,979868
4180260695,HouseDailyPress,Premium,24502
1610009027743830018,RepMoskowitz,Government,59493
1610111693836664834,RepGlennIvey,Government,4327
1052896620797460481,RepHoulahan,Government,37682
567508925,RepDean,Government,66239
815985039485837312,RepLouCorrea,Government,23162
1080191866509901826,RepJasonCrow,Government,146551
1343258042704527362,RepPatFallon,Government,68128
843636970538618880,RepClayHiggins,Government,215245
833673914,michaelgwaltz,Government,205265
1608230657796227072,RepLaurelLee,Government,10575
976969338,RepDaveJoyce,Government,27615
1080477288955826176,RepMarkGreen,Government,117035
935368364,MikeKellyPA,Government,32627
