Twitter ID,Screen name,Verification,Followers
908377519031799808,IAFFPresident,,10983
1884335739753881602,interiorpress47,Government,1266
1022542064393711617,DepartmentWeed,,22
1879585122175082496,SecretaryBurgum,Government,70047
1879644163769335808,WhiteHouse,Government,1340071
1384156012316217355,usgs_climate,,2553
15134240,NIH,Government,1718363
31310158,USNationalGuard,Government,716827
979452230997745664,NWTFire,Premium,1907
839750138323075072,YFNWildfire,,42
899580518362173440,USAmbPortugal,Government,756
174793500,IAFFofficial,,47814
973274266119626753,FEMAGrants,,4240
211543116,distressline,,6516
24959108,samhsagov,,158515
39250316,NIMHgov,Government,1141635
22657351,988Lifeline,Premium,104360
2421283904,NWCleanAir,,1455
889898116299620352,BLMUAS_Program,,144
1537429927116410880,HeatGov,,1492
38308927,dangibbsDNR,,2658
1484551752808636417,AsstSecTrujillo,,1528
1536820546033160193,NevadaForestry,,746
900349526506180608,jeremymarrell,,1771
784111667470794752,DrLoriMM,,6930
1499056318254092289,StachelbergDOI,,289
1525508788089802752,FirePrevTeam,,81
1328367025014648832,USGS_UAS,,1024
743216635033456640,southwest_casc,,1084
1293312977794293765,RecreateInfo,,1004
2577011869,sallyytucker,,897
1498790016000139264,DepSecBeaudreau,Government,1177
951856054144589826,MFCN2016,,110
1027245087883841536,ALERTCalifornia,,30513
278211533,HoosierNF,,2012
242796327,Cibola_NF,,1903
1270264778,se_casc,,1486
1252315920409612288,fireadaptedco,,120
96668306,CAFireScanner,,122316
126762377,FS_MBRTB,,3462
151161647,NCSUExtForestry,,1097
1457489885544157185,KM_Fire_Pics,,8
495300028,usgcrp,,15716
75662577,USGSLandsat,,36829
884130463878529024,BCWildfireHelp,,7408
47709450,Sparky_Fire_Dog,,15046
1031691314536935424,BCWildfireWkly,,4052
46648807,NIST,,88394
1142090650776506370,DOI_Aviation,Government,31
618391933,tc93tc,Government,3683
2823047236,catedgeley,,496
3261894985,ODF_COD,,6217
2984277208,WildFire_Ops,,1804
57449354,nwsafire,,1376
240289399,NFFE_Union,,1968
1308128020054511616,GrassrootsWFF,,1674
882759681667588096,US_Stormwatch,Premium,144309
2460145735,NOAASatellitePA,,32314
821190747453960192,OR_Women_Timber,,216
1370049534831824901,SecDebHaaland,Premium,146803
1349154719386775552,FLOTUS46Archive,Government,4298693
803694179079458816,VP46Archive,Government,14855476
1323730225067339784,WhiteHouse46,Government,8755325
1349149096909668363,POTUS46Archive,Government,37225709
1349368003280986113,USInteriorPress,,5065
1298055818252709888,wildfirecenter,,1061
1182370145152299008,UCCEMariposa,,191
1084174350201249792,CulturalFire,,3004
36774033,CDCEnvironment,Government,43438
385588568,BureauIndianEdu,,9029
3331224411,WRNAmbassadors,,6866
1155587339206328321,AlaskaIMT1,,104
51198994,scofmpfireinfo,,2001
2915907989,ReclamationCGB,Government,3497
1270000772709662721,NIFC_Fire,Government,19783
2699544835,KeepOregonGreen,,1968
204167644,NM_ABC,,880
139528270,MuirWoodsNPS,,9558
633209741,SawtoothNatlFS,,1674
271057079,PointReyesNPS,,11026
43425401,OkaWenNF,,5454
1008745592095420417,mifirecouncil,,84
26577432,BlackHillsNF,,5438
221850952,AreaComTeam3,,1710
722148054716063745,GWCarverNPS,,3712
91409146,AK_Forestry,,3577
1247517604790571008,CN_WildlandFire,,65
76808487,HomesteadNHP,,17798
94573248,BighornCanyNPS,,5068
1105894054380871682,WomensTREX,,743
1571411364,PipeSpringNPS,,3080
53659450,GISPublicSafety,,11041
854624806263640065,GuamForestry,,67
25144145,LAFDtalk,Premium,57997
1668452814,NTFPD_,Government,3955
385084865,FFS_cafc,,3310
382689369,USGS_UMid,,2823
1146424854167662592,FederalDrive,,268
16977023,FederalNewsNet,,27137
77104242,CALFIRE_SLO,,27784
142878998,DEECA_Vic,Government,23046
1108033648685658113,NEFireChiefs,,790
615300761,ArcGISStoryMaps,,30367
123937919,rangelands,,1773
982298856057520128,USGS_EROS,,7220
80613575,scijinks,,8379
3273014222,USIAJobs,,401
34274380,USGAO,Government,55586
202640741,USFWSNCTC,,2137
16451587,lakemeadnps,,14555
177778956,USConGenSydney,,7374
17967675,AmeriCorps,Government,60137
17199075,TPWDnews,Government,69651
80711731,Volcanoes_NPS,,54606
132670126,DinosaurNPS,,10496
606625312,Angeles_NF,,55025
235086193,SanBernardinoNF,,54624
1405956853,USFWSSac,,1577
1179831021996531712,RobWallace_FWP,,483
591072345,RMAIMTBlack,,1413
385073873,FFS_Withlacooch,,1805
39081817,globalcmrpt,,9641
1567125469,JimmyCarterNPS,Government,8340
1094020683489636358,NevadaLWF,,860
2666830945,USFWSRMA_Alert,,3690
7152572,librarycongress,Government,1200613
1155863888770060289,NPS_SeasonalSO,,1456
2470945585,USFWSColeman,,569
52211675,NAFRItraining,,539
3235149708,SixRiversNF,,2209
726951074,NOAADrought,,14092
434418531,MissouriRecNPS,,5074
2722716295,Klamath_NF,,3698
1436222558,A_SNFs,,6829
1262205895,UmatillaNF,,3243
337490742,NRWMT,,577
584126658,OchocoNatForest,,5254
586909317,NWSSPC,Government,486627
41404597,CRGNSA,,9801
47007466,HumboldtToiyabe,,8924
3045023493,CumberlandIslNP,,1613
37587253,SantaMonicaMtns,,23202
66455220,YukonCharleyNPS,,13093
21342515,usfs_pnwrs,,5420
116261098,JDFossilBedsNPS,,16970
44983857,KlondikeAKNPS,,10217
373373336,NOAAResearch,,105388
2434125132,ChippewaNF,,1710
84126669,COParksWildlife,Government,73342
