Twitter ID,Screen name,Verification,Followers
1881453001656709120,AnnaKelly47,Government,34064
816061098231296000,ChrisLandauUSA,Premium,184801
56838279,ODNIgov,Government,279391
498663728,USEmbassyTirana,Government,127475
1879652428490149888,VP,Government,888502
1879650942410481666,POTUS,Government,2961759
1380265270137257987,DeputySecState,Government,125124
1883691197832572928,statedeptspox,Government,144412
1879670389057474560,PressSec,Government,1040170
1881451105454002176,RapidResponse47,Government,838180
1879644163769335808,WhiteHouse,Government,1340071
25073877,realDonaldTrump,Government,102445550
9624742,StateDept,Government,6499563
15745368,marcorubio,Government,4775621
1858947201709305856,SecRubio,Government,824585
44196397,elonmusk,Premium,219652476
1856751787644260354,DOGE,Government,4725834
